# MPC Raceline Trajectory — generated by Raceline-Optimization
# s_m [m], x_m [m], y_m [m], psi_rad [rad], kappa_radpm [rad/m], vx_mps [m/s], ax_mps2 [m/s^2], w_tr_right_m [m], w_tr_left_m [m]
s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,w_tr_right_m,w_tr_left_m
0.0000000,-0.3675247,-16.0143139,-2.7146106,0.3972311,3.0628505,-2.1644947,0.2036,0.2489
0.0999552,-0.3246399,-16.1036640,-2.6727446,0.4486807,2.9913790,-1.8096785,0.2823,0.2891
0.1999103,-0.2774020,-16.1917524,-2.6249924,0.5080620,2.9302858,-1.3764880,0.3610,0.3292
0.2998655,-0.2255494,-16.2776329,-2.5706682,0.5763390,2.8829499,-0.8386296,0.4397,0.3694
0.3998207,-0.1688204,-16.3603594,-2.5090366,0.6538365,2.8537256,-0.1626584,0.5184,0.4095
0.4997759,-0.1069534,-16.4389857,-2.4393757,0.7397150,2.8480226,-0.1626584,0.5191,0.4908
0.5997310,-0.0396567,-16.5127763,-2.3657646,0.7083761,2.8423081,0.1152247,0.4922,0.5867
0.6996862,0.0326253,-16.5815757,-2.2983760,0.6416172,2.8463573,0.6393092,0.4653,0.6826
0.7996414,0.1092200,-16.6456545,-2.2376579,0.5744009,2.8687200,1.1079050,0.4384,0.7785
0.8995966,0.1894789,-16.7053153,-2.1834896,0.5093024,2.9070666,1.5263943,0.4283,0.8684
0.9995517,0.2727534,-16.7608608,-2.1356184,0.4477328,2.9590840,1.9039802,0.4546,0.9452
1.0995069,0.3583203,-16.8125373,-2.0932075,0.4087608,3.0227146,2.0820078,0.4810,1.0220
1.1994621,0.4458171,-16.8606145,-2.0537002,0.3825082,3.0907958,2.1543213,0.5073,1.0988
1.2994173,0.5351123,-16.9053291,-2.0168331,0.3557489,3.1596977,2.2481062,0.5336,1.1755
1.3993724,0.6260188,-16.9468782,-1.9826149,0.3289412,3.2300324,2.3589003,0.5392,1.2250
1.4993276,0.7183496,-16.9854592,-1.9510277,0.3024283,3.3022232,2.4834404,0.5351,1.2618
1.5992828,0.8117126,-17.0211920,-1.9219508,0.2839664,3.3765579,2.5338258,0.5310,1.2986
1.6992380,0.9058350,-17.0541796,-1.8939415,0.2777130,3.4507508,2.4542919,0.5269,1.3354
1.7991931,1.0009524,-17.0845834,-1.8665137,0.2716370,3.5211248,2.3835284,0.5228,1.3723
1.8991483,1.0969821,-17.1124297,-1.8396482,0.2657749,3.5881488,2.3200129,0.5093,1.3907
1.9991035,1.1938412,-17.1377449,-1.8133234,0.2601580,3.6522057,2.2623689,0.4941,1.4059
2.0990587,1.2913623,-17.1605367,-1.7875473,0.2535621,3.7136070,2.2266010,0.4789,1.4211
2.1990138,1.3890626,-17.1807819,-1.7629185,0.2401572,3.7730621,2.2956408,0.4637,1.4363
2.2989690,1.4873279,-17.1986984,-1.7395869,0.2270583,3.8333954,2.3687121,0.4485,1.4515
2.3989242,1.5860682,-17.2143954,-1.7175256,0.2143080,3.8946695,2.4450999,0.4418,1.4582
2.4988794,1.6851934,-17.2279820,-1.6967057,0.2019324,3.9569244,2.5243116,0.4367,1.4633
2.5988345,1.7846137,-17.2395673,-1.6770966,0.1899434,4.0201849,2.6060542,0.4316,1.4684
2.6987897,1.8842297,-17.2492646,-1.6588465,0.1743064,4.0844662,2.7575214,0.4265,1.4735
2.7987449,1.9839773,-17.2572210,-1.6422043,0.1583535,4.1513999,2.9253131,0.4214,1.4786
2.8987000,2.0837889,-17.2635928,-1.6271555,0.1426078,4.2212464,3.1015507,0.4275,1.4725
2.9986552,2.1835951,-17.2685366,-1.6136834,0.1270511,4.2940603,3.2875457,0.4378,1.4622
3.0986104,2.2833265,-17.2722088,-1.6017732,0.1116494,4.3699163,3.4849792,0.4481,1.4519
3.1985656,2.3835447,-17.2747754,-1.5911888,0.1015372,4.4489158,3.5933743,0.4584,1.4416
3.2985207,2.4839516,-17.2763226,-1.5813336,0.0947555,4.5289297,3.6451306,0.4687,1.4313
3.3984759,2.5841004,-17.2769139,-1.5721800,0.0880490,4.6086770,3.7039144,0.4763,1.4257
3.4984311,2.6839392,-17.2766243,-1.5637214,0.0813979,4.6883211,3.7700628,0.4818,1.4235
3.5983863,2.7834160,-17.2755286,-1.5559529,0.0747803,4.7680215,3.8440461,0.4874,1.4213
3.6983414,2.8833589,-17.2736822,-1.5487936,0.0689595,4.8479370,3.9079737,0.4929,1.4192
3.7982966,2.9841441,-17.2711216,-1.5420760,0.0642927,4.9278533,3.9517596,0.4985,1.4170
3.8982518,3.0844180,-17.2679251,-1.5358613,0.0595872,5.0073681,4.0031095,0.5080,1.4168
3.9982070,3.1841473,-17.2641506,-1.5301511,0.0548303,5.0866490,4.0624578,0.5222,1.4191
4.0981621,3.2832990,-17.2598560,-1.5249480,0.0500075,5.1658616,4.1303427,0.5364,1.4213
4.1981173,3.3826715,-17.2550570,-1.5202069,0.0457816,5.2451715,4.1887562,0.5506,1.4235
4.2980725,3.4833479,-17.2497312,-1.5157309,0.0429777,5.3243967,4.2131162,0.5648,1.4258
4.3980277,3.5834327,-17.2440030,-1.5115708,0.0399853,5.4029108,4.2473814,0.5761,1.4154
4.4979828,3.6829863,-17.2379060,-1.5077391,0.0368162,5.4809252,4.2916027,0.5834,1.3880
4.5979380,3.7820694,-17.2314733,-1.5042476,0.0334841,5.5586398,4.3457709,0.5908,1.3606
4.6978932,3.8813562,-17.2246956,-1.5010793,0.0305090,5.6362435,4.3937700,0.5981,1.3333
4.7978484,3.9814755,-17.2175537,-1.4981215,0.0284121,5.7136329,4.4178120,0.6054,1.3059
4.8978035,4.0812724,-17.2101491,-1.4953867,0.0262311,5.7904031,4.4481352,0.6132,1.2868
4.9977587,4.1807933,-17.2025027,-1.4928804,0.0239739,5.8666853,4.4846658,0.6214,1.2786
5.0977139,4.2800841,-17.1946352,-1.4906078,0.0216490,5.9426027,4.5272975,0.6296,1.2704
5.1976691,4.3795219,-17.1865401,-1.4885595,0.0195689,6.0182706,4.5648940,0.6378,1.2622
5.2976242,4.4791962,-17.1782294,-1.4866909,0.0177881,6.0936155,4.5553713,0.6460,1.2540
5.3975794,4.5787736,-17.1697485,-1.4850038,0.0159692,6.1678859,4.5371093,0.6584,1.2408
5.4975346,4.6782985,-17.1611121,-1.4835007,0.0141192,6.2409800,4.5189205,0.6762,1.2212
5.5974898,4.7778149,-17.1523350,-1.4821835,0.0122454,6.3129399,4.5008046,0.6940,1.2017
5.6974449,4.8771884,-17.1434481,-1.4810592,0.0102522,6.3838051,4.4827613,0.7118,1.1821
5.7974001,4.9765340,-17.1344614,-1.4801393,0.0081916,6.4536128,4.4647904,0.7295,1.1625
5.8973553,5.0759961,-17.1253820,-1.4794241,0.0061313,6.5223980,4.4468915,0.7441,1.1475
5.9973104,5.1756143,-17.1162269,-1.4789136,0.0040784,6.5901939,4.4290644,0.7537,1.1397
6.0972656,5.2754282,-17.1070127,-1.4786071,0.0020397,6.6570317,4.4113087,0.7634,1.1318
6.1972208,5.3745463,-17.0978430,-1.4785296,-0.0006248,6.7229411,4.3936242,0.7730,1.1239
6.2971760,5.4736730,-17.0886786,-1.4787321,-0.0034333,6.7879502,4.3760107,0.7826,1.1161
6.3971311,5.5731116,-17.0795198,-1.4792132,-0.0061930,6.8520857,4.3584677,0.7919,1.1081
6.4970863,5.6729035,-17.0703907,-1.4799698,-0.0088952,6.9153728,4.3409950,0.8000,1.1000
6.5970415,5.7730900,-17.0613157,-1.4809979,-0.0115316,6.9778357,4.3235924,0.8081,1.0919
6.6969967,5.8719028,-17.0524817,-1.4823392,-0.0157075,7.0394973,4.2278805,0.8162,1.0838
6.7969518,5.9709028,-17.0437866,-1.4841151,-0.0200066,7.0992759,-5.6862050,0.8244,1.0756
6.8969070,6.0703929,-17.0352482,-1.4863224,-0.0241776,7.0187597,-5.6072500,0.8324,1.0676
6.9968622,6.1704086,-17.0269083,-1.4889527,-0.0282116,6.9384465,-5.4331251,0.8389,1.0611
7.0968174,6.2709856,-17.0188091,-1.4919970,-0.0321003,6.8597305,-5.2107374,0.8454,1.0546
7.1967725,6.3696564,-17.0111833,-1.4954177,-0.0372061,6.7833784,-4.9977317,0.8518,1.0482
7.2967277,6.4685244,-17.0039085,-1.4993618,-0.0423186,6.7093311,-4.8043397,0.8583,1.0417
7.3966829,6.5680471,-16.9970063,-1.5038290,-0.0471938,6.6373704,-4.6299760,0.8647,1.0353
7.4966381,6.6682713,-16.9905310,-1.5088035,-0.0518191,6.5672754,-4.4740638,0.8693,1.0307
7.5965932,6.7692438,-16.9845366,-1.5142683,-0.0561834,6.4988226,-4.1420784,0.8725,1.0275
7.6965484,6.8683879,-16.9792140,-1.5202104,-0.0649236,6.4347999,-3.7537620,0.8758,1.0242
7.7965036,6.9671562,-16.9745483,-1.5271470,-0.0753030,6.3762242,-3.3916731,0.8791,1.0209
7.8964588,7.0666781,-16.9705921,-1.5351487,-0.0852972,6.3228320,-3.0529979,0.8824,1.0176
7.9964139,7.1669554,-16.9674618,-1.5441923,-0.0949115,6.2743827,-2.7353960,0.8850,1.0136
8.0963691,7.2679899,-16.9652740,-1.5542543,-0.1041471,6.2306536,-2.4191846,0.7777,0.8942
8.1963243,7.3685283,-16.9641523,-1.5651786,-0.1134561,6.1917222,-2.0795679,0.6704,0.7747
8.2962795,7.4673293,-16.9641673,-1.5768828,-0.1234358,6.1580595,-1.7446421,0.5631,0.6553
8.3962346,7.5667590,-16.9653991,-1.5896492,-0.1333094,6.1296758,-1.4115038,0.4557,0.5358
8.4961898,7.6667597,-16.9679681,-1.6034755,-0.1431000,6.1066153,-1.0775660,0.3484,0.4164
8.5961450,7.7672738,-16.9719949,-1.6183607,-0.1528219,6.0889518,-0.7405206,0.2824,0.3414
8.6961001,7.8682435,-16.9775999,-1.6343043,-0.1624814,6.0767834,-0.7405206,0.3907,0.4540
8.7960553,7.9674148,-16.9847136,-1.6504179,-0.1587225,6.0645906,-0.5752484,0.4990,0.5665
8.8960105,8.0663102,-16.9933771,-1.6658119,-0.1514573,6.0551020,-0.2883152,0.6072,0.6791
8.9959657,8.1655119,-17.0035760,-1.6805651,-0.1444690,6.0503408,-0.0226111,0.7155,0.7916
9.0959208,8.2649872,-17.0152570,-1.6946962,-0.1377519,6.0499672,0.2239918,0.8238,0.9042
9.1958760,8.3647036,-17.0283664,-1.7082237,-0.1312987,6.0536668,0.4534159,0.9043,0.9957
9.2958312,8.4644964,-17.0428308,-1.7211477,-0.1247191,6.0611487,0.6814152,0.8871,1.0129
9.3957864,8.5625157,-17.0582813,-1.7329291,-0.1127943,6.0723756,1.1014052,0.8698,1.0302
9.4957415,8.6606892,-17.0748864,-1.7435785,-0.1011720,6.0904785,1.5032726,0.8526,1.0474
9.5956967,8.7590017,-17.0925371,-1.7531152,-0.0898350,6.1151000,1.8907793,0.8353,1.0647
9.6956519,8.8574377,-17.1111248,-1.7615575,-0.0787623,6.1459283,2.2674893,0.8181,1.0819
9.7956071,8.9559816,-17.1305405,-1.7689222,-0.0679288,6.1826959,2.6368132,0.8028,1.0996
9.8955622,9.0543556,-17.1506210,-1.7752051,-0.0570085,6.2251791,3.0136292,0.7986,1.1202
9.9955174,9.1519016,-17.1711119,-1.7802994,-0.0452406,6.2733811,-3.7300559,0.7944,1.1407
10.0954726,9.2495161,-17.1920777,-1.7842351,-0.0336260,6.2136651,-5.4747546,0.7902,1.1613
10.1954278,9.3471908,-17.2134000,-1.7870214,-0.0221324,6.1249632,-5.9218352,0.7859,1.1818
10.2953829,9.4449175,-17.2349605,-1.7886649,-0.0107262,6.0275482,-6.3395088,0.7817,1.2023
10.3953381,9.5426877,-17.2566408,-1.7891702,0.0006267,5.9214867,-6.2762139,0.7771,1.2224
10.4952933,9.6404705,-17.2783174,-1.7885412,0.0118837,5.8145786,-5.9042193,0.7570,1.2262
10.5952485,9.7382308,-17.2998671,-1.7867959,0.0229889,5.7121808,-5.5559454,0.7369,1.2300
10.6952036,9.8360090,-17.3211850,-1.7839378,0.0341423,5.6141178,-5.2283572,0.7168,1.2337
