# s_m; t_s; f_x_fl_N; f_y_fl_N; f_z_fl_N; f_x_fr_N; f_y_fr_N; f_z_fr_N;f_x_rl_N; f_y_rl_N; f_z_rl_N; f_x_rr_N;f_y_rr_N; f_z_rr_N;
249.0; 5.183; -35.7; -1608.8; 3963.0; -35.7; -1092.6; 2549.4; 2118.1; -1845.4; 5039.0; 2118.1; -1405.4; 3625.4
252.0; 5.239; -35.7; -1403.3; 3890.6; -35.7; -994.8; 2628.1; 2114.4; -1635.3; 4966.2; 2114.4; -1282.8; 3703.6
255.0; 5.295; -35.7; -1168.5; 3803.0; -35.7; -871.5; 2721.8; 2110.8; -1386.2; 4878.2; 2110.8; -1126.4; 3797.0
258.0; 5.351; -36.7; -923.2; 3726.4; -36.7; -729.2; 2846.8; 1938.2; -1112.6; 4758.1; 1938.2; -938.9; 3878.4
261.0; 5.407; -37.2; -691.4; 3710.0; -37.2; -580.0; 3033.7; 1268.5; -840.5; 4571.9; 1268.5; -735.3; 3895.7
264.0; 5.463; -43.0; -487.2; 3746.5; -43.0; -431.4; 3257.6; 227.1; -598.6; 4342.7; 227.1; -541.3; 3853.8
267.0; 5.519; -662.8; -319.3; 3825.9; -662.8; -295.4; 3496.3; -455.7; -399.4; 4090.8; -455.7; -371.8; 3761.3
270.0; 5.576; -1522.9; -190.9; 3934.7; -1522.9; -182.3; 3731.4; -1030.9; -244.8; 3834.1; -1030.9; -233.6; 3630.8
273.0; 5.633; -2388.5; -100.4; 4057.4; -2388.5; -98.0; 3946.9; -1608.5; -132.2; 3588.4; -1608.5; -128.6; 3477.9
276.0; 5.690; -3182.4; -43.8; 4176.9; -3182.4; -43.3; 4128.1; -2137.9; -56.7; 3369.2; -2137.9; -55.9; 3320.4
279.0; 5.748; -3825.7; -14.4; 4275.0; -3825.7; -14.3; 4261.5; -2567.0; -12.2; 3191.5; -2567.0; -12.2; 3178.1
282.0; 5.807; -4237.0; -4.5; 4332.5; -4237.0; -4.5; 4333.9; -2841.2; 7.7; 3071.0; -2841.2; 7.7; 3072.3
285.0; 5.868; -4330.7; -9.5; 4330.7; -4330.7; -9.5; 4330.8; -2904.1; 8.7; 3025.1; -2904.1; 8.7; 3025.1
288.0; 5.929; -4302.8; -3.9; 4302.8; -4302.8; -3.9; 4302.8; -2885.5; 3.2; 3004.5; -2885.5; 3.2; 3004.5
291.0; 5.991; -4275.1; 0.3; 4275.1; -4275.1; 0.3; 4275.1; -2867.1; -0.5; 2984.1; -2867.1; -0.5; 2984.1
294.0; 6.054; -4247.7; 1.3; 4247.7; -4247.7; 1.3; 4247.7; -2848.8; -1.2; 2963.8; -2848.8; -1.2; 2963.8
297.0; 6.119; -4220.5; 0.6; 4220.5; -4220.5; 0.6; 4220.5; -2830.7; -0.5; 2943.8; -2830.7; -0.5; 2943.8
300.0; 6.184; -4193.6; 0.0; 4193.6; -4193.6; 0.0; 4193.6; -2812.7; 0.0; 2923.9; -2812.7; 0.0; 2923.9
303.0; 6.251; -4166.9; -0.1; 4166.9; -4166.9; -0.1; 4166.9; -2794.9; 0.1; 2904.3; -2794.9; 0.1; 2904.3
306.0; 6.319; -4140.4; -0.1; 4140.4; -4140.4; -0.1; 4140.4; -2777.3; 0.1; 2884.8; -2777.3; 0.1; 2884.8
309.0; 6.389; -4114.2; 0.0; 4114.2; -4114.2; 0.0; 4114.2; -2759.8; 0.0; 2865.5; -2759.8; 0.0; 2865.5
312.0; 6.460; -4088.3; 0.0; 4088.3; -4088.3; 0.0; 4088.3; -2742.5; 0.0; 2846.3; -2742.5; 0.0; 2846.3
315.0; 6.533; -4062.5; 0.0; 4062.5; -4062.5; 0.0; 4062.5; -2725.3; 0.0; 2827.4; -2725.3; 0.0; 2827.4
318.0; 6.607; -4037.0; 0.0; 4037.0; -4037.0; 0.0; 4037.0; -2708.3; 0.0; 2808.6; -2708.3; 0.0; 2808.6
321.0; 6.684; -4011.8; 0.0; 4011.8; -4011.8; 0.0; 4011.8; -2691.5; 0.0; 2789.9; -2691.5; 0.0; 2790.0
324.0; 6.762; -3986.7; 0.0; 3986.7; -3986.7; 0.0; 3986.7; -2674.8; 0.0; 2771.5; -2674.8; 0.0; 2771.5
327.0; 6.842; -3959.8; 4.6; 3959.9; -3959.8; 4.6; 3963.1; -2656.9; 2.6; 2752.0; -2656.9; 2.6; 2755.3
330.0; 6.924; -3918.8; 38.5; 3919.0; -3918.8; 38.8; 3948.0; -2629.5; 24.7; 2724.6; -2629.5; 24.9; 2753.6
333.0; 7.008; -3862.7; 93.0; 3863.8; -3862.7; 94.6; 3941.5; -2592.1; 73.5; 2689.2; -2592.1; 75.4; 2767.0
336.0; 7.095; -3792.8; 162.7; 3796.2; -3792.8; 168.0; 3942.3; -2545.5; 145.3; 2647.5; -2545.5; 152.3; 2793.5
339.0; 7.185; -3712.2; 241.8; 3720.1; -3712.2; 254.3; 3948.1; -2491.8; 231.5; 2601.6; -2491.8; 249.3; 2829.6
342.0; 7.277; -3624.4; 325.3; 3639.0; -3624.4; 349.2; 3956.6; -2433.3; 324.1; 2554.0; -2433.3; 359.4; 2871.7
345.0; 7.372; -3531.4; 410.4; 3555.2; -3531.4; 450.3; 3966.6; -2371.3; 417.9; 2506.0; -2371.3; 477.9; 2917.4
348.0; 7.470; -3433.9; 496.1; 3469.6; -3433.9; 557.1; 3977.5; -2306.3; 511.1; 2458.2; -2306.3; 603.1; 2966.1
351.0; 7.572; -3331.1; 582.8; 3381.7; -3331.1; 670.9; 3989.5; -2237.7; 603.7; 2410.4; -2237.7; 736.1; 3018.2
354.0; 7.678; -3220.9; 671.8; 3290.2; -3220.9; 794.3; 4003.0; -2164.3; 697.1; 2362.3; -2164.3; 879.5; 3075.1
357.0; 7.787; -3100.4; 764.6; 3193.3; -3100.4; 931.1; 4018.8; -2083.9; 792.9; 2313.2; -2083.9; 1037.3; 3138.7
360.0; 7.900; -2965.7; 862.7; 3088.6; -2965.7; 1086.3; 4037.6; -1994.1; 892.7; 2262.5; -1994.1; 1214.9; 3211.5
363.0; 8.018; -2811.8; 967.2; 2973.4; -2811.8; 1266.0; 4060.3; -1891.5; 998.0; 2209.5; -1891.5; 1418.2; 3296.3
366.0; 8.140; -2633.1; 1077.9; 2845.2; -2633.1; 1476.6; 4087.2; -1772.4; 1108.9; 2154.1; -1772.4; 1653.5; 3396.1
369.0; 8.267; -2425.6; 1192.1; 2702.7; -2425.6; 1722.4; 4118.2; -1634.1; 1223.9; 2096.8; -1634.1; 1923.7; 3512.3
372.0; 8.399; -2190.6; 1302.7; 2548.7; -2190.6; 2000.0; 4151.1; -1477.4; 1337.9; 2039.8; -1477.4; 2223.3; 3642.3
375.0; 8.536; -1940.2; 1399.0; 2392.0; -1940.2; 2292.0; 4182.5; -1310.5; 1442.7; 1986.9; -1310.5; 2532.9; 3777.4
378.0; 8.678; -1698.2; 1471.3; 2246.9; -1698.2; 2567.0; 4207.9; -1149.1; 1530.2; 1942.2; -1149.1; 2821.7; 3903.1
381.0; 8.826; -1491.2; 1516.7; 2127.0; -1491.2; 2793.1; 4224.6; -1011.1; 1596.0; 1908.1; -1011.1; 3061.1; 4005.7
384.0; 8.981; -1333.0; 1540.5; 2037.2; -1333.0; 2957.5; 4233.0; -905.6; 1641.4; 1883.6; -905.6; 3239.6; 4079.4
387.0; 9.143; -1216.9; 1552.0; 1972.2; -1216.9; 3072.0; 4235.1; -828.2; 1670.9; 1866.2; -828.2; 3365.3; 4129.1
390.0; 9.314; -1111.5; 1561.0; 1916.3; -1111.5; 3173.3; 4233.3; -758.0; 1691.4; 1853.5; -758.0; 3462.4; 4170.5
393.0; 9.493; -1026.9; 1565.6; 1872.3; -1026.9; 3250.7; 4229.0; -701.6; 1705.3; 1844.0; -701.6; 3534.6; 4200.6
396.0; 9.678; -949.4; 1569.1; 1834.0; -949.4; 3318.8; 4222.7; -650.0; 1714.3; 1837.2; -650.0; 3590.2; 4225.8
399.0; 9.867; -831.4; 1577.7; 1783.4; -831.4; 3418.8; 4212.7; -571.2; 1721.7; 1835.3; -571.2; 3646.2; 4264.6
402.0; 10.055; -705.5; 1585.1; 1735.0; -705.5; 3511.4; 4198.5; -487.3; 1724.3; 1839.1; -487.3; 3685.5; 4302.6
405.0; 10.236; -620.4; 1591.7; 1708.3; -620.4; 3560.7; 4181.1; -430.6; 1712.7; 1847.5; -430.6; 3676.5; 4320.3
408.0; 10.399; -198.0; 1521.7; 1612.7; -198.0; 3526.8; 4094.1; -149.0; 1757.1; 1929.8; -149.0; 3697.9; 4411.2
411.0; 10.545; -35.7; 1499.0; 1583.5; -35.7; 3502.7; 4051.9; -40.8; 1757.4; 1968.9; -40.8; 3659.2; 4437.3
414.0; 10.681; -35.7; 1409.3; 1482.9; -35.7; 3421.4; 3938.7; 804.9; 1834.9; 2082.5; 804.9; 3696.3; 4538.4
417.0; 10.817; -35.7; 1387.3; 1459.3; -35.7; 3400.4; 3911.6; 1009.4; 1853.8; 2110.8; 1009.4; 3702.8; 4563.2
420.0; 10.953; -35.7; 1387.4; 1459.3; -35.7; 3403.6; 3915.8; 996.9; 1857.1; 2107.8; 996.9; 3711.7; 4564.3
423.0; 11.098; -35.7; 1387.4; 1458.9; -35.7; 3413.1; 3927.8; 955.0; 1866.8; 2096.9; 955.0; 3744.1; 4565.8
426.0; 11.261; -35.7; 1387.9; 1458.8; -35.7; 3431.4; 3952.2; 862.3; 1885.6; 2073.4; 862.3; 3810.0; 4566.7
429.0; 11.443; -35.7; 1388.0; 1464.2; -35.7; 3437.8; 3977.3; 744.2; 1909.0; 2048.9; 744.2; 3866.0; 4562.0
432.0; 11.637; -35.7; 1378.0; 1520.7; -35.7; 3134.5; 3738.0; 1487.4; 1746.8; 2294.2; 1487.4; 3099.8; 4511.6
435.0; 11.833; -35.7; 1321.8; 1582.6; -35.7; 2847.5; 3610.8; 1777.1; 1658.0; 2430.4; 1777.1; 2738.6; 4458.5
438.0; 12.027; -35.7; 1329.6; 1555.7; -35.7; 2965.9; 3695.1; 1578.2; 1746.4; 2353.8; 1578.2; 2994.5; 4493.2
441.0; 12.215; -35.7; 1333.5; 1550.0; -35.7; 2994.5; 3721.5; 1522.9; 1769.8; 2334.8; 1522.9; 3071.6; 4506.3
444.0; 12.399; -35.7; 1316.5; 1568.4; -35.7; 2899.8; 3689.1; 1606.7; 1749.2; 2375.1; 1606.7; 2985.6; 4495.8
447.0; 12.577; -35.7; 1281.5; 1605.2; -35.7; 2716.8; 3618.1; 1774.2; 1697.0; 2455.2; 1774.2; 2797.2; 4468.0
450.0; 12.750; -35.7; 1233.2; 1653.7; -35.7; 2487.9; 3528.5; 1973.6; 1622.8; 2555.1; 1973.6; 2563.4; 4429.9
453.0; 12.918; -35.7; 1176.2; 1707.7; -35.7; 2247.7; 3434.6; 2173.3; 1535.2; 2660.8; 2173.3; 2322.2; 4387.7
456.0; 13.081; -35.7; 1113.4; 1763.7; -35.7; 2013.4; 3342.6; 2361.6; 1439.5; 2765.7; 2361.6; 2089.4; 4344.6
459.0; 13.239; -35.7; 1046.4; 1820.0; -35.7; 1792.4; 3255.1; 2535.3; 1339.2; 2867.3; 2535.3; 1870.6; 4302.4
462.0; 13.391; -35.7; 976.7; 1875.3; -35.7; 1588.3; 3173.4; 2693.4; 1237.3; 2964.0; 2693.4; 1668.1; 4262.1
465.0; 13.538; -35.7; 905.9; 1928.6; -35.7; 1403.0; 3098.4; 2835.6; 1136.4; 3054.9; 2835.6; 1483.5; 4224.6
468.0; 13.681; -35.7; 835.7; 1979.4; -35.7; 1237.3; 3030.7; 2962.3; 1038.9; 3139.2; 2962.3; 1317.4; 4190.5
471.0; 13.819; -35.7; 768.1; 2026.7; -35.7; 1091.6; 2970.7; 3073.7; 947.1; 3216.3; 3073.7; 1170.3; 4160.4
474.0; 13.953; -35.7; 705.2; 2069.9; -35.7; 966.7; 2919.2; 3170.2; 863.1; 3285.6; 3170.2; 1042.8; 4134.9
477.0; 14.083; -35.7; 649.1; 2108.2; -35.7; 862.8; 2876.7; 3251.9; 789.4; 3346.3; 3251.9; 935.8; 4114.8
480.0; 14.209; -35.7; 600.6; 2141.7; -35.7; 778.1; 2842.8; 3320.2; 726.5; 3398.8; 3320.2; 847.8; 4099.8
483.0; 14.332; -35.7; 560.2; 2170.4; -35.7; 710.7; 2816.8; 3376.9; 674.4; 3443.6; 3376.9; 777.1; 4089.9
486.0; 14.452; -35.7; 530.1; 2193.5; -35.7; 662.3; 2799.8; 3421.1; 635.5; 3479.6; 3421.1; 725.5; 4085.8
489.0; 14.570; -35.7; 515.3; 2208.8; -35.7; 638.5; 2794.6; 3449.5; 615.0; 3503.9; 3449.5; 698.6; 4089.7
492.0; 14.684; -35.7; 519.2; 2214.6; -35.7; 643.7; 2803.8; 3459.2; 617.3; 3513.8; 3459.2; 701.5; 4103.0
495.0; 14.796; -35.7; 531.6; 2215.5; -35.7; 662.1; 2820.2; 3459.2; 632.3; 3516.5; 3459.2; 720.8; 4121.1
498.0; 14.906; -35.7; 542.9; 2216.6; -35.7; 679.3; 2836.3; 3459.2; 647.6; 3519.3; 3459.2; 740.5; 4139.1
501.0; 15.013; -35.7; 554.6; 2217.6; -35.7; 697.1; 2852.4; 3459.2; 662.5; 3522.0; 3459.2; 759.8; 4156.9
504.0; 15.118; -35.7; 566.2; 2218.6; -35.7; 714.9; 2868.5; 3459.2; 677.1; 3524.8; 3459.2; 778.8; 4174.7
507.0; 15.222; -35.7; 577.7; 2219.7; -35.7; 732.5; 2884.4; 3459.2; 691.5; 3527.6; 3459.2; 797.8; 4192.3
510.0; 15.323; -35.7; 588.9; 2220.9; -35.7; 750.0; 2900.2; 3459.2; 705.8; 3530.5; 3459.2; 816.6; 4209.8
513.0; 15.423; -35.7; 600.1; 2222.0; -35.7; 767.5; 2916.0; 3459.2; 720.0; 3533.3; 3459.2; 835.3; 4227.3
516.0; 15.521; -35.7; 611.1; 2223.2; -35.7; 784.8; 2931.6; 3459.2; 733.9; 3536.2; 3459.2; 853.8; 4244.6
519.0; 15.618; -35.7; 621.9; 2224.4; -35.7; 802.1; 2947.1; 3459.2; 747.7; 3539.1; 3459.2; 872.3; 4261.8
522.0; 15.713; -35.7; 632.6; 2225.6; -35.7; 819.3; 2962.6; 3459.2; 761.4; 3542.0; 3459.2; 890.6; 4279.0
525.0; 15.807; -35.7; 643.2; 2226.9; -35.7; 836.4; 2978.0; 3459.2; 774.9; 3544.9; 3459.2; 908.8; 4296.0
528.0; 15.900; -35.7; 675.0; 2218.4; -35.7; 888.5; 3007.7; 3439.8; 807.1; 3533.2; 3439.8; 953.9; 4322.5
531.0; 15.991; -35.7; 727.2; 2198.0; -35.7; 979.1; 3055.9; 3393.7; 867.1; 3502.8; 3393.7; 1039.8; 4360.7
