s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,w_tr_right_m,w_tr_left_m
0.0000000,3.8178653,5.0599977,-0.5760646,-0.4019104,3.8003502,-0.4841659,0.4200,0.6078
0.0499218,3.8454937,5.1016116,-0.5961356,-0.4017847,3.7939849,-0.5046517,0.4315,0.6093
0.0998435,3.8739662,5.1426830,-0.6162212,-0.4020944,3.7873388,-0.5196639,0.4430,0.6109
0.1497653,3.9032681,5.1831872,-0.6363398,-0.4028365,3.7804828,-0.5291046,0.4544,0.6124
0.1996870,3.9333848,5.2230996,-0.6565095,-0.4040081,3.7734894,-0.5304505,0.4659,0.6139
0.2496088,3.9643017,5.2623955,-0.6767485,-0.4056061,3.7664652,-0.5219757,0.4774,0.6155
0.2995305,3.9960040,5.3010501,-0.6970748,-0.4076273,3.7595404,-0.5072242,0.4889,0.6170
0.3494523,4.0284772,5.3390389,-0.7175062,-0.4100684,3.7527991,-0.4860489,0.5004,0.6185
0.3993740,4.0617065,5.3763370,-0.7380605,-0.4129257,3.7463279,-0.4582900,0.5118,0.6201
0.4492958,4.0956774,5.4129199,-0.7587553,-0.4161951,3.7402159,-0.4237732,0.5233,0.6216
0.4992175,4.1303752,5.4487627,-0.7796082,-0.4198717,3.7345554,-0.3823090,0.5348,0.6231
0.5491393,4.1657852,5.4838409,-0.8006363,-0.4239501,3.7294414,-0.3336908,0.5463,0.6247
0.5990610,4.2018928,5.5181298,-0.8218568,-0.4284239,3.7249720,-0.2776943,0.5578,0.6262
0.6489828,4.2386834,5.5516046,-0.8432865,-0.4332853,3.7212485,-0.2776943,0.5698,0.6264
0.6989045,4.2763939,5.5844575,-0.8649578,-0.4319204,3.7175213,-0.2462624,0.5822,0.6258
0.7488263,4.3148337,5.6165114,-0.8864960,-0.4286992,3.7142128,-0.1907115,0.5946,0.6251
0.7987481,4.3539164,5.6477050,-0.9078511,-0.4253917,3.7116486,-0.1366022,0.6070,0.6244
0.8486698,4.3936232,5.6780375,-0.9290230,-0.4220194,3.7098108,-0.0841152,0.6194,0.6237
0.8985916,4.4339352,5.7075077,-0.9500119,-0.4186028,3.7086788,-0.0334098,0.6318,0.6231
0.9485133,4.4748337,5.7361148,-0.9708192,-0.4151616,3.7082290,0.0153741,0.6442,0.6224
0.9984351,4.5162998,5.7638576,-0.9914463,-0.4117143,3.7084360,0.0621145,0.6566,0.6217
1.0483568,4.5583148,5.7907352,-1.0118958,-0.4082787,3.7092720,0.1067062,0.6690,0.6210
1.0982786,4.6008598,5.8167466,-1.0321705,-0.4048715,3.7107079,0.1490586,0.6814,0.6203
1.1482003,4.6439160,5.8418908,-1.0522738,-0.4015082,3.7127127,0.1890952,0.6939,0.6197
1.1981221,4.6874646,5.8661667,-1.0722098,-0.3982035,3.7152544,0.2267512,0.7063,0.6190
1.2480438,4.7314868,5.8895734,-1.0919829,-0.3949710,3.7183000,0.2619730,0.7187,0.6183
1.2979656,4.7759638,5.9121099,-1.1115979,-0.3918235,3.7218156,0.2947168,0.7253,0.6153
1.3478873,4.8207921,5.9337358,-1.1309793,-0.3861328,3.7257666,0.3615915,0.7287,0.6109
1.3978091,4.8659978,5.9544830,-1.1500123,-0.3791526,3.7306085,0.4440734,0.7321,0.6066
1.4477309,4.9116035,5.9743811,-1.1687031,-0.3721068,3.7365462,0.5247449,0.7355,0.6022
1.4976526,4.9575927,5.9934407,-1.1870515,-0.3650248,3.7435504,0.6034483,0.7389,0.5979
1.5475744,5.0039489,6.0116723,-1.2050579,-0.3579335,3.7515890,0.6800529,0.7423,0.5935
1.5974961,5.0506557,6.0290865,-1.2227238,-0.3508579,3.7606275,0.7544525,0.7458,0.5892
1.6474179,5.0976967,6.0456938,-1.2400513,-0.3438210,3.7706294,0.8265619,0.7492,0.5848
1.6973396,5.1450554,6.0615048,-1.2570434,-0.3368433,3.7815570,0.8963150,0.7526,0.5805
1.7472614,5.1927154,6.0765299,-1.2737036,-0.3299435,3.7933711,0.9636617,0.7560,0.5762
1.7971831,5.2406602,6.0907797,-1.2900361,-0.3231383,3.8060320,1.0285659,0.7594,0.5718
1.8471049,5.2888734,6.1042648,-1.3060456,-0.3164425,3.8194993,1.0910037,0.7628,0.5675
1.8970266,5.3373384,6.1169956,-1.3217372,-0.3098691,3.8337325,1.1509607,0.7663,0.5631
1.9469484,5.3860390,6.1289828,-1.3371165,-0.3034297,3.8486908,1.2084310,0.7676,0.5618
1.9968701,5.4346605,6.1401708,-1.3520752,-0.2954283,3.8643337,1.2888870,0.7647,0.5670
2.0467919,5.4832330,6.1505978,-1.3665190,-0.2860579,3.8809486,1.3894227,0.7617,0.5722
2.0967136,5.5319933,6.1603421,-1.3805113,-0.2767433,3.8987801,1.4885452,0.7587,0.5773
2.1466354,5.5809293,6.1694228,-1.3940549,-0.2675016,3.9177938,1.5862853,0.7558,0.5825
2.1965572,5.6300286,6.1778588,-1.4071532,-0.2583479,3.9379549,1.6826944,0.7528,0.5877
2.2464789,5.6792791,6.1856693,-1.4198098,-0.2492942,3.9592290,1.7778427,0.7498,0.5928
2.2964007,5.7286684,6.1928733,-1.4320289,-0.2403504,3.9815827,1.8718172,0.7469,0.5980
2.3463224,5.7781842,6.1994898,-1.4438149,-0.2315243,4.0049831,1.9647206,0.7439,0.6031
2.3962442,5.8278144,6.2055380,-1.4551725,-0.2228215,4.0293987,2.0566694,0.7410,0.6083
2.4461659,5.8775467,6.2110368,-1.4661064,-0.2142457,4.0547995,2.1477935,0.7380,0.6135
2.4960877,5.9273688,6.2160053,-1.4766215,-0.2057991,4.0811570,2.2382353,0.7350,0.6186
