s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,w_tr_right_m,w_tr_left_m
0.0000000,3.8178653,5.0599977,-0.5683913,-0.3937822,3.7821811,-0.6533033,0.4200,0.6078
0.0499829,3.8451999,5.1018795,-0.5881017,-0.3945077,3.7735376,-0.6676364,0.4320,0.6088
0.0999659,3.8733750,5.1432417,-0.6078746,-0.3957434,3.7646839,-0.6753737,0.4440,0.6099
0.1499488,3.9023771,5.1840561,-0.6277311,-0.3974842,3.7557064,-0.6700308,0.4559,0.6109
0.1999318,3.9321929,5.2242944,-0.6476918,-0.3997255,3.7467786,-0.6567088,0.4679,0.6120
0.2499147,3.9628088,5.2639285,-0.6677777,-0.4024628,3.7380077,-0.6361155,0.4799,0.6130
0.2998977,3.9942114,5.3029302,-0.6880091,-0.4056916,3.7294922,-0.6080979,0.4919,0.6140
0.3498806,4.0263873,5.3412713,-0.7084066,-0.4094076,3.7213335,-0.5724802,0.5038,0.6151
0.3998636,4.0593231,5.3789235,-0.7289904,-0.4136060,3.7136363,-0.5290624,0.5158,0.6161
0.4498465,4.0930053,5.4158586,-0.7497805,-0.4182814,3.7065086,-0.4776188,0.5278,0.6171
0.4998294,4.1274205,5.4520486,-0.7707969,-0.4234279,3.7000622,-0.4178962,0.5398,0.6182
0.5498124,4.1625552,5.4874650,-0.7920591,-0.4290382,3.6944127,-0.3496127,0.5517,0.6192
0.5997953,4.1983960,5.5220799,-0.8135866,-0.4351039,3.6896796,-0.2724565,0.5637,0.6203
0.6497783,4.2349296,5.5558648,-0.8353982,-0.4416149,3.6859869,-0.2724565,0.5760,0.6202
0.6997612,4.2724472,5.5890578,-0.8575550,-0.4411136,3.6822905,-0.2530852,0.5886,0.6193
0.7497442,4.3107443,5.6214594,-0.8796060,-0.4379838,3.6788535,-0.1990602,0.6013,0.6184
0.7997271,4.3496981,5.6529756,-0.9014714,-0.4347382,3.6761480,-0.1460839,0.6139,0.6176
0.8497101,4.3892892,5.6836056,-0.9231501,-0.4314001,3.6741612,-0.0943792,0.6265,0.6167
0.8996930,4.4294982,5.7133489,-0.9446417,-0.4279920,3.6728771,-0.0441453,0.6391,0.6158
0.9496760,4.4703057,5.7422046,-0.9659466,-0.4245358,3.6722763,0.0044406,0.6517,0.6149
0.9996589,4.5116923,5.7701722,-0.9870657,-0.4210523,3.6723367,0.0512226,0.6643,0.6140
1.0496418,4.5536385,5.7972511,-1.0080010,-0.4175611,3.6730338,0.0960637,0.6769,0.6132
1.0996248,4.5961248,5.8234404,-1.0287548,-0.4140811,3.6743408,0.1388444,0.6895,0.6123
1.1496077,4.6391319,5.8487396,-1.0493301,-0.4106298,3.6762291,0.1794614,0.7021,0.6114
1.1995907,4.6826403,5.8731480,-1.0697305,-0.4072239,3.6786683,0.2178260,0.7147,0.6105
1.2495736,4.7266306,5.8966649,-1.0899602,-0.4038788,3.6816267,0.2538627,0.7273,0.6097
1.2995566,4.7710834,5.9192896,-1.1100238,-0.4006090,3.6850716,0.2875078,0.7339,0.6066
1.3495395,4.8159348,5.9410010,-1.1298676,-0.3949140,3.6889692,0.3529175,0.7372,0.6024
1.3995225,4.8611843,5.9618166,-1.1493577,-0.3876721,3.6937479,0.4370846,0.7405,0.5981
1.4495054,4.9068406,5.9817603,-1.1684904,-0.3803439,3.6996577,0.5195737,0.7439,0.5939
1.4994883,4.9528869,6.0008435,-1.1872647,-0.3729622,3.7066706,0.6001981,0.7472,0.5896
1.5494713,4.9993062,6.0190775,-1.2056808,-0.3655572,3.7147552,0.6788020,0.7505,0.5854
1.5994542,5.0460816,6.0364735,-1.2237396,-0.3581569,3.7238774,0.7552578,0.7538,0.5811
1.6494372,5.0931961,6.0530429,-1.2414430,-0.3507868,3.7340010,0.8294623,0.7571,0.5769
1.6994201,5.1406328,6.0687971,-1.2587940,-0.3434701,3.7450876,0.9013340,0.7604,0.5726
1.7494031,5.1883748,6.0837472,-1.2757957,-0.3362278,3.7570978,0.9708104,0.7638,0.5684
1.7993860,5.2364051,6.0979046,-1.2924526,-0.3290786,3.7699909,1.0378451,0.7671,0.5642
1.8493690,5.2847069,6.1112806,-1.3087691,-0.3220390,3.7837258,1.1024059,0.7704,0.5599
1.8993519,5.3332631,6.1238865,-1.3247506,-0.3151236,3.7982606,1.1644721,0.7737,0.5557
1.9493349,5.3820568,6.1357336,-1.3404028,-0.3083454,3.8135536,1.2240329,0.7749,0.5545
1.9993178,5.4307954,6.1467732,-1.3556263,-0.3001121,3.8295630,1.3045949,0.7717,0.5599
2.0493007,5.4794583,6.1570329,-1.3703083,-0.2903286,3.8465527,1.4075973,0.7685,0.5654
2.0992837,5.5283097,6.1665975,-1.3845182,-0.2806009,3.8648001,1.5092220,0.7653,0.5708
2.1492666,5.5773372,6.1754869,-1.3982589,-0.2709481,3.8842696,1.6094996,0.7621,0.5762
2.1992496,5.6265282,6.1837214,-1.4115338,-0.2613861,3.9049258,1.7084835,0.7589,0.5816
2.2492325,5.6758703,6.1913210,-1.4243467,-0.2519284,3.9267334,1.8062482,0.7557,0.5870
2.2992155,5.7253509,6.1983056,-1.4367020,-0.2425854,3.9496580,1.9028868,0.7524,0.5924
2.3491984,5.7749574,6.2046955,-1.4486041,-0.2333654,3.9736661,1.9985099,0.7492,0.5978
2.3991814,5.8246774,6.2105105,-1.4600581,-0.2242745,3.9987254,2.0932434,0.7460,0.6033
2.4491643,5.8744983,6.2157709,-1.4710689,-0.2153165,4.0248054,2.1872285,0.7428,0.6087
2.4991472,5.9244077,6.2204966,-1.4816415,-0.2064934,4.0518769,2.2806200,0.7396,0.6141
2.5491302,5.9743929,6.2247077,-1.4917813,-0.1978055,4.0799131,2.3735867,0.7364,0.6195
2.5991131,6.0244416,6.2284243,-1.5014932,-0.1892515,4.1088889,2.4663105,0.7332,0.6249
2.6490961,6.0745002,6.2316639,-1.5107727,-0.1803915,4.1387819,2.5664752,0.7278,0.6212
2.6990790,6.1244491,6.2344438,-1.5195374,-0.1700190,4.1696613,2.6953849,0.7217,0.6142
2.7490620,6.1744294,6.2367992,-1.5277862,-0.1597069,4.2018474,2.8262364,0.7156,0.6073
2.7990449,6.2244331,6.2387554,-1.5355215,-0.1494555,4.2353334,2.9593394,0.7094,0.6003
2.8490279,6.2744527,6.2403375,-1.5427457,-0.1392634,4.2701150,3.0950350,0.7033,0.5934
2.8990108,6.3244803,6.2415710,-1.5494610,-0.1291274,4.3061909,3.2336971,0.6972,0.5864
2.9489938,6.3745083,6.2424811,-1.5556695,-0.1190429,4.3435630,3.3757336,0.6910,0.5795
2.9989767,6.4245288,6.2430930,-1.5613733,-0.1090036,4.3822366,3.5215887,0.6849,0.5725
