s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,w_tr_right_m,w_tr_left_m
0.0000000,-2.7797430,-0.6670644,-0.5646697,0.0034740,3.2897173,5.0829765,0.4897,0.4057
0.0499938,-2.7531556,-0.6250849,-0.5644773,0.0042679,3.3660770,5.0727846,0.4899,0.4146
0.0999876,-2.7264751,-0.5829387,-0.5642448,0.0050514,3.4405944,5.0626132,0.4901,0.4235
0.1499813,-2.6997110,-0.5406368,-0.5639725,0.0058268,3.5133870,5.0524621,0.4904,0.4324
0.1999751,-2.6728728,-0.4981903,-0.5636605,0.0065962,3.5845602,5.0423315,0.4906,0.4413
0.2499689,-2.6461717,-0.4559297,-0.5633134,0.0072534,3.6542088,5.0322211,0.4962,0.4527
0.2999627,-2.6195417,-0.4137480,-0.5629368,0.0078446,3.7224188,5.0221310,0.5068,0.4667
0.3499565,-2.5928685,-0.3714612,-0.5625297,0.0084394,3.7892680,5.0120611,0.5175,0.4806
0.3999502,-2.5661624,-0.3290824,-0.5620920,0.0090395,3.8548276,5.0020114,0.5282,0.4945
0.4499440,-2.5394623,-0.2866706,-0.5616237,0.0096672,3.9191625,4.9919819,0.5388,0.5085
0.4999378,-2.5128790,-0.2443990,-0.5611228,0.0103943,3.9823324,4.9819725,0.5538,0.5193
0.5499316,-2.4862920,-0.2020726,-0.5605849,0.0111293,4.0443920,4.9719832,0.5690,0.5301
0.5999254,-2.4597101,-0.1597021,-0.5600097,0.0118740,4.1053919,4.9620138,0.5842,0.5408
0.6499191,-2.4331423,-0.1172982,-0.5593966,0.0126303,4.1653790,4.9520645,0.5993,0.5515
0.6999129,-2.4066051,-0.0748834,-0.5587417,0.0136143,4.2243967,4.9421351,0.6069,0.5548
0.7499067,-2.3801026,-0.0324599,-0.5580337,0.0146959,4.2824852,4.9322257,0.6011,0.5449
0.7999005,-2.3536407,0.0099681,-0.5572715,0.0157937,4.3396821,4.9223361,0.5954,0.5350
0.8498943,-2.3272281,0.0523916,-0.5564544,0.0169101,4.3960224,4.9124663,0.5896,0.5251
0.8998880,-2.3008439,0.0948493,-0.5555799,0.0181671,4.4515389,4.9026163,0.5838,0.5152
0.9498818,-2.2744405,0.1374244,-0.5546292,0.0197951,4.5062622,4.8927861,0.5760,0.5042
0.9998756,-2.2481128,0.1799716,-0.5535975,0.0214487,4.5602211,4.8829756,0.5675,0.4928
1.0498694,-2.2218691,0.2224849,-0.5524840,0.0231307,4.6134427,4.8731848,0.5590,0.4814
1.0998632,-2.1957177,0.2649582,-0.5512877,0.0248442,4.6659524,-2.8190550,0.5505,0.4700
1.1498570,-2.1694949,0.3076666,-0.5499893,0.0270615,4.6356489,-5.8040617,0.5425,0.4593
1.1998507,-2.1433421,0.3503907,-0.5485747,0.0294245,4.5726258,-5.7606188,0.5375,0.4532
1.2498445,-2.1173077,0.3930625,-0.5470441,0.0318266,4.5092036,-5.7190538,0.5326,0.4472
1.2998383,-2.0913994,0.4356797,-0.5453960,0.0342706,4.4453439,-5.6897482,0.5277,0.4411
1.3498321,-2.0655164,0.4784198,-0.5436269,0.0362190,4.3808879,-5.6771327,0.5227,0.4350
1.3998259,-2.0396134,0.5213682,-0.5417811,0.0373891,4.3156154,-5.6655229,0.5194,0.4306
1.4498196,-2.0138556,0.5642575,-0.5398809,0.0385758,4.2494769,-5.6549387,0.5174,0.4275
1.4998134,-1.9882452,0.6070879,-0.5379259,0.0397796,4.1824192,-5.6519189,0.5154,0.4245
1.5498072,-1.9627739,0.6498784,-0.5359150,0.0406165,4.1143054,-5.6516063,0.5134,0.4214
1.5998010,-1.9371828,0.6930622,-0.5340906,0.0320523,4.0450487,-5.8034968,0.5114,0.4184
1.6497948,-1.9117261,0.7361770,-0.5327025,0.0233704,3.9726743,-5.9476067,0.5099,0.4172
1.6997885,-1.8863832,0.7792139,-0.5317544,0.0145738,3.8971085,-6.0832923,0.5083,0.4159
1.7497823,-1.8611334,0.8221639,-0.5312497,0.0056653,3.8182720,-6.0774878,0.5068,0.4147
1.7997761,-1.8357625,0.8653431,-0.5313942,-0.0145074,3.7378507,-5.7435796,0.5053,0.4134
1.8497699,-1.8103484,0.9085235,-0.5327380,-0.0391933,3.6602242,-5.4328022,0.5041,0.4124
1.8997637,-1.7849114,0.9515494,-0.5353199,-0.0641795,3.5852515,-5.1434530,0.5031,0.4116
1.9497574,-1.7593986,0.9943895,-0.5391490,-0.0894671,3.5127976,-4.8008231,0.5021,0.4108
1.9997512,-1.7336291,1.0372232,-0.5443307,-0.1211669,3.4437951,-4.3933634,0.5011,0.4100
2.0497450,-1.7075109,1.0800439,-0.5513973,-0.1607342,3.3794146,-4.0064005,0.5002,0.4094
