s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,w_tr_right_m,w_tr_left_m
9.7994181,5.3801609,0.4291866,-2.0000466,-0.9511185,2.1366609,-1.5380635,0.4640,0.4527
9.8494152,5.4251543,0.4072447,-2.0496876,-1.0314812,2.1003625,-1.3500449,0.4636,0.4740
9.8994122,5.4687353,0.3831407,-2.1029512,-1.1073741,2.0679763,-1.1547682,0.4719,0.5066
9.9494092,5.5109920,0.3566230,-2.1601264,-1.1844770,2.0398667,-0.9579763,0.4802,0.5392
9.9994063,5.5517263,0.3275666,-2.2213129,-1.2603231,2.0162500,-0.7712183,0.4885,0.5719
10.0494033,5.5907066,0.2958642,-2.2864603,-1.3311340,1.9970345,-0.6763501,0.4518,0.5295
10.0994003,5.6270755,0.2620451,-2.3536941,-1.3779487,1.9800293,-0.5240916,0.3980,0.4587
10.1493974,5.6611990,0.2256395,-2.4238672,-1.4357083,1.9667511,-0.3171975,0.3442,0.3878
10.1993944,5.6927474,0.1867235,-2.4974292,-1.5013417,1.9586710,-0.0767790,0.2980,0.3297
10.2493914,5.7213786,0.1453927,-2.5746719,-1.5671056,1.9567102,-0.0767790,0.3053,0.3606
10.2993884,5.7464216,0.1025064,-2.6509560,-1.5060862,1.9547473,0.1685634,0.3126,0.3916
10.3493855,5.7682830,0.0576500,-2.7248418,-1.4566758,1.9590540,0.3324718,0.3198,0.4225
10.3993825,5.7868972,0.0111244,-2.7968788,-1.4200103,1.9675207,0.4253147,0.3707,0.4668
10.4493795,5.8021983,-0.0367693,-2.8676460,-1.3966686,1.9782989,0.4554220,0.4625,0.5235
10.4993766,5.8140134,-0.0850411,-2.9346031,-1.2957643,1.9897754,0.7904064,0.5543,0.5803
10.5493736,5.8227209,-0.1341387,-2.9966905,-1.1947902,2.0095378,1.0941673,0.6461,0.6370
10.5993706,5.8285067,-0.1838798,-3.0541012,-1.0989635,2.0365786,1.3587066,0.6547,0.6118
10.6493677,5.8315528,-0.2340692,-3.1071063,-1.0105291,2.0696654,1.5854843,0.6456,0.5691
10.6993647,5.8320629,-0.2839441,3.1286099,-0.8882546,2.1076181,1.9652464,0.6366,0.5265
10.7493617,5.8303586,-0.3338623,3.0873427,-0.7650326,2.1537333,2.3583259,0.6276,0.4843
10.7993588,5.8267368,-0.3837942,3.0520072,-0.6475343,2.2078011,2.7459198,0.6205,0.4695
10.8493558,5.8214917,-0.4336284,3.0223854,-0.5355612,2.2691323,3.1391615,0.6133,0.4547
10.8993528,5.8149034,-0.4833718,2.9984649,-0.4143881,2.3372759,3.6267071,0.6062,0.4398
10.9493499,5.8072902,-0.5329198,2.9808551,-0.2880717,2.4136089,4.2050144,0.5992,0.4262
10.9993469,5.7989838,-0.5822302,2.9696187,-0.1611056,2.4991967,4.8684835,0.5934,0.4246
11.0493439,5.7903105,-0.6313059,2.9647810,-0.0326075,2.5947647,5.1649839,0.5875,0.4231
11.0993409,5.7815131,-0.6805706,2.9655002,0.0335711,2.6924471,5.1546269,0.5817,0.4215
11.1493380,5.7727777,-0.7299473,2.9676287,0.0513692,2.7865218,5.1442907,0.5762,0.4203
11.1993350,5.7642002,-0.7791682,2.9706427,0.0692998,2.8773429,5.1339752,0.5792,0.4281
11.2493320,5.7558156,-0.8282857,2.9745423,0.0872142,2.9652098,5.0568527,0.5823,0.4359
11.2993291,5.7476323,-0.8775025,2.9791080,0.0859743,3.0492826,5.0141407,0.5854,0.4438
11.3493261,5.7396403,-0.9268639,2.9828644,0.0642222,3.1304167,5.1034858,0.5885,0.4516
11.3993231,5.7318105,-0.9762270,2.9855264,0.0422794,3.2108919,5.0932521,0.5934,0.4555
11.4493202,5.7240846,-1.0256093,2.9870893,0.0202529,3.2892434,5.0830390,0.5986,0.4591
11.4993172,5.7164116,-1.0749808,2.9875554,-0.0013820,3.3656197,5.0728463,0.6037,0.4627
11.5493142,5.7087384,-1.1243317,2.9869603,-0.0224260,3.4401526,5.0626741,0.6088,0.4662
11.5993113,5.7010027,-1.1737201,2.9853153,-0.0433685,3.5129599,5.0525223,0.6143,0.4635
