# MPC Raceline Trajectory — generated by Raceline-Optimization
# s_m [m], x_m [m], y_m [m], psi_rad [rad], kappa_radpm [rad/m], vx_mps [m/s], ax_mps2 [m/s^2], w_tr_right_m [m], w_tr_left_m [m]
s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,w_tr_right_m,w_tr_left_m
27.4662373,13.5579139,-11.0741122,-2.2200610,-0.0034363,12.8872340,1.9695027,0.5018,1.5196
27.9656234,13.9553758,-11.3763369,-2.2217551,-0.0033470,12.9633284,1.9300558,0.5028,1.5170
28.4650096,14.3524043,-11.6792805,-2.2234032,-0.0032526,13.0374679,1.8913990,0.5037,1.5148
28.9643957,14.7488400,-11.9827921,-2.2250042,-0.0031622,13.1097158,1.8535164,0.5032,1.5151
29.4637818,15.1449303,-12.2870323,-2.2265612,-0.0030723,13.1801323,1.8163926,0.5023,1.5158
29.9631680,15.5403815,-12.5917475,-2.2280725,-0.0029826,13.2487754,1.7800124,0.5001,1.5187
30.4625541,15.9355915,-12.8972159,-2.2295398,-0.0028919,13.3157004,1.7443607,0.4975,1.5220
30.9619402,16.3301056,-13.2030576,-2.2309608,-0.0028020,13.3809602,1.7094232,0.4933,1.5282
31.4613264,16.7244894,-13.5096826,-2.2323380,-0.0027114,13.4446057,1.6751854,0.4888,1.5349
31.9607125,17.1181159,-13.8165749,-2.2336688,-0.0026210,13.5066854,1.6416334,0.4826,1.5423
32.4600986,17.5117258,-14.1242834,-2.2349555,-0.0025299,13.5672461,1.6087533,0.4759,1.5499
32.9594848,17.9045187,-14.4321534,-2.2361953,-0.0024385,13.6263328,1.5765318,0.4682,1.5569
33.4588709,18.2974035,-14.7408685,-2.2373908,-0.0023465,13.6839885,1.5449557,0.4602,1.5639
33.9582570,18.6894221,-15.0496465,-2.2385386,-0.0022538,13.7402548,1.5140120,0.4517,1.5701
34.4576432,19.0816272,-15.3592875,-2.2396416,-0.0021606,13.7951714,1.4836881,0.4430,1.5761
34.9570293,19.4729371,-15.6689074,-2.2406962,-0.0020662,13.8487769,1.4539715,0.4340,1.5831
