# MPC Raceline Trajectory — generated by Raceline-Optimization
# s_m [m], x_m [m], y_m [m], psi_rad [rad], kappa_radpm [rad/m], vx_mps [m/s], ax_mps2 [m/s^2], w_tr_right_m [m], w_tr_left_m [m]
s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,w_tr_right_m,w_tr_left_m
0.0000000,3.6007681,0.6736809,2.4870793,-0.2372529,3.8496254,-2.6577788,0.8043,0.3879
0.0499072,3.5708238,0.6351308,2.4751837,-0.2496910,3.8150139,-2.5746555,0.7760,0.3903
0.0998143,3.5399649,0.5963938,2.4625603,-0.2596326,3.7811829,-2.5303528,0.7478,0.3926
0.1497215,3.5081063,0.5574477,2.4492978,-0.2670953,3.7476364,-2.4951263,0.7196,0.3950
0.1996286,3.4754198,0.5185720,2.4355877,-0.2741085,3.7142602,-2.2881026,0.6913,0.3974
0.2495358,3.4434037,0.4815394,2.4216915,-0.2936441,3.6833875,-2.0759287,0.6620,0.4054
0.2994430,3.4103710,0.4444314,2.4066048,-0.3137684,3.6551520,-1.8541629,0.6324,0.4145
0.3493501,3.3763289,0.4073771,2.3902922,-0.3347265,3.6297471,-1.6197832,0.6028,0.4236
0.3992573,3.3412993,0.3705210,2.3727167,-0.3566466,3.6074072,-1.4680119,0.5732,0.4327
0.4491644,3.3066017,0.3352933,2.3547031,-0.3722753,3.5870403,-1.2877036,0.5451,0.4464
0.4990716,3.2710114,0.3004707,2.3357339,-0.3899840,3.5690793,-1.0757122,0.5178,0.4633
0.5489788,3.2345589,0.2661686,2.3157237,-0.4099122,3.5540055,-0.8280132,0.4906,0.4802
0.5988859,3.1972749,0.2325026,2.2945813,-0.4322196,3.5423591,-0.7458177,0.4633,0.4971
0.6487931,3.1593013,0.1996773,2.2725695,-0.4412688,3.5318358,-0.6744391,0.4474,0.5172
0.6987003,3.1206601,0.1677427,2.2502678,-0.4493076,3.5222927,-0.5350157,0.4525,0.5434
0.7486074,3.0814258,0.1367775,2.2275039,-0.4624497,3.5147039,-0.3197161,0.4577,0.5695
0.7985146,3.0417100,0.1068930,2.2040795,-0.4810694,3.5101611,-0.2465899,0.4629,0.5957
0.8484217,3.0008281,0.0776436,2.1795019,-0.4879390,3.5066534,-0.2465899,0.4663,0.6209
0.8983289,2.9587310,0.0490666,2.1549291,-0.4789105,3.5031421,-0.1232888,0.4626,0.6428
0.9482361,2.9165994,0.0219324,2.1310287,-0.4759563,3.5013853,-0.0809306,0.4590,0.6646
0.9981432,2.8746414,-0.0037067,2.1075645,-0.4795709,3.5002315,-0.1212080,0.4553,0.6864
1.0480504,2.8315032,-0.0286791,2.0835518,-0.4749184,3.4985029,-0.3212398,0.4422,0.6985
1.0979575,2.7860399,-0.0535585,2.0597624,-0.4430465,3.4939173,-0.8178178,0.4013,0.6815
1.1478647,2.7416184,-0.0765801,2.0383832,-0.4112600,3.4822160,-1.2381902,0.3603,0.6645
1.1977719,2.6985376,-0.0978155,2.0194103,-0.3781618,3.4644248,-1.6539988,0.3193,0.6476
1.2476790,2.6526654,-0.1193875,2.0022559,-0.2739950,3.4405154,-2.9354039,0.3178,0.6521
1.2975862,2.6064498,-0.1403579,1.9928683,-0.0850742,3.3976685,-4.4896695,0.3475,0.6737
1.3474933,2.5621914,-0.1602203,1.9943615,0.1561681,3.3310686,-3.8631210,0.3771,0.6953
1.3974005,2.5182914,-0.1803086,2.0060780,0.2195674,3.2726782,-3.8221277,0.3955,0.7052
1.4473077,2.4738338,-0.2011935,2.0123130,0.0316123,3.2138637,-4.7753773,0.3267,0.6235
1.4972148,2.4285994,-0.2225305,2.0093068,-0.1443520,3.1388324,-3.2431391,0.2579,0.5419
1.5471220,2.3842999,-0.2430527,1.9986019,-0.3093796,3.0868361,-1.8718020,0.1890,0.4603
1.5970291,2.3404298,-0.2625936,1.9798599,-0.4619631,3.0564235,-0.8840176,0.2552,0.4785
1.6469363,2.2936945,-0.2821512,1.9534628,-0.5729243,3.0419544,-0.2523749,0.3558,0.5223
1.6968435,2.2444893,-0.3010563,1.9211086,-0.6428797,3.0378111,-0.2406319,0.4565,0.5661
1.7467506,2.1995998,-0.3166933,1.8910234,-0.6252583,3.0338552,-0.4246268,0.5252,0.5791
1.7966578,2.1525384,-0.3315027,1.8603555,-0.6197398,3.0268620,-0.4953431,0.5423,0.5423
1.8465649,2.1035240,-0.3452667,1.8287293,-0.6241343,3.0186837,-0.4179602,0.5594,0.5054
1.8964721,2.0529854,-0.3577197,1.7959415,-0.6354436,3.0117658,-0.4094785,0.5765,0.4686
1.9463793,2.0051981,-0.3678921,1.7652202,-0.6238766,3.0049728,-0.5445493,0.5971,0.4503
1.9962864,1.9563571,-0.3767279,1.7343320,-0.6223011,2.9959151,-0.5604048,0.6190,0.4391
2.0461936,1.9066775,-0.3841276,1.7029202,-0.6299029,2.9865651,-0.4416259,0.6409,0.4279
2.0961008,1.8563749,-0.3899917,1.6706393,-0.6463145,2.9791761,-0.4161337,0.6628,0.4168
2.1460079,1.8063218,-0.3941801,1.6378885,-0.6521449,2.9721969,-0.4152037,0.6707,0.4049
2.1959151,1.7564132,-0.3967175,1.6052864,-0.6535536,2.9652169,-0.3914723,0.6746,0.3929
2.2458222,1.7064345,-0.3976226,1.5724596,-0.6607764,2.9586207,-0.2959212,0.6786,0.3808
2.2957294,1.6565364,-0.3968779,1.5391805,-0.6738986,2.9536248,-0.1745950,0.6825,0.3688
2.3456366,1.6067396,-0.3944578,1.5051416,-0.6891425,2.9506732,-0.1745950,0.6939,0.3643
2.3955437,1.5565458,-0.3902838,1.4705572,-0.6843081,2.9477186,-0.1202295,0.7104,0.3650
2.4454509,1.5068054,-0.3844200,1.4363733,-0.6809154,2.9456824,-0.0823378,0.7269,0.3657
2.4953580,1.4575882,-0.3769133,1.4025227,-0.6791325,2.9442870,-0.0611214,0.7434,0.3664
2.5452652,1.4089642,-0.3678104,1.3689331,-0.6791260,2.9432508,-0.0567999,0.7614,0.3691
2.5951724,1.3600465,-0.3569323,1.3351763,-0.6633202,2.9422875,0.0839960,0.7853,0.3794
2.6450795,1.3114805,-0.3444249,1.3025067,-0.6390870,2.9437119,0.2882577,0.8093,0.3897
2.6949867,1.2636180,-0.3304539,1.2712864,-0.6128609,2.9485949,0.4973083,0.8332,0.4000
2.7448938,1.2164493,-0.3151109,1.2415700,-0.5850500,2.9570003,0.7090661,0.8571,0.4103
2.7948010,1.1697460,-0.2984072,1.2133979,-0.5435545,2.9689435,1.0320066,0.8761,0.4235
2.8447082,1.1233590,-0.2803936,1.1879093,-0.4796655,2.9862409,1.5436885,0.8929,0.4379
2.8946153,1.0774018,-0.2612736,1.1657493,-0.4099507,3.0119291,2.0991238,0.9097,0.4523
2.9445225,1.0316900,-0.2411510,1.1470950,-0.3366858,3.0465127,2.6890171,0.9264,0.4667
2.9944296,0.9862607,-0.2202337,1.1321414,-0.2562014,3.0902495,3.3618646,0.9429,0.4810
3.0443368,0.9417685,-0.1990649,1.1221351,-0.1508151,3.1440744,4.3109296,0.9576,0.4937
3.0942440,0.8970607,-0.1773824,1.1171758,-0.0496496,3.2117747,5.0931384,0.9723,0.5064
3.1441511,0.8520271,-0.1554037,1.1171388,0.0473512,3.2899642,1.2902951,0.9870,0.5191
3.1940583,0.8065577,-0.1333459,1.1219006,0.1403004,3.3094795,-4.0427262,1.0017,0.5318
3.2439654,0.7616849,-0.1119571,1.1306176,0.2055923,3.2479428,-3.5089461,0.9559,0.4938
3.2938726,0.7165700,-0.0910159,1.1423049,0.2643010,3.1935700,-2.9969207,0.8607,0.4143
