# MPC Raceline Trajectory — generated by Raceline-Optimization
# Columns: s_m [m], x_m [m], y_m [m], psi_rad [rad], kappa_radpm [rad/m], vx_mps [m/s], ax_mps2 [m/s^2]
s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
25.1897213,-10.3505587,-23.1129181,1.4708266,-0.0116462,9.4394991,-6.7491269
25.3896397,-10.5494795,-23.0927334,1.4685258,-0.0113637,9.2954610,-6.7508475
25.5895581,-10.7483204,-23.0721003,1.4662827,-0.0110708,9.1491178,-6.7519127
25.7894766,-10.9471335,-23.0510253,1.4641012,-0.0107533,9.0003718,-6.7533814
25.9893950,-11.1459155,-23.0295214,1.4619843,-0.0104133,8.8490928,-6.7548907
26.1893134,-11.3445874,-23.0076109,1.4599380,-0.0100596,8.6951474,-6.7556014
26.3892318,-11.5433025,-22.9852912,1.4579655,-0.0096698,8.5384103,-6.7570179
26.5891503,-11.7419354,-22.9625919,1.4560721,-0.0092606,8.3787079,-6.7575408
26.7890687,-11.9404678,-22.9395316,1.4542642,-0.0088308,8.2158890,-6.7575413
26.9889871,-12.1390778,-22.9161072,1.4525448,-0.0083612,8.0497775,-6.7564071
27.1889055,-12.3375617,-22.8923611,1.4509212,-0.0078725,7.8801940,-6.7543015
27.3888239,-12.5360081,-22.8683027,1.4493993,-0.0073541,7.7069344,-6.7212289
27.5887424,-12.7344906,-22.8439418,1.4479415,-0.0073355,7.5305673,-6.6346356
27.7886608,-12.9328358,-22.8193021,1.4464445,-0.0083133,7.3523242,-6.3938292
27.9885792,-13.1312091,-22.7943112,1.4443739,-0.0124063,7.1763628,-5.9913339
28.1884976,-13.3295351,-22.7688155,1.4412389,-0.0202300,7.0074694,-5.5257130
28.3884161,-13.5276357,-22.7425322,1.4362122,-0.0301672,6.8480102,-5.0624172
28.5883345,-13.7257315,-22.7150284,1.4291035,-0.0409485,6.6985896,-4.6444641
28.7882529,-13.9235414,-22.6859116,1.4198426,-0.0515673,6.5585116,-4.2634436
28.9881713,-14.1208868,-22.6547818,1.4084921,-0.0620913,6.4272384,-3.9280476
29.1880898,-14.3181025,-22.6211617,1.3950629,-0.0721927,6.3038730,-3.6207578
29.3880082,-14.5146660,-22.5847248,1.3796184,-0.0821891,6.1879805,-3.3397676
29.5879266,-14.7105010,-22.5450852,1.3622159,-0.0920378,6.0791233,-3.0915314
29.7878450,-14.9058101,-22.5017993,1.3428583,-0.1014784,5.9765903,-2.8627169
29.9877634,-15.1000405,-22.4545978,1.3216300,-0.1107919,5.8800521,-2.6541128
30.1876819,-15.2931277,-22.4031212,1.2985840,-0.1198896,5.7891105,-2.4704790
30.3876003,-15.4851107,-22.3469801,1.2737306,-0.1285673,5.7031581,-2.3016000
30.5875187,-15.6754375,-22.2859704,1.2471703,-0.1370702,5.6218989,-2.1494585
30.7874371,-15.8640065,-22.2197763,1.2189569,-0.1452893,5.5449359,-2.0178651
30.9873556,-16.0507076,-22.1480844,1.1891161,-0.1530595,5.4716997,-1.8987106
31.1872740,-16.2350081,-22.0707637,1.1577565,-0.1606033,5.4018815,-1.7940853
31.3871924,-16.4167317,-21.9875688,1.1249364,-0.1678214,5.3350709,-1.7074072
31.5871108,-16.5956498,-21.8982840,1.0906964,-0.1745728,5.2707018,-1.6318995
31.7870292,-16.7712650,-21.8028530,1.0551403,-0.1810728,5.2084359,-1.5690184
31.9869477,-16.9433181,-21.7011271,1.0183285,-0.1872575,5.1478590,-1.5223377
32.1868661,-17.1114820,-21.5930113,0.9803115,-0.1929912,5.0883952,-1.4855267
32.3867845,-17.2753168,-21.4785133,0.9411730,-0.1985067,5.0296916,-1.4584149
32.5867029,-17.4344977,-21.3575932,0.9009588,-0.2038142,4.9713851,-1.4495676
32.7866214,-17.5886021,-21.2303094,0.8597357,-0.2085937,4.9127466,-1.4452788
32.9865398,-17.7372803,-21.0967003,0.8175643,-0.2134008,4.8535763,-1.4359055
33.1864582,-17.8801559,-20.9568385,0.7743756,-0.2186385,4.7940667,-1.4310154
33.3863766,-18.0166973,-20.8109835,0.7304034,-0.2211787,4.7340155,-1.4782741
33.5862951,-18.1468609,-20.6590081,0.6861500,-0.2191180,4.6711705,-1.6422697
33.7862135,-18.2700868,-20.5016558,0.6426299,-0.2175485,4.6003472,-1.8161283
33.9861319,-18.3868210,-20.3383886,0.5986503,-0.2221420,4.5207344,-1.8101105
34.1860503,-18.4960224,-20.1702516,0.5530138,-0.2325948,4.4399651,-1.6356829
34.3859687,-18.5964103,-19.9986943,0.5052889,-0.2490399,4.3656940,-1.5172905
34.5858872,-18.6893300,-19.8201561,0.4539896,-0.2629843,4.2956508,-1.4911356
34.7858056,-18.7726599,-19.6371277,0.4007889,-0.2574806,4.2256839,-1.6752180
34.9857240,-18.8461021,-19.4509663,0.3519550,-0.2194781,4.1456713,-2.3926678
35.1856424,-18.9112678,-19.2624958,0.3175463,-0.1033030,4.0286367,-4.1666523
35.3855609,-18.9729363,-19.0731776,0.3206909,0.1459362,3.8162721,-0.2897344
35.5854793,-19.0397055,-18.8872916,0.3782799,0.4152799,3.8010638,-0.2897344
35.7853977,-19.1195752,-18.7074824,0.4487885,0.1821280,3.7857945,3.1022861
35.9853161,-19.2073074,-18.5291554,0.4584983,-0.0395333,3.9462195,4.9877143
36.1852346,-19.2948449,-18.3485373,0.4417256,-0.1119055,4.1912910,3.6818878
36.3851530,-19.3790930,-18.1644644,0.4157353,-0.1399631,4.3633788,2.9534318
36.5850714,-19.4570026,-17.9809626,0.3869876,-0.1487496,4.4966616,2.5868077
36.7849898,-19.5295370,-17.7950255,0.3568642,-0.1510613,4.6102350,2.3630817
36.9849082,-19.5971756,-17.6047483,0.3261243,-0.1532524,4.7115935,2.1527634
37.1848267,-19.6580592,-17.4153084,0.2958430,-0.1518651,4.8020691,2.0355804
37.3847451,-19.7136211,-17.2224941,0.2652794,-0.1516362,4.8860790,1.9011205
37.5846635,-19.7631670,-17.0285781,0.2350356,-0.1512107,4.9632556,1.7810952
37.7845819,-19.8068385,-16.8331762,0.2047655,-0.1505584,5.0344864,1.6756635
37.9845004,-19.8445444,-16.6368132,0.1746343,-0.1513004,5.1005926,1.5420492
38.1844188,-19.8763835,-16.4388467,0.1442763,-0.1519488,5.1606795,1.4191312
38.3843372,-19.9020851,-16.2407211,0.1136643,-0.1528344,5.2153652,1.2974436
38.5842556,-19.9217870,-16.0415276,0.0837330,-0.1461920,5.2648647,1.3918757
38.7841741,-19.9356450,-15.8420485,0.0552748,-0.1375498,5.3174546,1.5437174
38.9840925,-19.9440008,-15.6429205,0.0289861,-0.1259265,5.3751798,1.7822664
39.1840109,-19.9473487,-15.4425629,0.0047529,-0.1160245,5.4410637,1.9713874
39.3839293,-19.9460559,-15.2429910,-0.0173601,-0.1056758,5.5130216,2.1786579
39.5838477,-19.9405417,-15.0431463,-0.0374633,-0.0952596,5.5914681,2.3947940
39.7837662,-19.9312193,-14.8433899,-0.0554723,-0.0850842,5.6764462,2.6122502
39.9836846,-19.9185276,-14.6441804,-0.0714322,-0.0748199,5.7677132,2.8438936
40.1836030,-19.9028203,-14.4447399,-0.0854304,-0.0650248,5.8654590,3.0730008
40.3835214,-19.8845410,-14.2457290,-0.0974325,-0.0552592,5.9692804,3.3164361
40.5834399,-19.8640721,-14.0469919,-0.1075105,-0.0455718,6.0793373,3.5745986
40.7833583,-19.8417724,-13.8482866,-0.1156943,-0.0362671,6.1957726,3.8379896
40.9832767,-19.8180455,-13.6498516,-0.1220063,-0.0269790,6.3183991,4.1223626
41.1831951,-19.7932389,-13.4514705,-0.1264877,-0.0178450,6.4475142,4.4245450
41.3831136,-19.7677388,-13.2532914,-0.1291512,-0.0088391,6.5832770,4.4308917
41.5830320,-19.7418739,-13.0550472,-0.1300247,0.0001042,6.7164849,1.1095800
41.7829504,-19.7160141,-12.8568110,-0.1291140,0.0089759,6.7494311,-6.0932134
41.9828688,-19.6905284,-12.6586717,-0.1264335,0.0178917,6.5664701,-5.7271529
42.1827872,-19.6657134,-12.4601423,-0.1219717,0.0267362,6.3897263,-5.3927244
42.3827057,-19.6419983,-12.2617946,-0.1157241,0.0357566,6.2187131,-5.0895412
42.5826241,-19.6196921,-12.0632057,-0.1076798,0.0449040,6.0528842,-4.8202559
42.7825425,-19.5991301,-11.8640393,-0.0977667,0.0540420,5.8915270,-4.5644694
42.9824609,-19.5807878,-11.6653434,-0.0860156,0.0637065,5.7345486,-4.3347899
43.1823794,-19.5649366,-11.4659471,-0.0723199,0.0735081,5.5813833,-4.1184681
43.3822978,-19.5520252,-11.2664276,-0.0565818,0.0838231,5.4318619,-3.9244506
43.5822162,-19.5424684,-11.0669406,-0.0388053,0.0943501,5.2854502,-3.7557270
43.7821346,-19.5366589,-10.8666761,-0.0188463,0.1049535,5.1414303,-3.5516044
43.9820531,-19.5350754,-10.6672529,0.0033972,0.1179335,5.0014242,-3.4083305
44.1819715,-19.5381953,-10.4672457,0.0281884,0.1296310,4.8632774,-3.3127594
44.3818899,-19.5464924,-10.2674782,0.0551912,0.1404123,4.7251354,-3.2186227
44.5818083,-19.5603895,-10.0681055,0.0843888,0.1522483,4.5869358,-3.1190083
44.7817267,-19.5804009,-9.8688080,0.1162063,0.1656104,4.4489196,-2.6623194
44.9816452,-19.6070427,-9.6708117,0.1524218,0.1982685,4.3276313,-2.1983915
45.1815636,-19.6415662,-9.4737356,0.1955819,0.2330360,4.2248544,-1.7527917
45.3814820,-19.6851949,-9.2786513,0.2456132,0.2677248,4.1410824,-1.3785865
45.5814004,-19.7392023,-9.0861564,0.3024862,0.2984963,4.0739850,-1.0785390
45.7813189,-19.8045721,-8.8972694,0.3647350,0.3244841,4.0207107,-0.9191809
45.9812373,-19.8820279,-8.7129885,0.4315847,0.3416530,3.9747443,-0.7900862
46.1811557,-19.9718594,-8.5344723,0.5013395,0.3565528,3.9348045,-0.7795513
46.3810741,-20.0741736,-8.3626490,0.5728817,0.3589995,3.8949959,-0.8445773
46.5809925,-20.1885274,-8.1986586,0.6450823,0.3610075,3.8514023,-0.9131660
46.7809110,-20.3144746,-8.0432309,0.7167884,0.3567556,3.8037064,-1.0949248
46.9808294,-20.4513671,-7.8970156,0.7880028,0.3518649,3.7457164,-1.3118078
47.1807478,-20.5976705,-7.7613041,0.8577746,0.3488991,3.6750350,-1.5218679
47.3806662,-20.7544389,-7.6350537,0.9276935,0.3455762,3.5912927,-1.7773466
47.5805847,-20.9177618,-7.5212525,0.9969989,0.3512535,3.4909504,-1.9440434
47.7805031,-21.0905362,-7.4180971,1.0684666,0.3625000,3.3777854,-2.0902296
47.9804215,-21.2707845,-7.3276887,1.1441264,0.3879881,3.2517201,-1.8858111
48.1803399,-21.4546867,-7.2528100,1.2259199,0.4390279,3.1336348,-1.2519099
48.3802584,-21.6432838,-7.1946077,1.3199146,0.5295540,3.0527213,-0.1853940
48.5801768,-21.8389600,-7.1559947,1.4358475,0.6490009,3.0405559,-0.1853940
48.7800952,-22.0421405,-7.1409409,1.5386930,-0.0591356,3.0283416,-0.2865506
48.9800136,-22.2309898,-7.1156079,1.3153935,-0.4191029,3.0093652,-0.1801653
49.1799320,-22.4269801,-7.0689726,1.3924537,0.6678359,2.9973726,-0.1801653
49.3798505,-22.6230681,-7.0454374,1.5038848,0.4910644,2.9853317,1.4448126
49.5797689,-22.8232079,-7.0412819,1.5923285,0.3881502,3.0805673,2.1261899
49.7796873,-23.0264094,-7.0533313,1.6663158,0.3423267,3.2155908,2.2529802
49.9796057,-23.2248630,-7.0790127,1.7318906,0.3189446,3.3527375,2.1893737
50.1795242,-23.4219869,-7.1174798,1.7943574,0.2984693,3.4808391,2.1407009
50.3794426,-23.6159693,-7.1676120,1.8526365,0.2853623,3.6016901,2.0380935
50.5793610,-23.8072860,-7.2288005,1.9071757,0.2592373,3.7130953,2.1493970
50.7792794,-23.9947205,-7.2997128,1.9570321,0.2355651,3.8270726,2.2560867
50.9791979,-24.1775352,-7.3788898,2.0010087,0.2062064,3.9431652,2.4819874
51.1791163,-24.3594124,-7.4667813,2.0400539,0.1807851,4.0670556,2.6779409
51.3790347,-24.5362504,-7.5603192,2.0740942,0.1677437,4.1966273,2.6925757
51.5789531,-24.7073575,-7.6583709,2.1089236,0.1908308,4.3229934,2.0589365
51.7788715,-24.8775524,-7.7651462,2.1564031,0.2836647,4.4171836,0.0739987
51.9787900,-25.0404521,-7.8796059,2.2060556,0.1732494,4.4205314,2.2226500
52.1787084,-25.1991292,-7.9993499,2.2229436,0.0035863,4.5199331,4.8903116
52.3786268,-25.3578786,-8.1194323,2.2092690,-0.1339276,4.7312918,2.5531145
52.5785452,-25.5197438,-8.2355666,2.1754937,-0.1862179,4.8379698,1.1720232
52.7784637,-25.6863787,-8.3460707,2.1370003,-0.1934591,4.8861610,-0.2982474
52.9783821,-25.8579479,-8.4505152,2.0983322,-0.1908993,4.8739429,-1.9292887
53.1783005,-26.0331493,-8.5481703,2.0603044,-0.1893847,4.7941546,-2.1057986
53.3782189,-26.2108129,-8.6385340,2.0221652,-0.1943893,4.7055226,-1.8822376
53.5781374,-26.3927952,-8.7223260,1.9818174,-0.2125680,4.6248627,-1.3507181
53.7780558,-26.5781548,-8.7982583,1.9363849,-0.2430482,4.5661020,-0.5628896
53.9779742,-26.7663285,-8.8648030,1.8836721,-0.2836809,4.5413901,-0.4102976
54.1778926,-26.9576673,-8.9206121,1.8252944,-0.2932527,4.5232921,-0.4102976
54.3778110,-27.1529701,-8.9653789,1.7672323,-0.2836676,4.5051215,-0.1643593
54.5777295,-27.3497310,-8.9989071,1.7125470,-0.2648018,4.4978220,0.2372632
54.7776479,-27.5478995,-9.0219918,1.6617302,-0.2429143,4.5083555,0.6551087
54.9775663,-27.7482719,-9.0355024,1.6152882,-0.2191686,4.5373126,1.0750861
55.1774847,-27.9473280,-9.0402071,1.5744921,-0.1912561,4.5844372,1.5588926
55.3774032,-28.1473717,-9.0372917,1.5388745,-0.1636047,4.6519208,2.0255701
55.5773216,-28.3475497,-9.0278044,1.5089259,-0.1358619,4.7381711,2.4996578
55.7772400,-28.5464409,-9.0129625,1.4846734,-0.1070165,4.8424911,3.0202452
55.9771584,-28.7461862,-8.9937414,1.4659564,-0.0802215,4.9656143,3.5274863
56.1770769,-28.9444300,-8.9714261,1.4521846,-0.0581376,5.1056581,3.9617362
56.3769953,-29.1431231,-8.9467070,1.4423012,-0.0465375,5.2584972,4.1586393
56.5769137,-29.3412816,-8.9201348,1.4325355,-0.0511793,5.4142931,3.9118421
56.7768321,-29.5392194,-8.8915176,1.4216038,-0.0595693,5.5568578,3.5413550
56.9767505,-29.7368445,-8.8605345,1.4086031,-0.0704490,5.6828367,3.0772542
57.1766690,-29.9339494,-8.8267855,1.3935027,-0.0804482,5.7900805,2.6306765
57.3765874,-30.1304481,-8.7898760,1.3764051,-0.0905377,5.8802104,2.1761018
57.5765058,-30.3263964,-8.7493930,1.3574304,-0.0992378,5.9537349,1.7714857
57.7764242,-30.5213459,-8.7050628,1.3366852,-0.1078371,6.0129248,1.3760820
57.9763427,-30.7153893,-8.6565190,1.3143802,-0.1153360,6.0585042,1.0168507
58.1762611,-30.9083274,-8.6034930,1.2905681,-0.1220087,6.0919658,-2.0763087
58.3761795,-31.0995130,-8.5458977,1.2656065,-0.1281982,6.0234428,-2.0097700
58.5760979,-31.2899022,-8.4831827,1.2394330,-0.1325231,5.9563649,-1.9449955
58.7760163,-31.4774924,-8.4158276,1.2125687,-0.1369104,5.8907217,-1.9435990
58.9759348,-31.6644130,-8.3428944,1.1849328,-0.1387475,5.8243866,-1.9708249
59.1758532,-31.8485383,-8.2650882,1.1569891,-0.1399583,5.7563418,-2.0213901
59.3757716,-32.0301304,-8.1822996,1.1291100,-0.1395728,5.6857053,-2.1264261
59.5756900,-32.2103866,-8.0939699,1.1013279,-0.1365697,5.6104386,-2.3205368
59.7756085,-32.3868161,-8.0014561,1.0744971,-0.1321496,5.5271317,-2.5584143
59.9755269,-32.5616000,-7.9038599,1.0488669,-0.1236613,5.4338050,-2.9377321
60.1754453,-32.7339744,-7.8018930,1.0242659,-0.1254074,5.3246242,-2.9600072
60.3753637,-32.9028064,-7.6962265,0.9986749,-0.1319491,5.2123031,-2.8703820
60.5752822,-33.0693311,-7.5857898,0.9714607,-0.1403289,5.1010213,-2.7453760
60.7752006,-33.2330446,-7.4704616,0.9423639,-0.1506421,4.9922656,-2.6038544
60.9751190,-33.3927471,-7.3506036,0.9111934,-0.1622611,4.8868803,-2.4415431
