# MPC Raceline Trajectory — generated by Raceline-Optimization
# Columns: s_m [m], x_m [m], y_m [m], psi_rad [rad], kappa_radpm [rad/m], vx_mps [m/s], ax_mps2 [m/s^2]
s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
59.9663498,-32.6237631,-7.5586941,0.9683175,-0.1183817,5.3418343,-3.1097730
60.1662376,-32.7843179,-7.4459401,0.9510758,-0.0472716,5.2241729,-5.2486789
60.3661254,-32.9483833,-7.3282133,0.9477990,0.0189226,5.0193315,-4.1437568
60.5660133,-33.1108644,-7.2126253,0.9596920,0.0989180,4.8515065,-3.2008434
60.7659011,-33.2749280,-7.1006539,0.9856074,0.1458159,4.7177851,-3.1404723
60.9657889,-33.4420663,-6.9932623,1.0120667,0.0990341,4.5827952,-4.2876073
61.1656768,-33.6115144,-6.8888361,1.0207964,-0.0207552,4.3918026,-3.7972571
61.3655646,-33.7808096,-6.7835871,1.0041983,-0.1440128,4.2154335,-2.3374731
61.5654524,-33.9472649,-6.6735066,0.9656886,-0.2376024,4.1030982,-1.3734595
61.7653403,-34.1086266,-6.5555436,0.9111820,-0.3041284,4.0356337,-0.7106730
61.9652281,-34.2628692,-6.4277519,0.8450617,-0.3505904,4.0002786,-0.3183482
62.1651159,-34.4080012,-6.2892469,0.7713902,-0.3779537,3.9843395,-0.3183482
62.3650038,-34.5418471,-6.1409302,0.6973758,-0.3643609,3.9683364,-0.0536393
62.5648916,-34.6643648,-5.9835899,0.6265182,-0.3452939,3.9656336,0.2544557
62.7647794,-34.7760572,-5.8176860,0.5591234,-0.3282674,3.9784388,0.4867862
62.9646672,-34.8767977,-5.6444505,0.4947768,-0.3141243,4.0028215,0.6456097
63.1645551,-34.9661566,-5.4658441,0.4334672,-0.3006157,4.0349324,0.7792886
63.3644429,-35.0446493,-5.2821617,0.3746602,-0.2877514,4.0733549,0.8928345
63.5643307,-35.1125601,-5.0939279,0.3182136,-0.2758083,4.1169350,0.9853942
63.7642186,-35.1699568,-4.9023286,0.2643075,-0.2637096,4.1645036,1.0786719
63.9641064,-35.2171285,-4.7082185,0.2129311,-0.2505388,4.2159598,1.1904070
64.1639942,-35.2545608,-4.5117665,0.1640774,-0.2371837,4.2720268,1.3053662
64.3638821,-35.2826304,-4.3137911,0.1180747,-0.2232729,4.3326743,1.4322605
64.5637699,-35.3018276,-4.1148854,0.0748117,-0.2096746,4.3982552,1.5559907
64.7636577,-35.3126725,-3.9153491,0.0341790,-0.1977438,4.4684109,1.6513077
64.9635456,-35.3156240,-3.7154215,-0.0043003,-0.1871801,4.5416791,1.7254240
65.1634334,-35.3110866,-3.5157225,-0.0408544,-0.1787704,4.6169938,1.7617439
65.3633212,-35.2994154,-3.3162532,-0.0757914,-0.1713768,4.6926468,1.7845258
65.5632091,-35.2808972,-3.1170859,-0.1094109,-0.1648887,4.7680545,1.7954615
65.7630969,-35.2558551,-2.9189286,-0.1418360,-0.1597789,4.8427395,1.7825475
65.9629847,-35.2244899,-2.7216082,-0.1732936,-0.1553817,4.9157649,1.7606538
66.1628726,-35.1869563,-2.5250772,-0.2039927,-0.1515627,4.9868438,1.7321430
66.3627604,-35.1435625,-2.3301351,-0.2339625,-0.1485663,5.0557967,1.6898974
66.5626482,-35.0943785,-2.1364746,-0.2633765,-0.1460006,5.1221733,1.6432967
66.7625361,-35.0394695,-1.9440107,-0.2923738,-0.1437984,5.1859049,1.5934317
66.9624239,-34.9791976,-1.7536743,-0.3209083,-0.1420587,5.2469634,1.5369498
67.1623117,-34.9134807,-1.5649293,-0.3491435,-0.1405528,5.3051918,1.4797277
67.3621996,-34.8423666,-1.3777992,-0.3771519,-0.1392863,5.3606547,1.4211124
67.5620874,-34.7663044,-1.1932900,-0.4048410,-0.1382212,5.4133858,1.3618008
67.7619752,-34.6850259,-1.0106124,-0.4323850,-0.1372964,5.4634385,1.3032387
67.9618631,-34.5987291,-0.8301659,-0.4597662,-0.1365110,5.5109131,1.2451118
68.1617509,-34.5076941,-0.6524375,-0.4869511,-0.1357650,5.5558914,1.1902048
68.3616387,-34.4116986,-0.4769317,-0.5140485,-0.1351261,5.5985484,1.1360923
68.5615266,-34.3111047,-0.3042680,-0.5409850,-0.1344957,5.6389650,1.0856568
68.7614144,-34.2059108,-0.1343761,-0.5678020,-0.1338646,5.6773185,1.0389208
68.9613022,-34.0960340,0.0329012,-0.5945367,-0.1333191,5.7137798,0.9928038
69.1611901,-33.9820149,0.1967970,-0.6210817,-0.1326169,5.7484066,0.9551312
69.3610779,-33.8635187,0.3578511,-0.6475401,-0.1319619,5.7815238,0.9187318
69.5609657,-33.7408226,0.5157125,-0.6738516,-0.1312648,5.8132008,0.8864571
69.7608536,-33.6141210,0.6701878,-0.7000032,-0.1304811,5.8436023,0.8595919
69.9607414,-33.4832648,0.8214996,-0.7260351,-0.1297805,5.8729321,0.8320269
70.1606292,-33.3487190,0.9691562,-0.7518866,-0.1290681,5.9011826,0.8069962
70.3605171,-33.2103034,1.1134039,-0.7776267,-0.1283644,5.9284545,0.7836212
70.5604049,-33.0682119,1.2540716,-0.8032161,-0.1276270,5.9548170,0.7632747
70.7602927,-32.9226756,1.3909790,-0.8286303,-0.1266994,5.9803833,0.7513853
70.9601806,-32.7735829,1.5242774,-0.8538820,-0.1257991,6.0054450,0.7397747
71.1600684,-32.6213258,1.6536675,-0.8789010,-0.1246538,6.0300177,0.7382830
71.3599562,-32.4658145,1.7792873,-0.9037122,-0.1234708,6.0544415,0.7389382
71.5598440,-32.3072453,1.9010342,-0.9282660,-0.1221947,6.0787886,0.7436925
71.7597319,-32.1458018,2.0188353,-0.9525459,-0.1207185,6.1031944,0.7563878
71.9596197,-31.9814843,2.1327603,-0.9765390,-0.1192597,6.1279170,0.7686009
72.1595075,-31.8145826,2.2426822,-1.0001976,-0.1175295,6.1529371,0.7912972
72.3593954,-31.6450929,2.3486854,-1.0235266,-0.1157754,6.1785901,0.8147365
72.5592832,-31.4732103,2.4507292,-1.0464796,-0.1139011,6.2048923,0.8426557
72.7591710,-31.2990459,2.5488359,-1.0690508,-0.1118567,6.2319789,0.8769306
72.9590589,-31.1227384,2.6430200,-1.0912056,-0.1098242,6.2600429,0.9103357
73.1589467,-30.9443881,2.7333225,-1.1129272,-0.1075117,6.2890434,0.9545328
73.3588345,-30.7641524,2.8197641,-1.1341946,-0.1052004,6.3193090,0.9981531
73.5587224,-30.5821436,2.9023950,-1.1549761,-0.1027505,6.3508033,1.0469842
73.7586102,-30.3984384,2.9812865,-1.1752681,-0.1001695,6.3836715,1.1007601
73.9584980,-30.2133033,3.0564384,-1.1950222,-0.0975810,6.4180463,1.1544790
74.1583859,-30.0265600,3.1280350,-1.2142531,-0.0947377,6.4539020,1.2186221
74.3582737,-29.8386267,3.1960336,-1.2329088,-0.0918940,6.4915350,1.2825321
74.5581615,-29.6494314,3.2605848,-1.2509784,-0.0889028,6.5309074,1.3527141
74.7580494,-29.4590719,3.3217784,-1.2684509,-0.0857975,6.5721788,1.4279229
74.9579372,-29.2679102,3.3796328,-1.2852715,-0.0826510,6.6154654,1.5052024
75.1578250,-29.0754686,3.4344223,-1.3014717,-0.0792762,6.6607902,1.5931280
75.3577129,-28.8824402,3.4860853,-1.3169772,-0.0758695,6.7084290,1.6831748
75.5576007,-28.6885744,3.5348352,-1.3317885,-0.0723182,6.7583957,1.7808377
75.7574885,-28.4939347,3.5807985,-1.3458840,-0.0685702,6.8108625,1.8889379
75.9573764,-28.2990387,3.6240121,-1.3591873,-0.0647117,6.8660760,2.0039167
76.1572642,-28.1030588,3.6648120,-1.3717807,-0.0611161,6.9241690,2.1083963
76.3571520,-27.9069249,3.7031478,-1.3836641,-0.0581684,6.9847693,2.1837875
76.5570399,-27.7104276,3.7391869,-1.3950740,-0.0560423,7.0469871,2.2210816
76.7569277,-27.5132580,3.7730705,-1.4060731,-0.0539131,7.1097090,2.2611413
76.9568155,-27.3161074,3.8047681,-1.4166178,-0.0517586,7.1729987,2.3051340
77.1567034,-27.1183542,3.8344664,-1.4267831,-0.0498888,7.2369501,2.3368819
77.3565912,-26.9203641,3.8621835,-1.4365741,-0.0481260,7.3012106,2.3655125
77.5564790,-26.7223718,3.8879627,-1.4460117,-0.0464056,7.3656874,2.3943742
77.7563669,-26.5237569,3.9119501,-1.4551493,-0.0449271,7.4303811,2.4123877
77.9562547,-26.3251367,3.9341298,-1.4639801,-0.0435092,7.4949968,2.4293689
78.1561425,-26.1264300,3.9545717,-1.4725390,-0.0421705,7.5595092,2.4441381
78.3560304,-25.9273102,3.9733602,-1.4808574,-0.0410183,7.6238629,2.4503091
78.5559182,-25.7282125,3.9905008,-1.4889390,-0.0399123,7.6878385,2.4558488
78.7558060,-25.5289821,4.0060529,-1.4968146,-0.0388980,7.7514288,2.4579202
78.9556939,-25.3295345,4.0200619,-1.5045010,-0.0380091,7.8145547,2.4542760
79.1555817,-25.1300864,4.0325491,-1.5120088,-0.0371605,7.8770823,2.4499617
79.3554695,-24.9305149,4.0435564,-1.5193605,-0.0363954,7.9390088,2.4421461
79.5553573,-24.7308412,4.0531125,-1.5265653,-0.0357093,8.0002607,2.4309506
79.7552452,-24.5311520,4.0612414,-1.5336348,-0.0350537,8.0607696,2.4193573
79.9551330,-24.3313778,4.0679719,-1.5405830,-0.0344630,8.1205422,2.4050108
80.1550208,-24.1315657,4.0733258,-1.5474153,-0.0339164,8.1795275,2.3891653
80.3549087,-23.9317316,4.0773248,-1.5541409,-0.0333896,8.2377060,2.3733647
80.5547965,-23.7318635,4.0799901,-1.5607670,-0.0329054,8.2950958,2.3559748
80.7546843,-23.5319908,4.0813406,-1.5672966,-0.0324406,8.3516750,2.3385162
80.9545722,-23.3320981,4.0813951,-1.5737356,-0.0319859,8.4074584,2.3215783
81.1544600,-23.1322247,4.0801716,-1.5800856,-0.0315520,8.4624741,2.3043559
81.3543478,-22.9323618,4.0776876,-1.5863488,-0.0311215,8.5167302,2.2880412
81.5542357,-22.7324889,4.0739597,-1.5925275,-0.0306935,8.5702623,2.2726627
81.7541235,-22.5326839,4.0690067,-1.5986195,-0.0302670,8.6231057,2.2582695
81.9540113,-22.3328954,4.0628445,-1.6046265,-0.0298353,8.6752956,2.2453317
82.1538992,-22.1331132,4.0554896,-1.6105476,-0.0294008,8.7268770,2.2336454
82.3537870,-21.9334376,4.0469634,-1.6163787,-0.0289518,8.7778892,2.2240806
82.5536748,-21.7337821,4.0372803,-1.6221207,-0.0284944,8.8283901,2.2161527
82.7535627,-21.5341646,4.0264590,-1.6277704,-0.0280289,8.8784253,2.2098382
82.9534505,-21.3346571,4.0145225,-1.6333237,-0.0275404,8.9280387,2.2062976
83.1533383,-21.1351871,4.0014858,-1.6387798,-0.0270424,8.9772991,2.2044517
83.3532262,-20.9357862,3.9873708,-1.6441344,-0.0265309,9.0262498,2.2046235
83.5531140,-20.7364874,3.9722005,-1.6493839,-0.0259943,9.0749403,2.2077536
83.7530018,-20.5372478,3.9559931,-1.6545262,-0.0254479,9.1234394,2.2125937
83.9528897,-20.3380997,3.9387729,-1.6595565,-0.0248834,9.1717876,2.2198338
84.1527775,-20.1390444,3.9205630,-1.6644722,-0.0242959,9.2200393,2.2299002
84.3526653,-19.9400716,3.9013857,-1.6692697,-0.0236987,9.2682568,2.2416648
84.5525532,-19.7411981,3.8812668,-1.6739449,-0.0230803,9.3164772,2.2561308
84.7524410,-19.5424131,3.8602300,-1.6784955,-0.0224431,9.3647580,2.2731036
84.9523288,-19.3437335,3.8383026,-1.6829173,-0.0217968,9.4131517,2.2917519
85.1522167,-19.1451432,3.8155090,-1.6872074,-0.0211282,9.4616918,2.3132679
85.3521045,-18.9466459,3.7918762,-1.6913634,-0.0204460,9.5104363,2.3368846
85.5519923,-18.7482747,3.7674359,-1.6953811,-0.0197555,9.5594262,2.3621476
85.7518802,-18.5499643,3.7422077,-1.6992591,-0.0190433,9.6086918,2.3903171
85.9517680,-18.3517616,3.7162262,-1.7029944,-0.0183239,9.6582891,2.4200644
86.1516558,-18.1537019,3.6895252,-1.7065840,-0.0175981,9.7082455,2.4513409
86.3515437,-17.9556577,3.6621168,-1.7100271,-0.0168460,9.7585869,2.4860601
86.5514315,-17.7577463,3.6340472,-1.7133200,-0.0161044,9.8093774,2.5207481
86.7513193,-17.5599744,3.6053477,-1.7164650,-0.0153694,9.8606094,2.5557772
86.9512072,-17.3621879,3.5760259,-1.7194553,-0.0145384,9.9122831,2.6012318
87.1510950,-17.1645535,3.5461392,-1.7222832,-0.0138238,9.9646006,2.6362169
87.3509828,-16.9670388,3.5157119,-1.7249892,-0.0132548,10.0173430,2.6576052
87.5508707,-16.7695430,3.4847559,-1.7275099,-0.0118811,10.0702337,2.7615246
87.7507585,-16.5721704,3.4533390,-1.7297389,-0.0104715,10.1248998,2.8707728
87.9506463,-16.3748380,3.4215044,-1.7317037,-0.0091875,10.1814175,2.9688434
88.1505341,-16.1775562,3.3893045,-1.7334411,-0.0082452,10.2395377,3.0329358
88.3504220,-15.9803335,3.3567805,-1.7350005,-0.0073508,10.2985740,3.0934854
88.5503098,-15.7831598,3.3239669,-1.7363781,-0.0064325,10.3584423,3.1483156
88.7501976,-15.5860232,3.2908989,-1.7375726,-0.0055204,10.4190185,3.1230759
88.9500855,-15.3889285,3.2576143,-1.7385850,-0.0046094,10.4787631,3.0980386
89.1499733,-15.1918629,3.2241479,-1.7394152,-0.0036968,10.5376941,3.0732019
89.3498611,-14.9948190,3.1905353,-1.7400630,-0.0027848,10.5958288,3.0485644
89.5497490,-14.7977988,3.1568139,-1.7405294,-0.0019099,10.6531840,3.0241244
89.7496368,-14.6007888,3.1230163,-1.7408350,-0.0011480,10.7097760,2.9998803
89.9495246,-14.4037851,3.0891718,-1.7410200,-0.0008225,10.7656203,2.9758306
90.1494125,-14.2067915,3.0552955,-1.7411689,-0.0006920,10.8207322,2.9519737
90.3493003,-14.0097992,3.0213910,-1.7413061,-0.0006807,10.8751263,2.9283080
90.5491881,-13.8128109,2.9874595,-1.7414410,-0.0006693,10.9288169,2.9048321
90.7490760,-13.6158314,2.9535024,-1.7415737,-0.0006579,10.9818177,2.8815444
90.9489638,-13.4188521,2.9195186,-1.7417040,-0.0006466,11.0341421,2.8584434
91.1488516,-13.2218777,2.8855095,-1.7418321,-0.0006351,11.0858030,2.8355275
91.3487395,-13.0249115,2.8514760,-1.7419580,-0.0006237,11.1368129,2.8127954
91.5486273,-12.8279447,2.8174171,-1.7420815,-0.0006123,11.1871842,2.7902455
91.7485151,-12.6309833,2.7833344,-1.7422027,-0.0006008,11.2369285,2.7678764
91.9484030,-12.4340297,2.7492286,-1.7423217,-0.0005893,11.2860574,2.7456867
92.1482908,-12.2370748,2.7150988,-1.7424383,-0.0005778,11.3345820,2.7236748
92.3481786,-12.0401258,2.6809465,-1.7425526,-0.0005662,11.3825133,2.7018394
92.5480665,-11.8431841,2.6467725,-1.7426647,-0.0005547,11.4298617,2.6801790
92.7479543,-11.6462404,2.6125757,-1.7427744,-0.0005431,11.4766375,2.6586923
92.9478421,-11.4493030,2.5783579,-1.7428818,-0.0005315,11.5228508,2.6373779
93.1477300,-11.2523725,2.5441198,-1.7429869,-0.0005199,11.5685111,2.6162343
93.3476178,-11.0554395,2.5098602,-1.7430896,-0.0005083,11.6136280,2.5952602
93.5475056,-10.8585130,2.4755811,-1.7431901,-0.0004966,11.6582107,2.5744543
93.7473935,-10.6615925,2.4412829,-1.7432882,-0.0004850,11.7022682,2.5538152
93.9472813,-10.4646699,2.4069646,-1.7433840,-0.0004733,11.7458093,2.5333415
94.1471691,-10.2677536,2.3726283,-1.7434774,-0.0004616,11.7888423,2.5130320
94.3470570,-10.0708423,2.3382741,-1.7435685,-0.0004499,11.8313758,2.4928853
94.5469448,-9.8739296,2.3039014,-1.7436573,-0.0004382,11.8734177,2.4729001
94.7468326,-9.6770228,2.2695120,-1.7437437,-0.0004264,11.9149760,2.4530751
94.9467205,-9.4801199,2.2351059,-1.7438277,-0.0004147,11.9560584,2.4334091
95.1466083,-9.2832164,2.2006830,-1.7439094,-0.0004029,11.9966725,2.4139007
95.3464961,-9.0863183,2.1662446,-1.7439888,-0.0003911,12.0368255,2.3945488
95.5463840,-8.8894233,2.1317909,-1.7440658,-0.0003793,12.0765248,2.3753519
95.7462718,-8.6925281,2.0973218,-1.7441404,-0.0003675,12.1157773,2.3563090
95.9461596,-8.4956380,2.0628387,-1.7442127,-0.0003557,12.1545898,2.3374187
96.1460475,-8.2987502,2.0283416,-1.7442826,-0.0003438,12.1929692,2.3186799
96.3459353,-8.1018627,1.9938305,-1.7443502,-0.0003320,12.2309218,2.3000913
96.5458231,-7.9049797,1.9593068,-1.7444153,-0.0003201,12.2684542,2.2816517
96.7457109,-7.7080985,1.9247704,-1.7444781,-0.0003082,12.3055727,2.2633599
96.9455988,-7.5112179,1.8902217,-1.7445386,-0.0002963,12.3422832,2.2452148
97.1454866,-7.3143414,1.8556616,-1.7445966,-0.0002844,12.3785919,2.2272152
97.3453744,-7.1174660,1.8210901,-1.7446523,-0.0002725,12.4145046,2.2093598
97.5452623,-6.9205915,1.7865078,-1.7447056,-0.0002606,12.4500270,2.1916476
97.7451501,-6.7237207,1.7519156,-1.7447565,-0.0002487,12.4851648,2.1740774
97.9450379,-6.5268504,1.7173133,-1.7448050,-0.0002367,12.5199234,2.1566481
98.1449258,-6.3299813,1.6827017,-1.7448511,-0.0002248,12.5543083,2.1393585
98.3448136,-6.1331154,1.6480815,-1.7448948,-0.0002128,12.5883248,2.1222075
98.5447014,-5.9362497,1.6134527,-1.7449362,-0.0002008,12.6219780,2.1051940
98.7445893,-5.7393851,1.5788159,-1.7449751,-0.0001888,12.6552729,2.0883168
98.9444771,-5.5425234,1.5441720,-1.7450117,-0.0001769,12.6882147,2.0715750
99.1443649,-5.3456614,1.5095209,-1.7450458,-0.0001649,12.7208080,2.0549674
99.3442528,-5.1488007,1.4748633,-1.7450776,-0.0001528,12.7530578,2.0384930
99.5441406,-4.9519424,1.4402000,-1.7451069,-0.0001408,12.7849686,2.0221506
99.7440284,-4.7550834,1.4055308,-1.7451339,-0.0001288,12.8165451,2.0059393
99.9439163,-4.5582258,1.3708566,-1.7451584,-0.0001168,12.8477918,1.9898579
100.1438041,-4.3613702,1.3361780,-1.7451805,-0.0001047,12.8787131,1.9739054
100.3436919,-4.1645135,1.3014950,-1.7452003,-0.0000927,12.9093133,1.9580808
100.5435798,-3.9676581,1.2668085,-1.7452176,-0.0000806,12.9395968,1.9423831
100.7434676,-3.7708045,1.2321190,-1.7452325,-0.0000685,12.9695675,1.9268112
100.9433554,-3.5739494,1.1974265,-1.7452450,-0.0000564,12.9992297,1.9113642
101.1432433,-3.3770955,1.1627319,-1.7452550,-0.0000444,13.0285874,1.8960410
101.3431311,-3.1802430,1.1280357,-1.7452627,-0.0000323,13.0576446,1.8808406
101.5430189,-2.9833888,1.0933379,-1.7452679,-0.0000202,13.0864050,1.8657621
101.7429068,-2.7865357,1.0586395,-1.7452708,-0.0000081,13.1148726,1.8508045
101.9427946,-2.5896835,1.0239410,-1.7452712,0.0000040,13.1430510,1.8359668
102.1426824,-2.3928295,0.9892422,-1.7452691,0.0000162,13.1709439,1.8212481
102.3425703,-2.1959763,0.9545443,-1.7452647,0.0000283,13.1985550,1.8066473
102.5424581,-1.9991236,0.9198476,-1.7452578,0.0000404,13.2258878,1.7921636
102.7423459,-1.8022692,0.8851523,-1.7452486,0.0000525,13.2529458,1.7777960
102.9422338,-1.6054152,0.8504591,-1.7452368,0.0000647,13.2797323,1.7635436
103.1421216,-1.4085612,0.8157686,-1.7452227,0.0000768,13.3062509,1.7494055
103.3420094,-1.2117056,0.7810809,-1.7452061,0.0000890,13.3325047,1.7353807
103.5418973,-1.0148500,0.7463969,-1.7451871,0.0001011,13.3584971,1.7214683
103.7417851,-0.8179941,0.7117168,-1.7451657,0.0001133,13.3842313,1.7076675
103.9416729,-0.6211364,0.6770411,-1.7451418,0.0001255,13.4097103,1.6939773
104.1415608,-0.4242785,0.6423704,-1.7451155,0.0001376,13.4349373,1.6803969
104.3414486,-0.2274198,0.6077052,-1.7450868,0.0001498,13.4599154,1.6669253
104.5413364,-0.0305594,0.5730457,-1.7450556,0.0001620,13.4846475,1.6535618
104.7412242,0.1663016,0.5383927,-1.7450220,0.0001742,13.5091367,1.6403053
104.9411121,0.3631637,0.5037466,-1.7449860,0.0001864,13.5333857,1.6271552
105.1409999,0.5600277,0.4691077,-1.7449475,0.0001986,13.5573974,1.6141105
105.3408877,0.7568925,0.4344767,-1.7449066,0.0002108,13.5811747,1.6011703
105.5407756,0.9537589,0.3998540,-1.7448633,0.0002230,13.6047203,1.5883339
105.7406634,1.1506271,0.3652400,-1.7448175,0.0002352,13.6280370,1.5756004
105.9405512,1.3474966,0.3306353,-1.7447692,0.0002474,13.6511274,1.5629690
106.1404391,1.5443679,0.2960404,-1.7447186,0.0002596,13.6739942,1.5504388
106.3403269,1.7412412,0.2614556,-1.7446654,0.0002718,13.6966399,1.5380091
106.5402147,1.9381161,0.2268816,-1.7446099,0.0002841,13.7190671,1.5256791
106.7401026,2.1349931,0.1923187,-1.7445519,0.0002963,13.7412784,1.5134479
106.9399904,2.3318723,0.1577675,-1.7444914,0.0003085,13.7632762,1.5013147
107.1398782,2.5287533,0.1232284,-1.7444285,0.0003208,13.7850630,1.4892789
107.3397661,2.7256367,0.0887020,-1.7443632,0.0003330,13.8066411,1.4773395
107.5396539,2.9225225,0.0541886,-1.7442954,0.0003452,13.8280130,1.4654958
107.7395417,3.1194104,0.0196889,-1.7442252,0.0003575,13.8491809,1.4537471
107.9394296,3.3163010,-0.0147968,-1.7441525,0.0003697,13.8701473,1.4420925
108.1393174,3.5131941,-0.0492679,-1.7440774,0.0003820,13.8909142,1.4305314
108.3392052,3.7100897,-0.0837240,-1.7439998,0.0003942,13.9114841,1.4190630
108.5390931,3.9069882,-0.1181646,-1.7439198,0.0004065,13.9318591,1.4076866
108.7389809,4.1038894,-0.1525892,-1.7438373,0.0004188,13.9520413,1.3964013
108.9388687,4.3007934,-0.1869973,-1.7437523,0.0004310,13.9720329,1.3852065
109.1387566,4.4977005,-0.2213884,-1.7436650,0.0004433,13.9918360,1.3741014
109.3386444,4.6946107,-0.2557621,-1.7435751,0.0004556,14.0114527,1.3630854
109.5385322,4.8915238,-0.2901178,-1.7434828,0.0004678,14.0308851,1.3521577
109.7384201,5.0884403,-0.3244552,-1.7433881,0.0004801,14.0501351,1.3413176
109.9383079,5.2853601,-0.3587736,-1.7432909,0.0004924,14.0692047,1.3305644
110.1381957,5.4822832,-0.3930727,-1.7431912,0.0005047,14.0880960,1.3198974
110.3380836,5.6792098,-0.4273519,-1.7430891,0.0005170,14.1068108,1.3093159
110.5379714,5.8761399,-0.4616107,-1.7429846,0.0005293,14.1253511,1.2988193
110.7378592,6.0730736,-0.4958487,-1.7428775,0.0005416,14.1437188,1.2884068
110.9377471,6.2700111,-0.5300654,-1.7427681,0.0005539,14.1619156,1.2780778
111.1376349,6.4669523,-0.5642603,-1.7426561,0.0005662,14.1799435,1.2678316
111.3375227,6.6638975,-0.5984329,-1.7425417,0.0005785,14.1978043,1.2576675
111.5374106,6.8608465,-0.6325827,-1.7424249,0.0005908,14.2154997,1.2475849
111.7372984,7.0577996,-0.6667093,-1.7423056,0.0006031,14.2330315,1.2375832
111.9371862,7.2547568,-0.7008121,-1.7421838,0.0006154,14.2504015,1.2276616
112.1370741,7.4517182,-0.7348907,-1.7420595,0.0006277,14.2676112,1.2178196
112.3369619,7.6486839,-0.7689446,-1.7419328,0.0006400,14.2846626,1.2080564
112.5368497,7.8456539,-0.8029733,-1.7418037,0.0006523,14.3015572,1.1983716
112.7367376,8.0426283,-0.8369763,-1.7416721,0.0006646,14.3182966,1.1887644
112.9366254,8.2396073,-0.8709531,-1.7415380,0.0006769,14.3348825,1.1792342
113.1365132,8.4365910,-0.9049033,-1.7414014,0.0006893,14.3513165,1.1697804
113.3364010,8.6335791,-0.9388264,-1.7412624,0.0007016,14.3676002,1.1604024
113.5362889,8.8305721,-0.9727218,-1.7411210,0.0007139,14.3837351,1.1510996
113.7361767,9.0275700,-1.0065891,-1.7409770,0.0007263,14.3997228,1.1418713
113.9360645,9.2245727,-1.0404278,-1.7408306,0.0007386,14.4155648,1.1327171
114.1359524,9.4215805,-1.0742374,-1.7406818,0.0007509,14.4312627,1.1236362
114.3358402,9.6185934,-1.1080175,-1.7405304,0.0007633,14.4468178,1.1146281
114.5357280,9.8156112,-1.1417675,-1.7403766,0.0007756,14.4622317,1.1056923
114.7356159,10.0126345,-1.1754869,-1.7402203,0.0007880,14.4775058,1.0968281
114.9355037,10.2096630,-1.2091754,-1.7400616,0.0008003,14.4926416,1.0880349
115.1353915,10.4066968,-1.2428322,-1.7399004,0.0008126,14.5076404,1.0793122
115.3352794,10.6037363,-1.2764571,-1.7397367,0.0008250,14.5225037,1.0706595
115.5351672,10.8007812,-1.3100495,-1.7395706,0.0008374,14.5372327,1.0620762
115.7350550,10.9978316,-1.3436089,-1.7394020,0.0008497,14.5518290,1.0535616
115.9349429,11.1948879,-1.3771349,-1.7392309,0.0008621,14.5662938,1.0451153
116.1348307,11.3919499,-1.4106269,-1.7390573,0.0008744,14.5806285,1.0367367
116.3347185,11.5890176,-1.4440844,-1.7388813,0.0008868,14.5948344,1.0284253
116.5346064,11.7860915,-1.4775071,-1.7387028,0.0008992,14.6089127,1.0201806
116.7344942,11.9831713,-1.5108943,-1.7385219,0.0009115,14.6228647,1.0120019
116.9343820,12.1802570,-1.5442455,-1.7383384,0.0009239,14.6366918,1.0038888
117.1342699,12.3773492,-1.5775604,-1.7381525,0.0009363,14.6503951,0.9958407
117.3341577,12.5744474,-1.6108384,-1.7379641,0.0009486,14.6639759,0.9878572
117.5340455,12.7715518,-1.6440790,-1.7377733,0.0009610,14.6774354,0.9799376
117.7339334,12.9686630,-1.6772818,-1.7375799,0.0009734,14.6907749,0.9720816
117.9338212,13.1657803,-1.7104462,-1.7373841,0.0009858,14.7039954,0.9642885
118.1337090,13.3629041,-1.7435718,-1.7371858,0.0009982,14.7170982,0.9565579
118.3335969,13.5600348,-1.7766580,-1.7369851,0.0010106,14.7300845,0.9488893
118.5334847,13.7571719,-1.8097044,-1.7367818,0.0010229,14.7429553,0.9412821
118.7333725,13.9543158,-1.8427105,-1.7365761,0.0010353,14.7557119,0.9337360
118.9332604,14.1514668,-1.8756759,-1.7363679,0.0010477,14.7683553,0.9262503
119.1331482,14.3486243,-1.9085999,-1.7361573,0.0010601,14.7808867,0.9188247
119.3330360,14.5457889,-1.9414821,-1.7359441,0.0010725,14.7933071,0.9114585
119.5329239,14.7429609,-1.9743221,-1.7357285,0.0010849,14.8056176,0.9041515
119.7328117,14.9401394,-2.0071193,-1.7355104,0.0010973,14.8178194,0.8969030
119.9326995,15.1373254,-2.0398732,-1.7352898,0.0011097,14.8299134,0.8897126
120.1325874,15.3345190,-2.0725835,-1.7350667,0.0011221,14.8419007,0.8825799
120.3324752,15.5317193,-2.1052494,-1.7348412,0.0011346,14.8537824,0.8755043
120.5323630,15.7289273,-2.1378707,-1.7346132,0.0011470,14.8655594,0.8684855
120.7322509,15.9261432,-2.1704468,-1.7343827,0.0011594,14.8772328,0.8615230
120.9321387,16.1233658,-2.2029770,-1.7341497,0.0011718,14.8888035,0.8546162
121.1320265,16.3205964,-2.2354612,-1.7339142,0.0011842,14.9002727,0.8477649
121.3319143,16.5178351,-2.2678987,-1.7336763,0.0011966,14.9116411,0.8409684
121.5318022,16.7150808,-2.3002889,-1.7334358,0.0012091,14.9229099,0.8342265
121.7316900,16.9123347,-2.3326315,-1.7331929,0.0012215,14.9340799,0.8275386
