8.9492322,-7.1118871,12.6833356
9.1090843,-7.2320403,12.7159955
9.2688428,-7.3523377,12.7483108
9.4284962,-7.4727686,12.7802862
9.5880473,-7.5933329,12.8119262
9.7474997,-7.7140313,12.8432355
9.9068508,-7.8348598,12.8742185
10.0661066,-7.9558208,12.9048794
10.2252588,-8.0769058,12.9352227
10.3843196,-8.1981221,12.9652524
10.5432861,-8.3194655,12.9949726
10.7021439,-8.4409227,13.0243875
10.8609265,-8.5625172,13.0535010
11.0196098,-8.6842286,13.0823170
11.1781796,-8.8060438,13.1108393
11.3366960,-8.9280068,13.1390716
11.4951024,-9.0500721,13.1670177
11.6534015,-9.1722396,13.1946812
11.8116526,-9.2945529,13.2220656
11.9697885,-9.4169580,13.2491744
12.1278288,-9.5394679,13.2760111
12.2858177,-9.6621146,13.3025791
12.4436896,-9.7848446,13.3288817
12.6014839,-9.9076862,13.3549221
12.7592175,-10.0306499,13.3807036
12.9168403,-10.1536941,13.4062293
13.0743982,-10.2768522,13.4315024
13.2318881,-10.4001192,13.4565259
13.3892730,-10.5234635,13.4813028
13.5466037,-10.6469225,13.5058360
13.7038612,-10.7704787,13.5301285
13.8610193,-10.8941089,13.5541832
14.0181323,-11.0178533,13.5780028
14.1751687,-11.1416847,13.6015902
14.3321112,-11.2655867,13.6249480
14.4890161,-11.3896012,13.6480790
14.6458427,-11.5136935,13.6709859
14.8025810,-11.6378532,13.6936711
14.9592876,-11.7621224,13.7161373
15.1159157,-11.8864616,13.7383870
15.2724610,-12.0108647,13.7604227
15.4289794,-12.1353736,13.7822469
15.5854203,-12.2599453,13.8038619
15.7417843,-12.3845779,13.8252702
15.8981246,-12.5093111,13.8464741
16.0543897,-12.6341014,13.8674759
16.2105857,-12.7589509,13.8882778
16.3667561,-12.8838918,13.9088822
16.5228567,-13.0088863,13.9292912
16.6788955,-13.1339380,13.9495070
16.8349073,-13.2590724,13.9695317
16.9908548,-13.3842569,13.9893675
17.1467469,-13.5094960,14.0090165
17.3026116,-13.6348097,14.0284807
17.4584174,-13.7601701,14.0477621
17.6141737,-13.8855820,14.0668628
17.7699027,-14.0110608,14.0857847
17.9255782,-14.1365827,14.1045297
18.0812095,-14.2621529,14.1230999
18.2368142,-14.3877826,14.1414969
18.3923707,-14.5134521,14.1597228
18.5478881,-14.6391659,14.1777794
18.7033799,-14.7649325,14.1956685
18.8588289,-14.8907354,14.2133918
19.0142435,-15.0165786,14.2309512
19.1696338,-15.1424679,14.2483483
19.3249867,-15.2683900,14.2655850
19.4803095,-15.3943483,14.2826628
19.6356098,-15.5203462,14.2995836
19.7908778,-15.6463734,14.3163488
19.9461202,-15.7724326,14.3329602
20.1013417,-15.8985251,14.3494194
20.2565364,-16.0246435,14.3657280
20.4117095,-16.1507894,14.3818874
20.5668637,-16.2769625,14.3978994
20.7219964,-16.4031581,14.4137653
20.8771114,-16.5293766,14.4294868
21.0322096,-16.6556164,14.4450652
21.1872916,-16.7818752,14.4605021
21.3423598,-16.9081523,14.4757990
21.4974134,-17.0344448,14.4909572
21.6524560,-17.1607529,14.5059781
21.8074885,-17.2870748,14.5208633
21.9625089,-17.4134062,14.5356140
22.1175235,-17.5397498,14.5502316
22.2725315,-17.6661025,14.5647174
22.4275298,-17.7924590,14.5790729
22.5825277,-17.9188244,14.5932993
22.7375224,-18.0451940,14.6073979
22.8925099,-18.1715619,14.6213699
23.0475023,-18.2979354,14.6352168
23.2024947,-18.4243081,14.6489396
23.3574826,-18.5506738,14.6625397
23.5124807,-18.6770418,14.6760182
23.6674818,-18.8034038,14.6893765
23.8224814,-18.9297537,14.7026156
23.9774964,-19.0561027,14.7157367
24.1325171,-19.1824403,14.7287410
24.2875394,-19.3087609,14.7416298
24.4425825,-19.4350774,14.7544040
24.5976335,-19.5613770,14.7670648
24.7526897,-19.6876548,14.7796134
24.9077720,-19.8139256,14.7920508
25.0628638,-19.9401733,14.8043781
25.2179650,-20.0663952,14.8165965
25.3730975,-20.1926069,14.8287069
25.5282408,-20.3187891,14.8407104
25.6833979,-20.4449419,14.8526080
25.8385918,-20.5710814,14.8644008
25.9937968,-20.6971845,14.8760897
26.1490208,-20.8232550,14.8876759
26.3042869,-20.9493093,14.8991602
26.4595638,-21.0753196,14.9105437
26.6148657,-21.2012949,14.9218273
26.7702150,-21.3272511,14.9330120
26.9255737,-21.4531548,14.9440986
27.0809643,-21.5790221,14.9550883
27.2364077,-21.7048673,14.9659818
27.3918579,-21.8306509,14.9767801
27.5473481,-21.9563974,14.9874842
27.7028965,-22.0821191,14.9980948
27.8584477,-22.2077689,15.0000000
28.0140483,-22.3333820,15.0000000
28.1697125,-22.4589676,15.0000000
28.3253740,-22.5844699,15.0000000
28.4810956,-22.7099372,15.0000000
28.6368848,-22.8353731,15.0000000
28.7926671,-22.9607154,15.0000000
28.9485205,-23.0860245,15.0000000
29.1044381,-23.2112926,15.0000000
29.2603574,-23.3364672,15.0000000
29.4163532,-23.4616061,15.0000000
29.5724077,-23.5866926,15.0000000
29.7284745,-23.7116873,15.0000000
29.8846234,-23.8366439,15.0000000
30.0408231,-23.9615351,15.0000000
30.1970478,-24.0863381,15.0000000
30.3533604,-24.2111007,15.0000000
30.5097132,-24.3357827,15.0000000
30.6661065,-24.4603823,14.8897117
30.8225933,-24.5849393,14.6757410
30.9791068,-24.7093983,14.4602669
31.1356792,-24.8337829,14.2432011
31.2923507,-24.9581228,14.0244844
31.4490326,-25.0823440,13.8043191
31.6057994,-25.2064971,13.5833241
31.7626835,-25.3305861,13.3619388
31.9195843,-25.4544970,13.1403437
32.0766448,-25.5783041,12.9183447
32.2338521,-25.7019575,12.6957544
32.3911275,-25.8253559,12.4724705
32.5486084,-25.9485676,12.2455548
32.7062907,-26.0716112,12.0143302
32.8639874,-26.1944483,11.7740594
33.0219073,-26.3173139,11.5271686
33.1797718,-26.4400388,11.2746227
33.3376766,-26.5627348,11.0166511
33.4956653,-26.6854726,10.7541859
33.6535439,-26.8081396,10.4889555
33.8114474,-26.9308797,10.2194637
33.9693316,-27.0536718,9.9441989
34.1271612,-27.1764420,9.6690598
34.2851255,-27.2991083,9.4009694
34.4433574,-27.4214034,9.1445388
34.6021106,-27.5430205,8.8990903
34.7616371,-27.6636298,8.6635581
34.9221682,-27.7828896,8.4359347
35.0839324,-27.9004793,8.2145777
35.2471090,-28.0160644,7.9980279
35.4119203,-28.1293617,7.7841327
35.5784785,-28.2400351,7.5723033
35.7469431,-28.3477733,7.3621366
