# MPC Raceline Trajectory — generated by Raceline-Optimization
# s_m [m], x_m [m], y_m [m], psi_rad [rad], kappa_radpm [rad/m], vx_mps [m/s], ax_mps2 [m/s^2], w_tr_right_m [m], w_tr_left_m [m]
s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,w_tr_right_m,w_tr_left_m
0.0000000,-7.7289513,6.8863738,3.1019747,0.1914116,4.8655658,-1.2828354,1.8262,0.1750
0.4994723,-7.7232629,6.3904731,-3.0759774,0.2281581,4.7320449,-1.0122134,1.4539,0.5254
0.9989447,-7.6619366,5.8976594,-2.9575940,0.2533336,4.6239706,-0.4466777,1.0080,0.9765
1.4984170,-7.5369940,5.4098167,-2.8214453,0.2853197,4.5754670,-0.4115727,0.6429,1.3595
1.9978893,-7.3487690,4.9536217,-2.6786460,0.2923441,4.5303156,-0.4115727,0.3896,1.6370
2.4973617,-7.0915252,4.5217524,-2.5299400,0.2877832,4.4847097,-0.1914034,0.2769,1.7578
2.9968340,-6.7806081,4.1361472,-2.4002625,0.2373626,4.4633418,0.8719069,0.1965,1.8468
3.4963063,-6.4223216,3.7860566,-2.2941707,0.1717647,4.5598691,2.0116386,0.1825,1.8711
3.9957787,-6.0375646,3.4695265,-2.2316679,0.0824107,4.7751358,3.6636198,0.1750,1.8788
4.4952510,-5.6374486,3.1676760,-2.2072891,0.0266476,5.1440913,4.7642103,0.1750,1.8669
4.9947233,-5.2353687,2.8731819,-2.2008395,-0.0000632,5.5875628,4.6739133,0.1751,1.8581
5.4941957,-4.8307744,2.5769772,-2.2059235,-0.0139249,5.9908129,4.5802840,0.1752,1.8530
5.9936680,-4.4314977,2.2806962,-2.2122573,-0.0116096,6.3612333,4.4885303,0.1791,1.8393
6.4931403,-4.0287414,1.9781844,-2.2175669,-0.0092988,6.7044077,4.3986147,0.1925,1.8040
6.9926127,-3.6337814,1.6786695,-2.2214154,-0.0062935,7.0244612,4.3105002,0.2059,1.7691
7.4920850,-3.2327498,1.3725537,-2.2238936,-0.0035810,7.3245482,4.2241509,0.2086,1.7839
7.9915573,-2.8389639,1.0708023,-2.2252549,-0.0019973,7.6071479,4.1395314,0.2113,1.7988
8.4910297,-2.4414927,0.7655963,-2.2259005,-0.0005970,7.8742531,4.0566070,0.2110,1.8105
8.9905020,-2.0449374,0.4608959,-2.2259246,0.0003170,8.1274958,3.9753438,0.2090,1.8205
9.4899744,-1.6490061,0.1567707,-2.2256227,0.0008897,8.3682338,3.8957085,0.2074,1.8305
9.9894467,-1.2512870,-0.1484464,-2.2250373,0.0013939,8.5976121,3.8176684,0.2071,1.8404
10.4889190,-0.8549522,-0.4521745,-2.2242973,0.0015720,8.8166078,3.7411917,0.2067,1.8503
10.9883914,-0.4580473,-0.7558447,-2.2234645,0.0017637,9.0260632,3.6662470,0.2022,1.8543
11.4878637,-0.0599213,-1.0598942,-2.2225433,0.0018961,9.2267110,3.5928036,0.1965,1.8566
11.9873360,0.3374990,-1.3628078,-2.2215656,0.0020209,9.4191935,3.5208314,0.1902,1.8573
12.4868084,0.7349989,-1.6651463,-2.2205014,0.0024126,9.6040784,3.4503010,0.1829,1.8547
