s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,w_tr_right_m,w_tr_left_m
0.0000000,-8.0142263,7.0198495,2.9855856,0.3467896,3.8771376,-1.0532926,1.5812,0.4200
0.2998290,-8.0445733,6.7369569,3.0840921,0.3511045,3.7948097,-0.9608277,1.3780,0.6122
0.5996580,-8.0455126,6.4352046,-3.0886259,0.3845661,3.7181195,-0.2739334,1.1748,0.8043
0.8994870,-8.0093834,6.1245682,-2.9601134,0.4392340,3.6959635,-0.2739334,0.9829,0.9958
1.1993160,-7.9381892,5.8398235,-2.8338994,0.4220926,3.6736739,0.0328493,0.7983,1.1867
1.4991450,-7.8299391,5.5610396,-2.7088987,0.4147936,3.6763539,0.1227906,0.6137,1.3776
1.7989740,-7.6851906,5.2933956,-2.5827319,0.4149552,3.6863546,0.0885751,0.5363,1.4646
2.0988030,-7.5139859,5.0528065,-2.4673072,0.3468496,3.6935518,0.9945886,0.4889,1.5227
2.3986319,-7.3182888,4.8302149,-2.3778713,0.2584387,3.7734253,2.0346233,0.4414,1.5808
2.6984609,-7.1010671,4.6187517,-2.3115541,0.1812238,3.9317701,2.8884922,0.4200,1.6115
2.9982899,-6.8712602,4.4185766,-2.2664030,0.1205819,4.1461939,3.5823472,0.4200,1.6196
3.2981189,-6.6409247,4.2324502,-2.2363165,0.0831614,4.3976251,4.0039167,0.4200,1.6277
3.5979479,-6.4031613,4.0498837,-2.2166661,0.0484097,4.6626267,4.5116055,0.4200,1.6359
3.8977769,-6.1602596,3.8689524,-2.2069992,0.0157700,4.9442399,4.8097826,0.4225,1.6321
4.1976059,-5.9181204,3.6904863,-2.2056361,0.0003991,5.2277846,4.7519439,0.4249,1.6282
4.4974349,-5.6774096,3.5131670,-2.2058798,-0.0020177,5.4935665,4.6948007,0.4274,1.6244
4.7972639,-5.4357608,3.3349313,-2.2068434,-0.0043953,5.7440881,4.6383446,0.4286,1.6206
5.0970929,-5.1936864,3.1558871,-2.2085238,-0.0067680,5.9813016,4.5825675,0.4262,1.6168
5.3969219,-4.9518529,2.9762872,-2.2106073,-0.0064270,6.2067658,4.5274611,0.4237,1.6129
5.6967509,-4.7106808,2.7964539,-2.2123690,-0.0052920,6.4217497,4.4730173,0.4213,1.6090
5.9965799,-4.4706557,2.6168812,-2.2137897,-0.0041893,6.6273034,4.4192283,0.4242,1.5966
6.2964089,-4.2323104,2.4380990,-2.2148751,-0.0030945,6.8243077,4.3660860,0.4331,1.5745
6.5962378,-3.9896223,2.2556892,-2.2157897,-0.0029605,7.0135108,4.3135829,0.4419,1.5524
6.8960668,-3.7491697,2.0746225,-2.2166653,-0.0028567,7.1955548,4.2617111,0.4508,1.5303
7.1958958,-3.5112539,1.8951470,-2.2175011,-0.0027518,7.3709957,4.2104630,0.4536,1.5264
7.4957248,-3.2735098,1.7154946,-2.2183103,-0.0027674,7.5403193,4.1598312,0.4545,1.5281
7.7955538,-3.0321569,1.5327968,-2.2191985,-0.0031018,7.7039530,4.1098083,0.4554,1.5298
8.0953828,-2.7933922,1.3517070,-2.2201784,-0.0034389,7.8622752,4.0603869,0.4567,1.5327
8.3952118,-2.5569721,1.1720132,-2.2212496,-0.0037756,8.0156231,4.0115599,0.4597,1.5411
8.6950408,-2.3177360,0.9897571,-2.2223888,-0.0036799,8.1642990,3.9633200,0.4627,1.5496
8.9948698,-2.0786312,0.8071828,-2.2234546,-0.0034020,8.3085748,3.9156601,0.4656,1.5580
9.2946988,-1.8413975,0.6256540,-2.2244270,-0.0031052,8.4486964,3.8685734,0.4665,1.5656
9.5945278,-1.6045514,0.4440735,-2.2253053,-0.0027486,8.5848875,3.8220530,0.4664,1.5729
9.8943568,-1.3656626,0.2606158,-2.2260598,-0.0022571,8.7173515,3.7760919,0.4662,1.5802
10.1941858,-1.1281576,0.0779648,-2.2266600,-0.0017453,8.8462750,3.7306835,0.4653,1.5869
10.4940148,-0.8918234,-0.1039821,-2.2271020,-0.0012161,8.9718290,3.6858212,0.4625,1.5921
10.7938438,-0.6538018,-0.2873642,-2.2273704,-0.0005550,9.0941711,3.6414984,0.4596,1.5972
11.0936727,-0.4162062,-0.4704810,-2.2274339,0.0001337,9.2134467,3.5977085,0.4567,1.6023
11.3935017,-0.1791838,-0.6531410,-2.2272898,0.0008306,9.3297907,3.5544453,0.4522,1.6050
11.6933307,0.0580696,-0.8358844,-2.2269301,0.0016055,9.4433282,3.5117023,0.4475,1.6074
11.9931597,0.2956759,-1.0187173,-2.2263232,0.0024424,9.5541754,3.4694733,0.4428,1.6098
12.2929887,0.5333546,-1.2013292,-2.2254665,0.0032729,9.6624409,3.4277520,0.4373,1.6103
12.5928177,0.7711374,-1.3836505,-2.2243644,0.0040437,9.7682262,3.3865326,0.4312,1.6091
12.8926467,1.0087337,-1.5653747,-2.2230675,0.0046243,9.8716262,3.3458087,0.4251,1.6080
13.1924757,1.2470850,-1.7471540,-2.2215969,0.0051833,9.9727301,3.3055746,0.4211,1.6042
13.4923047,1.4864218,-1.9290967,-2.2199576,0.0057170,10.0716215,3.2658243,0.4282,1.5867
13.7921337,1.7245871,-2.1095194,-2.2182937,0.0053074,10.1683793,3.2265521,0.4352,1.5692
14.0919627,1.9636017,-2.2899888,-2.2167838,0.0047782,10.2630778,3.1877520,0.4422,1.5517
14.3917917,2.2037509,-2.4707749,-2.2154257,0.0042598,10.3557871,3.1494186,0.4471,1.5406
14.6916207,2.4435816,-2.6508403,-2.2142135,0.0038982,10.4465736,3.1115461,0.4510,1.5319
14.9914497,2.6830317,-2.8301823,-2.2130786,0.0036897,10.5355002,3.0741291,0.4550,1.5233
15.2912786,2.9234510,-3.0098356,-2.2120018,0.0034870,10.6226263,3.0371620,0.4602,1.5184
15.5911076,3.1645883,-3.1896321,-2.2109828,0.0032867,10.7080086,3.0006394,0.4690,1.5245
15.8909366,3.4044090,-3.3680797,-2.2100343,0.0030601,10.7917008,2.9645560,0.4778,1.5306
16.1907656,3.6450416,-3.5467893,-2.2091505,0.0028381,10.8737540,2.9289066,0.4866,1.5367
16.4905946,3.8864457,-3.7257530,-2.2083305,0.0026202,10.9542169,2.8936858,0.4922,1.5384
16.7904236,4.1273233,-3.9040329,-2.2075762,0.0024188,11.0331360,2.8588886,0.4968,1.5385
17.0902526,4.3681548,-4.0820086,-2.2068805,0.0022281,11.1105556,2.8245098,0.5013,1.5387
17.3900816,4.6096182,-4.2602021,-2.2062401,0.0020407,11.1865180,2.7905444,0.5060,1.5387
17.6899106,4.8514262,-4.4384211,-2.2056548,0.0018570,11.2610637,2.7569875,0.5110,1.5381
17.9897396,5.0924573,-4.6158604,-2.2051256,0.0016796,11.3342316,2.7238341,0.5160,1.5374
18.2895686,5.3339826,-4.7934762,-2.2046484,0.0015046,11.4060587,2.6910794,0.5210,1.5367
18.5893976,5.5759598,-4.9712560,-2.2042226,0.0013317,11.4765806,2.6587185,0.5245,1.5340
18.8892266,5.8175998,-5.1486394,-2.2038485,0.0011659,11.5458315,2.6267468,0.5271,1.5302
19.1890556,6.0592101,-5.3258711,-2.2035234,0.0010044,11.6138441,2.5951596,0.5297,1.5264
19.4888845,6.3011407,-5.5032258,-2.2032462,0.0008444,11.6806499,2.5639522,0.5320,1.5223
19.7887135,6.5432511,-5.6806179,-2.2030165,0.0006865,11.7462793,2.5331201,0.5315,1.5150
20.0885425,6.7849804,-5.8576542,-2.2028336,0.0005347,11.8107613,2.5026588,0.5309,1.5076
20.3883715,7.0269010,-6.0347712,-2.2026960,0.0003837,11.8741240,2.4725637,0.5304,1.5003
20.6882005,7.2689709,-6.2119546,-2.2026034,0.0002334,11.9363945,2.4428306,0.5360,1.4855
20.9880295,7.5109739,-6.3890630,-2.2025556,0.0000868,11.9975988,2.4134550,0.5472,1.4640
21.2878585,7.7529299,-6.5661273,-2.2025512,-0.0000574,12.0577620,2.3844327,0.5584,1.4425
21.5876875,7.9949081,-6.7432143,-2.2025900,-0.0002015,12.1169084,2.3557593,0.5696,1.4210
21.8875165,8.2368776,-6.9203173,-2.2026721,-0.0003454,12.1750613,2.3274308,0.5763,1.4097
22.1873455,8.4789192,-7.0975116,-2.2027966,-0.0004849,12.2322435,2.2994429,0.5828,1.3990
22.4871745,8.7208565,-7.2746835,-2.2029630,-0.0006249,12.2884767,2.2717916,0.5893,1.3882
22.7870035,8.9626474,-7.4518179,-2.2031714,-0.0007656,12.3437822,2.2444728,0.5973,1.3830
23.0868325,9.2045666,-7.6291316,-2.2034221,-0.0009056,12.3981803,2.2174825,0.6079,1.3870
23.3866615,9.4465164,-7.8065688,-2.2037147,-0.0010453,12.4516909,2.1908167,0.6184,1.3911
23.6864905,9.6881914,-7.9839211,-2.2040492,-0.0011863,12.5043331,2.1644717,0.6290,1.3952
23.9863194,9.9295747,-8.1611913,-2.2044257,-0.0013285,12.5561256,2.1384434,0.6353,1.3960
24.2861484,10.1715865,-8.3390713,-2.2048451,-0.0014645,12.6070862,2.1127281,0.6406,1.3961
24.5859774,10.4131940,-8.5168179,-2.2053050,-0.0016022,12.6572326,2.0873221,0.6459,1.3962
24.8858064,10.6543565,-8.6944158,-2.2058057,-0.0017418,12.7065816,2.0622216,0.6508,1.3963
25.1856354,10.8957863,-8.8724049,-2.2063500,-0.0018919,12.7551497,2.0374229,0.6548,1.3960
25.4854644,11.1373792,-9.0507262,-2.2069421,-0.0020522,12.8029529,2.0129224,0.6587,1.3957
25.7852934,11.3783865,-9.2288446,-2.2075815,-0.0022154,12.8500065,1.9887166,0.6627,1.3955
26.0851224,11.6188219,-9.4067870,-2.2082690,-0.0023791,12.8963257,1.9648018,0.6642,1.3938
26.3849514,11.8604089,-9.5858473,-2.2089970,-0.0024631,12.9419251,1.9411746,0.6648,1.3917
26.6847804,12.1012803,-9.7646534,-2.2097487,-0.0025489,12.9868190,1.9178316,0.6654,1.3895
26.9846094,12.3414142,-9.9431967,-2.2105245,-0.0026365,13.0310210,1.8947692,0.6652,1.3868
27.2844384,12.5819859,-10.1223602,-2.2113218,-0.0026467,13.0745448,1.8719842,0.6619,1.3823
27.5842674,12.8226822,-10.3019137,-2.2121092,-0.0025972,13.1174034,1.8494731,0.6587,1.3778
27.8840964,13.0626463,-10.4812122,-2.2128796,-0.0025458,13.1596096,1.8272328,0.6555,1.3734
28.1839253,13.3021829,-10.6604758,-2.2136334,-0.0024970,13.2011757,1.8052599,0.6603,1.3591
28.4837543,13.5426379,-10.8407082,-2.2143802,-0.0024734,13.2421138,1.7835512,0.6675,1.3418
28.7835833,13.7824377,-11.0207276,-2.2151182,-0.0024485,13.2824357,1.7621036,0.6748,1.3246
29.0834123,14.0216069,-11.2005480,-2.2158470,-0.0024224,13.3221529,1.7409139,0.6807,1.3102
29.3832413,14.2613597,-11.3810798,-2.2165696,-0.0023919,13.3612766,1.7199791,0.6837,1.3020
29.6830703,14.5009348,-11.5617473,-2.2172824,-0.0023590,13.3998175,1.6992959,0.6866,1.2939
