# MPC Raceline Trajectory — generated by Raceline-Optimization
# s_m [m], x_m [m], y_m [m], psi_rad [rad], kappa_radpm [rad/m], vx_mps [m/s], ax_mps2 [m/s^2], w_tr_right_m [m], w_tr_left_m [m]
s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,w_tr_right_m,w_tr_left_m
0.0000000,-8.0142263,7.0198495,2.9855862,0.3467900,3.8771770,-1.0531883,1.5812,0.4200
0.2998787,-8.0445759,6.7369081,3.0841099,0.3511082,3.7948444,-0.9604785,1.3783,0.6119
0.5997574,-8.0455067,6.4351025,-3.0885858,0.3845814,3.7181702,-0.2739403,1.1754,0.8038
0.8996361,-8.0093566,6.1244260,-2.9600490,0.4392228,3.6960103,-0.2739403,0.9837,0.9949
1.1995148,-7.9381288,5.8396362,-2.8338156,0.4220843,3.6737167,0.0328224,0.7993,1.1856
1.4993935,-7.8298331,5.5608126,-2.7087944,0.4147899,3.6763949,0.1227093,0.6150,1.3763
1.7992722,-7.6850274,5.2931369,-2.5826050,0.4149564,3.6863906,0.0884436,0.5368,1.4641
2.0991509,-7.5137723,5.0525410,-2.4671897,0.3467400,3.6935783,0.9960119,0.4894,1.5221
2.3990295,-7.3180127,4.8299277,-2.3777695,0.2583269,3.7735773,2.0358957,0.4420,1.5801
2.6989082,-7.1007290,4.6184430,-2.3114727,0.1811158,3.9320388,2.8897366,0.4200,1.6114
2.9987869,-6.8708853,4.4182635,-2.2663459,0.1205172,4.1465733,3.5830178,0.4200,1.6195
3.2986656,-6.6404971,4.2321138,-2.2362726,0.0830990,4.3980691,4.0047213,0.4200,1.6276
3.5985443,-6.4026824,4.0495218,-2.2166370,0.0483494,4.6631398,4.5125877,0.4200,1.6357
3.8984230,-6.1597320,3.8685622,-2.2069863,0.0157112,4.9448287,4.8096658,0.4224,1.6321
4.1983017,-5.9175622,3.6900762,-2.2056302,0.0004013,5.2283805,4.7518189,0.4249,1.6283
4.4981804,-5.6768075,3.5127267,-2.2058741,-0.0020216,5.4941698,4.6946677,0.4274,1.6245
4.7980591,-5.4351156,3.3344610,-2.2068399,-0.0044052,5.7446987,4.6382039,0.4287,1.6207
5.0979378,-5.1929996,3.1553866,-2.2085245,-0.0067840,5.9819195,4.5824192,0.4262,1.6168
5.3978165,-4.9511269,2.9757566,-2.2106118,-0.0064388,6.2073908,4.5273055,0.4238,1.6130
5.6976952,-4.7099177,2.7958931,-2.2123783,-0.0053100,6.4223816,4.4728546,0.4214,1.6091
5.9975739,-4.4698589,2.6162905,-2.2138056,-0.0042138,6.6279418,4.4190586,0.4239,1.5972
6.2974526,-4.2314837,2.4374785,-2.2148994,-0.0031259,6.8249524,4.3659096,0.4328,1.5752
6.5973312,-3.9887451,2.2550195,-2.2158243,-0.0029918,7.0141615,4.3133998,0.4416,1.5531
6.8972099,-3.7482685,2.0739200,-2.2167088,-0.0028841,7.1962112,4.2615216,0.4505,1.5311
7.1970886,-3.5103313,1.8944106,-2.2175523,-0.0027750,7.3716575,4.2102674,0.4535,1.5264
