# MPC Raceline Trajectory — generated by Raceline-Optimization
# s_m [m], x_m [m], y_m [m], psi_rad [rad], kappa_radpm [rad/m], vx_mps [m/s], ax_mps2 [m/s^2], w_tr_right_m [m], w_tr_left_m [m]
s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,w_tr_right_m,w_tr_left_m
0.0000000,-7.7719108,7.0560184,2.9238844,0.2831914,4.2904581,-1.1164577,1.8262,0.1750
0.2999842,-7.8208467,6.7843486,3.0034318,0.2953658,4.2116732,-0.8184122,1.5938,0.3963
0.5999684,-7.8487726,6.4822671,3.0966631,0.3204847,4.1529712,-0.4704268,1.3614,0.6175
0.8999526,-7.8463067,6.1641291,-3.0795563,0.3459949,4.1188504,-0.4185849,1.1208,0.8580
1.1999369,-7.8137259,5.8741750,-2.9802124,0.3381329,4.0882504,-0.6437289,0.8752,1.1100
1.4999211,-7.7502387,5.5800398,-2.8773041,0.3481041,4.0407393,-0.3235321,0.6296,1.3620
1.7999053,-7.6540058,5.2884948,-2.7670218,0.3718978,4.0166485,-0.3235321,0.4988,1.5027
2.0998895,-7.5302152,5.0183775,-2.6580577,0.3510376,3.9924123,0.0850472,0.3930,1.6191
2.3998737,-7.3786171,4.7621247,-2.5582447,0.3198181,3.9987975,0.5653232,0.2873,1.7355
2.6998579,-7.2005208,4.5179953,-2.4657785,0.2928069,4.0409847,0.8911292,0.2338,1.7982
2.9998421,-7.0012874,4.2903371,-2.3811117,0.2577356,4.1066053,1.3153068,0.2136,1.8266
3.2998264,-6.7902241,4.0833793,-2.3149334,0.1908524,4.2015889,2.2768045,0.1934,1.8550
3.5998106,-6.5645159,3.8859447,-2.2670969,0.1292412,4.3611192,3.1605098,0.1751,1.8806
3.8997948,-6.3283396,3.6951144,-2.2365479,0.0728375,4.5733540,4.0571329,0.1764,1.8780
4.1997790,-6.0896209,3.5109377,-2.2209115,0.0401649,4.8321546,4.5939181,0.1777,1.8753
4.4997632,-5.8504645,3.3310615,-2.2111523,0.0251674,5.1093957,4.7764855,0.1790,1.8726
4.7997474,-5.6090246,3.1523070,-2.2057849,0.0106307,5.3825333,4.7190174,0.1794,1.8691
5.0997316,-5.3665108,2.9739561,-2.2047418,-0.0036796,5.6394083,4.6622408,0.1781,1.8640
5.3997159,-5.1237022,2.7950804,-2.2068082,-0.0069478,5.8821869,4.6061473,0.1768,1.8590
5.6997001,-4.8815831,2.6159351,-2.2087551,-0.0059872,6.1125826,4.5507286,0.1755,1.8539
5.9996843,-4.6408153,2.4371179,-2.2104115,-0.0050620,6.3319791,4.4959767,0.1810,1.8379
6.2996685,-4.4019077,2.2591203,-2.2117842,-0.0041534,6.5415139,4.4418836,0.1906,1.8149
6.5996527,-4.1587609,2.0774801,-2.2130115,-0.0040103,6.7421357,4.3884413,0.2003,1.7918
6.8996369,-3.9175092,1.8967992,-2.2142114,-0.0039514,6.9346463,4.3356420,0.2100,1.7688
7.1996212,-3.6789375,1.7176838,-2.2153815,-0.0038927,7.1197309,4.2834779,0.2119,1.7685
7.4996054,-3.4413298,1.5388609,-2.2165322,-0.0038968,7.2979805,4.2319414,0.2132,1.7699
7.7995896,-3.1992953,1.3562593,-2.2177530,-0.0041564,7.4699097,4.1810250,0.2144,1.7713
8.0995738,-2.9599665,1.1752277,-2.2190385,-0.0044103,7.6359697,4.1307212,0.2164,1.7753
8.3995580,-2.7230955,0.9955644,-2.2203864,-0.0046558,7.7965593,4.0810227,0.2194,1.7837
8.6995422,-2.4840451,0.8137262,-2.2217882,-0.0045509,7.9520325,4.0319220,0.2225,1.7922
