# MPC Raceline Trajectory — generated by Raceline-Optimization
# s_m [m], x_m [m], y_m [m], psi_rad [rad], kappa_radpm [rad/m], vx_mps [m/s], ax_mps2 [m/s^2], w_tr_right_m [m], w_tr_left_m [m]
s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,w_tr_right_m,w_tr_left_m
0.0000000,1.4292696,1.6817654,1.1538362,2.2974973,1.6160252,-0.0523704,0.6804,0.1750
0.0987282,1.3461098,1.7244007,0.8987555,-0.2710607,1.6128225,5.2427548,0.6559,0.1914
0.1974564,1.2677951,1.7800150,1.0181836,1.2881958,1.9069379,1.2426665,0.6401,0.2019
0.2961847,1.1796730,1.8273400,1.1320859,0.9691465,1.9702245,2.1601387,0.6197,0.2180
0.3949129,1.0852538,1.8664001,1.2228772,0.8398531,2.0756488,2.2952491,0.5929,0.2414
0.4936411,0.9922087,1.8959982,1.3015264,0.7731887,2.1820930,2.2229538,0.5610,0.2705
0.5923693,0.8946431,1.9189254,1.3784552,0.7726366,2.2804531,-0.0751621,0.5274,0.3047
0.6910975,0.7959650,1.9341601,1.4572915,0.8050744,2.2771967,-1.9035669,0.4962,0.3386
0.7898258,0.6973576,1.9413513,1.5398011,0.8717464,2.1931150,-1.7215431,0.4721,0.3710
0.8885540,0.5977813,1.9399415,1.6319468,0.9772404,2.1141957,-1.5437881,0.4561,0.4013
0.9872822,0.4990452,1.9288991,1.7342623,1.0899742,2.0408314,-1.1439087,0.4559,0.4276
1.0860104,0.4033902,1.9075739,1.8486953,1.2528391,1.9847218,-0.8113435,0.4604,0.4506
1.1847386,0.3096980,1.8741392,1.9806520,1.3931078,1.9439433,-0.3547503,0.4768,0.4650
1.2834669,0.2226188,1.8287266,2.1248011,1.5421486,1.9258421,-0.0746588,0.4954,0.4770
1.3821951,0.1435303,1.7708465,2.2816271,1.6240435,1.9220109,-0.0737879,0.5268,0.4749
1.4809233,0.0743244,1.7008492,2.4422414,1.6306315,1.9182169,-0.0737879,0.5582,0.4728
1.5796515,0.0173235,1.6209369,2.6008641,1.5683308,1.9144154,0.1785935,0.6042,0.4538
1.6783798,-0.0266952,1.5334642,2.7475562,1.4271382,1.9236036,0.6450280,0.6506,0.4346
1.7771080,-0.0585894,1.4387587,2.8838705,1.2999986,1.9564293,0.9473480,0.7063,0.4052
1.8758362,-0.0776909,1.3431264,3.0024061,1.1389387,2.0036655,1.3470225,0.7637,0.3740
1.9745644,-0.0860862,1.2441363,3.1097635,1.0300868,2.0689741,1.0837555,0.8215,0.3361
2.0732926,-0.0842855,1.1445682,-3.0751808,0.9382861,2.1200586,-1.7517631,0.8795,0.2966
2.1720209,-0.0732371,1.0461190,-2.9854017,0.8830363,2.0368484,-2.3338033,0.9263,0.2551
