# MPC Raceline Trajectory — generated by Raceline-Optimization
# s_m [m], x_m [m], y_m [m], psi_rad [rad], kappa_radpm [rad/m], vx_mps [m/s], ax_mps2 [m/s^2], w_tr_right_m [m], w_tr_left_m [m]
s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,w_tr_right_m,w_tr_left_m
0.0000000,1.4898166,1.6812642,1.1086521,1.9596022,1.7042407,0.2502164,0.7069,0.1750
0.0994866,1.3993772,1.7212047,1.1210700,-1.6064009,1.7187852,1.1950917,0.6095,0.2176
0.1989732,1.3124729,1.7675212,1.0864814,0.7804268,1.7866208,3.4448558,0.5582,0.2357
0.2984598,1.2227322,1.8094898,1.1845464,1.0794036,1.9691236,1.7369125,0.5234,0.2535
0.3979464,1.1296103,1.8417621,1.2886068,1.0241654,2.0550053,1.5902147,0.5010,0.2825
0.4974330,1.0318774,1.8647571,1.3902656,0.9910177,2.1306001,1.4102859,0.4864,0.3031
0.5969196,0.9316558,1.8779202,1.4903096,1.0001547,2.1954649,1.0825294,0.4762,0.3065
0.6964062,0.8331592,1.8809898,1.5891232,1.0119790,2.2439831,-0.2567428,0.4735,0.2971
0.7958928,0.7330915,1.8739753,1.6933620,1.0613819,2.2325715,-0.7112813,0.4859,0.2826
0.8953793,0.6352596,1.8565792,1.8010267,1.1121210,2.2006475,-0.5687115,0.5623,0.2708
0.9948659,0.5396526,1.8283712,1.9152960,1.1683924,2.1747853,-0.3952599,0.6579,0.2674
1.0943525,0.4481424,1.7893056,2.0341945,1.2251031,2.1566281,-0.3594898,0.7651,0.2725
1.1938391,0.3620993,1.7394561,2.1579277,1.2517360,2.1399804,-0.3037707,0.7533,0.2786
1.2933257,0.2829132,1.6792813,2.2837799,1.2805395,2.1258114,-0.2420114,0.7474,0.2802
1.3928123,0.2119938,1.6096588,2.4096654,1.2528517,2.1144550,-0.4227188,0.7473,0.2777
1.4922989,0.1502297,1.5316664,2.5336709,1.2305222,2.0944714,-0.5743185,0.7630,0.2739
1.5917855,0.0984206,1.4467230,2.6532648,1.1776279,2.0670115,-0.9347170,0.7963,0.2707
1.6912721,0.0568538,1.3561178,2.7689672,1.1325894,2.0215224,-1.3290390,0.8413,0.2657
1.7907587,0.0258403,1.2616178,2.8793696,1.0949657,1.9550217,-1.7661934,0.8819,0.2478
1.8902453,0.0051733,1.1634739,2.9882377,1.0710317,1.8629773,-2.2507333,0.9457,0.2216
1.9897319,-0.0046957,1.0656875,3.0942364,1.0995516,1.7386342,-2.6238908,1.0006,0.1990
2.0892185,-0.0037749,0.9640985,-3.0751375,1.1598056,1.5813807,-3.0520663,1.0232,0.1840
2.1887051,0.0089720,0.8646733,-2.9498391,1.3494543,1.3760399,-3.3752344,1.0134,0.1761
2.2881917,0.0346561,0.7697285,-2.7967176,1.8353500,1.1053979,-3.4944395,1.0288,0.1754
2.3876783,0.0784272,0.6797433,-2.5568734,3.2668040,0.7256754,-0.0105183,1.0351,0.1769
2.4871649,0.1430339,0.6097348,-2.4288580,-11.4392065,0.7242319,-0.0105183,1.0057,0.1753
2.5866514,0.1967087,0.5274000,-2.5062587,1.9086118,0.7227856,4.9924285,0.9662,0.1797
2.6861380,0.2630756,0.4519495,-2.3383635,1.5847239,1.2311696,3.5675131,0.9344,0.1904
2.7856246,0.3398791,0.3886053,-2.1824044,1.5874225,1.4918505,2.4223727,0.8875,0.1857
2.8851112,0.4250003,0.3382330,-2.0300369,1.4882149,1.6454802,1.9162047,0.8323,0.1786
2.9845978,0.5178504,0.3006310,-1.8818866,1.4343130,1.7575206,1.5076386,0.7806,0.1938
3.0840844,0.6148564,0.2768124,-1.7421304,1.3813073,1.8408852,1.2509870,0.7511,0.2235
3.1835710,0.7138077,0.2664349,-1.6105274,1.2660594,1.9072942,1.3214159,0.7327,0.2518
3.2830576,0.8136156,0.2686702,-1.4876976,1.1726945,1.9750183,1.3474511,0.7289,0.2566
3.3825442,0.9119016,0.2824395,-1.3773937,1.0595313,2.0417649,1.4994226,0.7468,0.2451
3.4820308,1.0091764,0.3066793,-1.2785359,0.9015092,2.1135631,1.8832423,0.7760,0.2248
3.5815174,1.1031044,0.3392985,-1.1975760,0.7163259,2.2004235,2.4345517,0.7956,0.2071
3.6810040,1.1936806,0.3780743,-1.1393553,0.4703914,2.3078722,1.0516738,0.8255,0.1941
3.7804906,1.2827500,0.4216054,-1.0939293,0.4181275,2.3527705,-2.2993541,0.8636,0.1853
3.8799772,1.3685057,0.4684151,-1.0417633,0.7488112,2.2534461,-1.4553340,0.8792,0.1803
3.9794638,1.4526320,0.5225330,-0.9528602,0.9691433,2.1882520,-1.1662544,0.8871,0.1825
4.0789504,1.5310137,0.5843823,-0.8507754,1.0809245,2.1345710,-1.1221078,0.8857,0.1899
4.1784370,1.6020041,0.6539475,-0.7394262,1.1457753,2.0816157,-0.9108193,0.8330,0.1797
4.2779235,1.6652717,0.7321310,-0.6195494,1.2458022,2.0376200,-0.9076592,0.7754,0.1862
