# MPC Raceline Trajectory — generated by Raceline-Optimization
# s_m [m], x_m [m], y_m [m], psi_rad [rad], kappa_radpm [rad/m], vx_mps [m/s], ax_mps2 [m/s^2], w_tr_right_m [m], w_tr_left_m [m]
s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,w_tr_right_m,w_tr_left_m
0.0000000,2.3421090,0.9997302,-1.0323715,-0.6302198,2.8200314,0.8286517,0.6827,0.7654
0.0499965,2.3862838,1.0251822,-1.0634369,-0.5872946,2.8346846,1.1196929,0.6770,0.7693
0.0999931,2.4306087,1.0489944,-1.0917895,-0.5386382,2.8543648,1.4481162,0.6712,0.7731
0.1499896,2.4750138,1.0713307,-1.1172501,-0.4848644,2.8796180,1.8131205,0.6654,0.7770
0.1999862,2.5194289,1.0923546,-1.1396631,-0.4264953,2.9109276,2.2161689,0.6597,0.7809
0.2499827,2.5655337,1.1129854,-1.1600881,-0.3846739,2.9487456,2.4808544,0.6569,0.7811
0.2999792,2.6118232,1.1326316,-1.1783930,-0.3427135,2.9905132,2.7557137,0.6553,0.7800
0.3499758,2.6579814,1.1512951,-1.1943462,-0.2975286,3.0362347,3.0722992,0.6536,0.7788
0.3999723,2.7039785,1.1691093,-1.2078482,-0.2493735,3.0864105,3.4334572,0.6520,0.7776
0.4499688,2.7512358,1.1867346,-1.2194783,-0.2129141,3.1415366,3.7007842,0.6518,0.7796
0.4999654,2.7984404,1.2037669,-1.2292441,-0.1758952,3.1998914,3.9936220,0.6523,0.7835
0.5499619,2.8454219,1.2202535,-1.2370403,-0.1369025,3.2616927,4.3302015,0.6529,0.7874
0.5999585,2.8922635,1.2363346,-1.2428182,-0.0969194,3.3274058,4.7049202,0.6535,0.7913
0.6499550,2.9399855,1.2524568,-1.2469143,-0.0654678,3.3973650,5.0129055,0.6561,0.7999
0.6999515,2.9874645,1.2683234,-1.2493799,-0.0328223,3.4703523,5.0584891,0.6595,0.8105
0.7499481,3.0347085,1.2840255,-1.2501807,0.0008347,3.5424792,5.0483457,0.6629,0.8212
0.7999446,3.0819896,1.2997422,-1.2492965,0.0335013,3.6130262,5.0382228,0.6663,0.8318
0.8499412,3.1295451,1.3156383,-1.2468714,0.0633155,3.6820844,1.6552287,0.6634,0.8320
0.8999377,3.1768904,1.3316312,-1.2429560,0.0934289,3.7044915,-4.6266287,0.6598,0.8309
0.9499342,3.2240396,1.3478030,-1.2375467,0.1236211,3.6415143,-4.2913232,0.6562,0.8298
0.9999308,3.2711864,1.3642997,-1.2306274,0.1532159,3.5821116,-3.9826670,0.6541,0.8271
1.0499273,3.3182436,1.3811705,-1.2222395,0.1823061,3.5260863,-3.6976447,0.6602,0.8165
1.0999238,3.3651325,1.3984646,-1.2124112,0.2109058,3.4732615,-3.4339524,0.6662,0.8058
1.1499204,3.4118528,1.4162582,-1.2011665,0.2389963,3.4234740,-3.1218363,0.6722,0.7951
1.1999169,3.4582039,1.4345494,-1.1884218,0.2723467,3.3775749,-2.8356444,0.6800,0.7883
1.2499135,3.5043986,1.4535080,-1.1740136,0.3045036,3.3353362,-2.5756347,0.6895,0.7855
1.2999100,3.5504346,1.4732255,-1.1579884,0.3351717,3.2965014,-2.3177385,0.6991,0.7827
1.3499065,3.5960616,1.4936798,-1.1404807,0.3662881,3.2611599,-2.0366741,0.7086,0.7799
1.3999031,3.6410832,1.5148591,-1.1214126,0.3999913,3.2297849,-1.7696923,0.6956,0.7618
1.4498996,3.6858828,1.5370358,-1.1005971,0.4325832,3.2022732,-1.5164003,0.6770,0.7400
1.4998962,3.7304138,1.5602945,-1.0780720,0.4638458,3.1785097,-1.2367140,0.6585,0.7182
1.5498927,3.7741318,1.5844378,-1.0541020,0.4973720,3.1589969,-0.9190992,0.6343,0.6883
1.5998892,3.8171771,1.6096239,-1.0283903,0.5339320,3.1444169,-0.5741612,0.5516,0.5750
1.6498858,3.8596969,1.6360505,-1.0007116,0.5720239,3.1352744,-0.1967301,0.4690,0.4617
1.6998823,3.9015668,1.6637690,-0.9709989,0.6116037,3.1321357,-0.1967301,0.3863,0.3483
1.7498788,3.9422899,1.6925228,-0.9415284,0.5576428,3.1289938,0.3440054,0.3444,0.2897
1.7998754,3.9822439,1.7224328,-0.9154130,0.4890034,3.1344857,0.9985163,0.4003,0.3625
1.8498719,4.0215728,1.7534032,-0.8926328,0.4213380,3.1503722,1.6192575,0.4563,0.4353
1.8998685,4.0603416,1.7852821,-0.8731577,0.3532571,3.1759659,2.2345064,0.5122,0.5081
1.9498650,4.0982500,1.8175682,-0.8584424,0.2381094,3.2109492,3.3382906,0.5529,0.5768
1.9998615,4.1358835,1.8503994,-0.8493923,0.1246631,3.2625145,4.4596362,0.5716,0.6397
2.0498581,4.1734190,1.8835596,-0.8459553,0.0129004,3.3301552,5.0776083,0.5902,0.7025
2.0998546,4.2109739,1.9167807,-0.8480711,-0.0960873,3.4055336,4.6530388,0.6088,0.7654
2.1498512,4.2484702,1.9496335,-0.8553884,-0.1972553,3.4731730,3.3786198,0.5981,0.7935
2.1998477,4.2863725,1.9821881,-0.8677513,-0.2974114,3.5214726,2.0631913,0.5489,0.7761
2.2498442,4.3248386,2.0142452,-0.8851298,-0.3964632,3.5506442,0.7489436,0.4997,0.7586
2.2998408,4.3639269,2.0455286,-0.9072678,-0.4690116,3.5611745,-0.2023056,0.4505,0.7412
2.3498373,4.4035364,2.0757563,-0.9305865,-0.4669919,3.5583331,-0.1668387,0.4332,0.7483
2.3998338,4.4439494,2.1051330,-0.9538706,-0.4650773,3.5559881,-0.1345031,0.4680,0.7956
2.4498304,4.4851506,2.1336414,-0.9771268,-0.4632617,3.5540965,-0.1050446,0.5029,0.8430
2.4998269,4.5269849,2.1611751,-1.0002182,-0.4527197,3.5526185,0.0330835,0.5377,0.8903
2.5498235,4.5692299,2.1876339,-1.0220307,-0.4226188,3.5530841,0.4115248,0.5619,0.9262
2.5998200,4.6121384,2.2132641,-1.0424213,-0.3934827,3.5588701,0.7623344,0.5548,0.9284
2.6498165,4.6556476,2.2381039,-1.0614256,-0.3653275,3.5695636,1.0895582,0.5477,0.9306
2.6998131,4.6996102,2.2621464,-1.0790439,-0.3377405,3.5847919,1.4020855,0.5405,0.9328
2.7498096,4.7438547,2.2853802,-1.0952335,-0.3103735,3.6042935,1.7074453,0.5337,0.9361
2.7998062,4.7884923,2.3079436,-1.1100958,-0.2840930,3.6279008,1.9969260,0.5306,0.9551
2.8498027,4.8334504,2.3298724,-1.1236695,-0.2587702,3.6553171,2.2745417,0.5274,0.9740
2.8997992,4.8786995,2.3512224,-1.1359803,-0.2315662,3.6862964,2.5807956,0.5243,0.9930
2.9497958,4.9242380,2.3720685,-1.1467405,-0.1980921,3.7211347,2.9793729,0.5211,1.0120
2.9997923,4.9699182,2.3924342,-1.1558079,-0.1644634,3.7609520,3.3900527,0.5184,1.0336
3.0497888,5.0156968,2.4123943,-1.1631785,-0.1306749,3.8057511,3.8168886,0.5159,1.0558
3.0997854,5.0615628,2.4320373,-1.1688787,-0.1003925,3.8555679,4.2095218,0.5133,1.0780
3.1497819,5.1075506,2.4514586,-1.1733469,-0.0785144,3.9097733,4.4932592,0.5107,1.1002
3.1997785,5.1536279,2.4707052,-1.1767110,-0.0561786,3.9668151,4.8004406,0.5064,1.1136
3.2497750,5.1998446,2.4898580,-1.1789590,-0.0337015,4.0268639,4.9748202,0.5004,1.1184
3.2997715,5.2460473,2.5089134,-1.1801233,-0.0164393,4.0881634,4.9648446,0.4944,1.1233
3.3497681,5.2919947,2.5278169,-1.1808093,-0.0111988,4.1484371,4.9548891,0.4884,1.1282
3.3997646,5.3381769,2.5467868,-1.1812397,-0.0060666,4.2077292,4.9449535,0.4839,1.1329
3.4497612,5.3846066,2.5658420,-1.1814178,-0.0010570,4.2660809,4.9350378,0.4887,1.1365
3.4997577,5.4310499,2.5848998,-1.1813416,0.0049229,4.3235305,4.9251421,0.4934,1.1401
3.5497542,5.4769897,2.6037650,-1.1808682,0.0140931,4.3801137,4.9152661,0.4982,1.1438
3.5997508,5.5231591,2.6227623,-1.1799402,0.0230410,4.4358639,4.9054100,0.5030,1.1474
3.6497473,5.5695347,2.6419070,-1.1785636,0.0317978,4.4908123,4.8955736,0.5085,1.1529
3.6997438,5.6160051,2.6611778,-1.1767471,0.0404976,4.5449883,4.7492013,0.5143,1.1593
3.7497404,5.6618715,2.6803072,-1.1744989,0.0499435,4.5969344,4.5208378,0.5202,1.1656
3.7997369,5.7078777,2.6996295,-1.1717746,0.0592172,4.6458432,4.2890322,0.5260,1.1719
3.8497335,5.7540092,2.7191652,-1.1685789,0.0683307,4.6917728,4.0544239,0.5301,1.1766
3.8997300,5.8002511,2.7389349,-1.1649163,0.0772944,4.7347805,-1.0648917,0.5283,1.1759
3.9497265,5.8459703,2.7586909,-1.1608371,0.0865549,4.7235225,-4.3426860,0.5265,1.1753
3.9997231,5.8916793,2.7786768,-1.1562880,0.0958080,4.6773311,-4.1765721,0.5247,1.1746
4.0497196,5.9374343,2.7989444,-1.1512627,0.1050230,4.6324721,-4.0170090,0.5229,1.1739
4.0997162,5.9832116,2.8195107,-1.1457612,0.1142210,4.5889132,-3.8768809,0.5206,1.1730
4.1497127,6.0287007,2.8402610,-1.1398307,0.1227662,4.5464781,-3.7498938,0.5181,1.1720
4.1997092,6.0739744,2.8612494,-1.1335011,0.1309207,4.5050527,-3.6262186,0.5156,1.1710
4.2497058,6.1191990,2.8825755,-1.1267496,0.1391421,4.4646280,-3.5053490,0.5131,1.1701
4.2997023,6.1643506,2.9042527,-1.1195730,0.1474460,4.4251997,-3.3988689,0.5101,1.1688
4.3496988,6.2093421,2.9262634,-1.1119823,0.1552296,4.3866308,-3.3247837,0.5046,1.1662
4.3996954,6.2540442,2.9485639,-1.1040712,0.1615239,4.3485715,-3.2500967,0.4990,1.1637
4.4496919,6.2986012,2.9712431,-1.0958340,0.1680164,4.3110424,-3.1745799,0.4935,1.1611
4.4996885,6.3429877,2.9943072,-1.0872628,0.1747214,4.2740672,-3.0980088,0.4880,1.1585
4.5496850,6.3871784,3.0177625,-1.0783491,0.1816534,4.2376729,-3.0764973,0.4807,1.1499
4.5996815,6.4311848,3.0416339,-1.0691488,0.1856887,4.2012192,-3.0564595,0.4725,1.1385
4.6496781,6.4749481,3.0659027,-1.0597559,0.1897626,4.1646870,-3.0330786,0.4644,1.1271
4.6996746,6.5184403,3.0905638,-1.0501598,0.1941550,4.1281147,-3.0063356,0.4562,1.1157
4.7496712,6.5616367,3.1156142,-1.0403483,0.1988788,4.0915423,-3.0061336,0.4492,1.1038
4.7996677,6.6047080,3.1411676,-1.0302982,0.2014737,4.0546425,-3.0167562,0.4460,1.0902
4.8496642,6.6475758,3.1671888,-1.0201679,0.2026082,4.0172716,-3.0532554,0.4428,1.0767
4.8996608,6.6900719,3.1935782,-1.0099965,0.2041244,3.9790912,-3.0850644,0.4396,1.0631
4.9496573,6.7321737,3.2203216,-0.9997693,0.2060328,3.9401373,-3.1119245,0.4364,1.0496
4.9996538,6.7740332,3.2475191,-0.9894367,0.2070401,3.9004501,-3.1535004,0.4337,1.0293
5.0496504,6.8159376,3.2753674,-0.9790790,0.2047377,3.8598164,-3.2468742,0.4312,1.0075
5.0996469,6.8573737,3.3035229,-0.9688728,0.2027725,3.8175277,-3.3355765,0.4286,0.9858
5.1496435,6.8983247,3.3319596,-0.9588052,0.2011470,3.7735902,-3.4197636,0.4261,0.9641
