s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,w_tr_right_m,w_tr_left_m
2.8947892,4.9413189,2.2721615,-1.0904558,-0.1352832,5.8334886,-2.0729363,0.4205,1.1106
2.9446994,4.9857602,2.2951331,-1.0968720,-0.1211449,5.8157259,-2.5755740,0.4200,1.1298
2.9946095,5.0302256,2.3177772,-1.1025556,-0.1065900,5.7935803,-3.0907998,0.4200,1.1498
3.0445197,5.0747177,2.3401381,-1.1074936,-0.0916812,5.7668925,-3.6139277,0.4200,1.1697
3.0944298,5.1192629,2.3622718,-1.1116686,-0.0758172,5.7355301,-4.1623557,0.4200,1.1896
3.1443400,5.1639031,2.3842433,-1.1150195,-0.0587972,5.6991945,-4.7393433,0.4210,1.2040
3.1942502,5.2086992,2.4061290,-1.1175183,-0.0414226,5.6575379,-5.3148306,0.4232,1.2115
3.2441603,5.2537338,2.4280158,-1.1191563,-0.0240472,5.6104551,-5.8741916,0.4255,1.2191
3.2940705,5.2984103,2.4496607,-1.1200728,-0.0162482,5.5579531,-6.1175743,0.4277,1.2266
3.3439806,5.3430477,2.4712417,-1.1208182,-0.0138358,5.5027434,-6.1883124,0.4299,1.2324
3.3938908,5.3880387,2.4929556,-1.1214505,-0.0114935,5.4463259,-6.2539617,0.4322,1.2279
3.4438010,5.4333955,2.5148137,-1.1219717,-0.0092248,5.3887098,-6.3146185,0.4344,1.2234
3.4937111,5.4782279,2.5363943,-1.1223160,-0.0033345,5.3299030,-6.4392433,0.4367,1.2189
3.5436213,5.5229336,2.5579048,-1.1222923,0.0042335,5.2692598,-6.2308806,0.4390,1.2144
3.5935314,5.5679499,2.5795765,-1.1218969,0.0115474,5.2099069,-6.0373304,0.4462,1.2163
3.6434416,5.6132476,2.6014159,-1.1211367,0.0186469,5.1517455,-5.8436255,0.4548,1.2199
3.6933517,5.6581858,2.6231337,-1.1200265,0.0260778,5.0948179,-5.6526486,0.4635,1.2236
3.7432619,5.7028509,2.6447910,-1.1185411,0.0337325,5.0391388,-5.4744036,0.4721,1.2273
3.7931721,5.7477174,2.6666391,-1.1166703,0.0412072,4.9846227,-5.3078275,0.4779,1.2285
3.8430822,5.7927686,2.6886921,-1.1144192,0.0485185,4.9311900,-5.1447241,0.4786,1.2253
3.8929924,5.8376827,2.7108136,-1.1118082,0.0559848,4.8788407,-4.9778843,0.4793,1.2220
3.9429025,5.8821684,2.7328785,-1.1088309,0.0639094,4.8276487,-4.8197990,0.4801,1.2187
3.9928127,5.9267695,2.7551778,-1.1054480,0.0717598,4.7775599,-4.6694459,0.4808,1.2155
4.0427229,5.9714599,2.7777223,-1.1016605,0.0795622,4.7285276,-4.5270167,0.4807,1.2122
4.0926330,6.0161782,2.8005051,-1.0974723,0.0872912,4.6805005,-4.4076246,0.4805,1.2088
4.1425432,6.0603779,2.8232666,-1.0929601,0.0942309,4.6332617,-4.2926395,0.4803,1.2055
4.1924533,6.1045885,2.8462968,-1.0880889,0.1012071,4.5867877,-4.1815008,0.4801,1.2022
4.2423635,6.1487849,2.8696041,-1.0828566,0.1082393,4.5410597,-4.0736961,0.4784,1.1982
4.2922736,6.1929422,2.8931973,-1.0772600,0.1153463,4.4960633,-3.9955152,0.4749,1.1936
4.3421838,6.2368287,2.9169718,-1.0713475,0.1212096,4.4514887,-3.9287429,0.4713,1.1889
4.3920940,6.2805436,2.9409964,-1.0651654,0.1266897,4.4072194,-3.8621635,0.4678,1.1842
4.4420041,6.3241440,2.9653183,-1.0586999,0.1323462,4.3632626,-3.7955544,0.4642,1.1794
4.4919143,6.3676043,2.9899401,-1.0519439,0.1381961,4.3196282,-3.7476521,0.4576,1.1661
4.5418244,6.4109090,3.0148703,-1.0448966,0.1432329,4.2761075,-3.7346676,0.4511,1.1528
4.5917346,6.4540425,3.0401143,-1.0376571,0.1465215,4.2322925,-3.7192588,0.4445,1.1395
4.6416448,6.4969601,3.0656557,-1.0302518,0.1500766,4.1882027,-3.7014513,0.4380,1.1261
4.6915549,6.5396374,3.0914889,-1.0226704,0.1539113,4.1438584,-3.6812599,0.4343,1.1117
4.7414651,6.5820501,3.1176088,-1.0149025,0.1580401,4.0992801,-3.6576394,0.4324,1.0967
4.7913752,6.6245247,3.1442318,-1.0068688,0.1625416,4.0545026,-3.6314167,0.4304,1.0816
4.8412854,6.6666914,3.1711425,-0.9986184,0.1673855,4.0095513,-3.6025956,0.4285,1.0665
4.8911956,6.7085131,3.1983278,-0.9901409,0.1725903,3.9644532,-3.5711349,0.4266,1.0491
4.9411057,6.7499643,3.2257820,-0.9814227,0.1781784,3.9192369,-3.4463847,0.4250,1.0262
4.9910159,6.7914484,3.2537930,-0.9722606,0.1901086,3.8750998,-3.2677319,0.4233,1.0032
5.0409260,6.8327399,3.2822506,-0.9623304,0.2060459,3.8327813,-3.0862625,0.4216,0.9802
5.0908362,6.8735505,3.3110021,-0.9516330,0.2226476,3.7923793,-2.9008697,0.4201,0.9571
5.1407463,6.9138423,3.3400619,-0.9401455,0.2399658,3.7540079,-2.7402817,0.4212,0.9310
5.1906565,6.9539229,3.3697035,-0.9277532,0.2559395,3.7173968,-2.6231903,0.4223,0.9049
5.2405667,6.9939771,3.4001269,-0.9145518,0.2691323,3.6820092,-2.4984381,0.4234,0.8788
5.2904768,7.0333741,3.4308984,-0.9007508,0.2831746,3.6479853,-2.3651440,0.4245,0.8527
5.3403870,7.0720780,3.4620178,-0.8863204,0.2981240,3.6154816,-2.2494398,0.4243,0.8314
5.3902971,7.1102917,3.4936859,-0.8711427,0.3119902,3.5842946,-2.2282114,0.4239,0.8104
5.4402073,7.1486354,3.5264824,-0.8552319,0.3188150,3.5531320,-2.1991574,0.4236,0.7894
5.4901175,7.1861462,3.5596219,-0.8390870,0.3264439,3.5221053,-2.1617954,0.4232,0.7685
5.5400276,7.2228003,3.5930822,-0.8226788,0.3349331,3.4913371,-2.1330740,0.4289,0.7408
5.5899378,7.2587956,3.6270538,-0.8058773,0.3429293,3.4607096,-2.1313547,0.4349,0.7127
5.6398479,7.2949679,3.6623825,-0.7885025,0.3443800,3.4298336,-2.1830289,0.4410,0.6846
5.6897581,7.3301685,3.6979745,-0.7712197,0.3461737,3.3979181,-2.2330477,0.4475,0.6567
5.7396683,7.3643955,3.7337969,-0.7540162,0.3483468,3.3649583,-2.2807358,0.4596,0.6316
5.7895784,7.3980202,3.7702280,-0.7366916,0.3497170,3.3309579,-2.3388746,0.4716,0.6064
5.8394886,7.4316205,3.8079344,-0.7190804,0.3475601,3.2957265,-2.4389747,0.4836,0.5813
5.8893987,7.4641969,3.8458025,-0.7017866,0.3447336,3.2585816,-2.5484529,0.5002,0.5581
5.9393089,7.4957781,3.8838112,-0.6848341,0.3412418,3.2193115,-2.6681755,0.5246,0.5383
5.9892190,7.5269935,3.9227020,-0.6678694,0.3406256,3.1776766,-2.7603079,0.5491,0.5185
6.0391292,7.5577504,3.9623886,-0.6507390,0.3413838,3.1340220,-2.8404315,0.5736,0.4987
6.0890394,7.5875669,4.0022478,-0.6337694,0.3400785,3.0884561,-2.9432804,0.5987,0.4910
6.1389495,7.6164982,4.0423146,-0.6170378,0.3366723,3.0405200,-3.0345384,0.6240,0.4866
6.1888597,7.6450584,4.0833072,-0.5998632,0.3516919,2.9902932,-3.0229158,0.6494,0.4822
6.2387698,7.6728406,4.1247129,-0.5819885,0.3646192,2.9394055,-3.0218657,0.6706,0.4829
6.2886800,7.6998577,4.1666031,-0.5635733,0.3735482,2.8876394,-2.9311983,0.6827,0.4953
6.3385902,7.7260183,4.2088716,-0.5446448,0.4014669,2.8365239,-2.5680881,0.6948,0.5077
6.3885003,7.7512453,4.2515155,-0.5232645,0.4606341,2.7909713,-2.2633783,0.7068,0.5201
6.4384105,7.7756594,4.2950277,-0.4989199,0.5140810,2.7501981,-2.0201775,0.6970,0.5172
6.4883206,7.7991590,4.3395590,-0.4718288,0.5606481,2.7132885,-1.5840780,0.6844,0.5123
6.5382308,7.8210080,4.3839420,-0.4424518,0.6330515,2.6839917,-1.0946992,0.6717,0.5074
6.5881409,7.8415268,4.4291487,-0.4090657,0.7114728,2.6635575,-0.5972894,0.6464,0.4895
6.6380511,7.8606142,4.4755067,-0.3714631,0.7880385,2.6523417,-0.1407927,0.6055,0.4554
6.6879613,7.8779616,4.5228898,-0.3298384,0.8545958,2.6496911,-0.1407927,0.5646,0.4214
6.7378714,7.8929498,4.5698655,-0.2879506,0.8446703,2.6470377,-0.0589544,0.5237,0.3873
6.7877816,7.9060782,4.6178608,-0.2461203,0.8368910,2.6459259,0.0005971,0.5361,0.4532
6.8376917,7.9172867,4.6667957,-0.2042591,0.8309953,2.6459372,0.0418213,0.5528,0.5271
6.8876019,7.9264522,4.7162039,-0.1626542,0.8191943,2.6467259,0.1209364,0.5694,0.6009
6.9375121,7.9334772,4.7650948,-0.1230491,0.7848357,2.6490055,0.3519075,0.5792,0.6613
6.9874222,7.9386364,4.8146324,-0.0847617,0.7530219,2.6556275,0.5479960,0.5709,0.6870
7.0373324,7.9419533,4.8647358,-0.0476929,0.7238333,2.6659067,0.7131531,0.5626,0.7127
7.0872425,7.9434469,4.9149341,-0.0120439,0.6924631,2.6792249,0.8853810,0.5543,0.7383
7.1371527,7.9432143,4.9643621,0.0210967,0.6488110,2.6956678,1.1396128,0.5391,0.7545
7.1870629,7.9413770,5.0141272,0.0523631,0.6072588,2.7166857,1.3701958,0.5165,0.7603
7.2369730,7.9380052,5.0641805,0.0818320,0.5679684,2.7417430,1.5797486,0.4938,0.7662
7.2868832,7.9331912,5.1142726,0.1094711,0.5292934,2.7703512,1.7838476,0.4712,0.7720
7.3367933,7.9271682,5.1633322,0.1344577,0.4820381,2.8023044,2.0571199,0.4553,0.7778
7.3867035,7.9199259,5.2125601,0.1573020,0.4365144,2.8387061,2.3208607,0.4454,0.7835
7.4366136,7.9115580,5.2619407,0.1780618,0.3928165,2.8792224,2.5773403,0.4355,0.7892
7.4865238,7.9021576,5.3114584,0.1967972,0.3509557,2.9235582,2.8289129,0.4256,0.7949
7.5364340,7.8920616,5.3599448,0.2136241,0.3304070,2.9714601,2.9055825,0.4200,0.7961
7.5863441,7.8811345,5.4084260,0.2295950,0.3124332,3.0198694,2.9678510,0.4200,0.7913
7.6362543,7.8693873,5.4570063,0.2447742,0.2950867,3.0685279,3.0326830,0.4200,0.7865
7.6861644,7.8568532,5.5056776,0.2591820,0.2783644,3.1174648,3.0997999,0.4200,0.7817
