s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,w_tr_right_m,w_tr_left_m
0.0000000,8.2356849,3.0420832,1.2463831,-0.6446664,2.9492079,0.2183808,0.4896,0.5938
0.0499741,8.1883329,3.0588546,1.2146271,-0.6189997,2.9529061,0.4276769,0.5094,0.5883
0.0999482,8.1417311,3.0770056,1.1843773,-0.5901530,2.9601351,0.6531268,0.5292,0.5828
0.1499223,8.0958340,3.0964578,1.1557324,-0.5586661,2.9711410,0.8912492,0.5490,0.5773
0.1998965,8.0505495,3.1171549,1.1287436,-0.5252714,2.9860940,1.1374703,0.5692,0.5722
0.2498706,8.0056995,3.1390905,1.1033791,-0.4903511,3.0050700,1.3908195,0.6000,0.5780
0.2998447,7.9613942,3.1621200,1.0798122,-0.4532577,3.0281109,1.6599946,0.6308,0.5838
0.3498188,7.9175636,3.1861785,1.0581110,-0.4145783,3.0553836,1.9425522,0.6616,0.5896
0.3997929,7.8743211,3.2110930,1.0384028,-0.3752266,3.0869927,2.2331687,0.6919,0.5942
0.4497670,7.8316516,3.2367522,1.0206937,-0.3361529,3.1229353,2.5260174,0.7173,0.5850
0.4997412,7.7892662,3.2632182,1.0048686,-0.2973086,3.1630991,2.8247305,0.7427,0.5757
0.5497153,7.7471134,3.2904193,0.9909197,-0.2588941,3.2074168,3.1303200,0.7681,0.5665
0.5996894,7.7055549,3.3180061,0.9789430,-0.2214578,3.2558244,3.4398854,0.7926,0.5579
0.6496635,7.6643692,3.3460056,0.9688260,-0.1849826,3.3082024,3.7560437,0.8098,0.5536
0.6996376,7.6232680,3.3745060,0.9604707,-0.1492756,3.3644633,4.0832603,0.8271,0.5494
0.7496117,7.5822069,3.4034360,0.9538540,-0.1143377,3.4245770,4.4238965,0.8443,0.5451
0.7995859,7.5416256,3.4323773,0.9490004,-0.0805648,3.4885367,4.7754874,0.8580,0.5384
0.8495600,7.5011542,3.4614864,0.9458079,-0.0476447,3.5562888,5.0463799,0.8503,0.5171
0.8995341,7.4606048,3.4907983,0.9442345,-0.0153662,3.6265089,5.0362654,0.8426,0.4958
0.9495082,7.4199412,3.5202405,0.9442620,0.0163577,3.6952581,5.0261711,0.8349,0.4745
0.9994823,7.3795218,3.5494558,0.9458572,0.0475737,3.7626174,5.0160971,0.8265,0.4553
1.0494564,7.3390045,3.5785957,0.9490031,0.0784357,3.8286603,4.5562828,0.8145,0.4473
1.0994305,7.2982798,3.6076434,0.9536937,0.1090591,3.8876769,4.0485891,0.8024,0.4393
1.1494047,7.2573178,3.6365241,0.9599241,0.1395381,3.9393757,3.5233496,0.7904,0.4313
1.1993788,7.2163020,3.6650161,0.9676599,0.1703320,3.9838215,2.9784232,0.7783,0.4246
1.2493529,7.1750322,3.6931670,0.9769418,0.2012845,4.0210101,2.4212918,0.7661,0.4237
