s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,w_tr_right_m,w_tr_left_m
0.0000000,8.2405429,3.0511996,1.2036040,-0.5388321,3.0395232,0.8366226,0.4793,0.6041
0.0499709,8.1940184,3.0698079,1.1772516,-0.5126440,3.0532466,1.0340260,0.4976,0.6002
0.0999418,8.1480975,3.0895555,1.1523151,-0.4847968,3.0701234,1.2414544,0.5160,0.5962
0.1499127,8.1027439,3.1103742,1.1288441,-0.4556343,3.0902638,1.4573094,0.5343,0.5923
0.1998836,8.0579078,3.1322022,1.1068702,-0.4256202,3.1137400,1.6790255,0.5533,0.5889
0.2498545,8.0135121,3.1549940,1.0863901,-0.3949031,3.1405703,1.9072079,0.5836,0.5954
0.2998254,7.9695468,3.1786711,1.0674638,-0.3629456,3.1707714,2.1494072,0.6139,0.6019
0.3497963,7.9259517,3.2031788,1.0501305,-0.3301101,3.2044667,2.4043081,0.6442,0.6084
0.3997672,7.8828392,3.2283599,1.0344757,-0.2970344,3.2417430,2.6677555,0.6739,0.6129
0.4497381,7.8402058,3.2541158,1.0204955,-0.2643597,3.2826085,2.9353003,0.6995,0.6036
0.4997090,7.7977813,3.2805154,1.0080976,-0.2319460,3.3269923,3.2106491,0.7251,0.5943
0.5496799,7.7555220,3.3074977,0.9972736,-0.1999012,3.3748712,3.4947696,0.7507,0.5850
0.5996508,7.7137339,3.3347715,0.9880829,-0.1685473,3.4262267,3.7860106,0.7749,0.5765
0.6496217,7.6722411,3.3623527,0.9804521,-0.1378748,3.4810070,4.0863182,0.7928,0.5716
0.6995926,7.6307892,3.3903200,0.9743136,-0.1077536,3.5391812,4.3991131,0.8107,0.5667
0.7495635,7.5893400,3.4186124,0.9696508,-0.0781793,3.6007581,4.7263663,0.8286,0.5619
0.7995344,7.5482653,3.4468855,0.9664729,-0.0493778,3.6657633,5.0305250,0.8408,0.5530
0.8495054,7.5072599,3.4752602,0.9647164,-0.0211654,3.7337087,5.0204429,0.8340,0.5306
0.8994763,7.4661565,3.5037670,0.9643541,0.0065941,3.8003069,5.0103810,0.8273,0.5082
0.9494472,7.4249243,3.5323430,0.9653731,0.0339586,3.8656279,5.0003393,0.8205,0.4858
0.9994181,7.3838808,3.5606853,0.9677428,0.0610486,3.9297356,4.7475558,0.8126,0.4670
1.0493890,7.3427246,3.5889208,0.9714611,0.0879025,3.9896493,4.2816326,0.8016,0.4579
1.0993599,7.3013591,3.6170335,0.9765254,0.1145795,4.0429217,3.7993946,0.7906,0.4487
1.1493308,7.2597586,3.6449584,0.9829322,0.1411410,4.0896129,3.3040324,0.7796,0.4395
1.1993017,7.2181105,3.6724907,0.9906487,0.1680397,4.1297875,2.7920432,0.7686,0.4325
