# MPC Raceline Trajectory — generated by Raceline-Optimization
# s_m [m], x_m [m], y_m [m], psi_rad [rad], kappa_radpm [rad/m], vx_mps [m/s], ax_mps2 [m/s^2], w_tr_right_m [m], w_tr_left_m [m]
s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,w_tr_right_m,w_tr_left_m
0.0000000,1.6320699,0.6745528,-0.3757401,-0.0916316,2.9527005,5.0262804,1.0072,0.3515
0.0499156,1.6508293,0.7217109,-0.3820225,-0.1562183,3.0364814,4.3747352,0.9740,0.3205
0.0998312,1.6694631,0.7675135,-0.3911989,-0.2124043,3.1075641,3.7551654,0.9408,0.2895
0.1497467,1.6883715,0.8126539,-0.4021178,-0.2022289,3.1673075,3.7700997,0.9076,0.2585
0.1996623,1.7077855,0.8577717,-0.4098517,-0.1136981,3.2261758,4.6078858,0.8841,0.2408
0.2495779,1.7280866,0.9042237,-0.4135067,-0.0328725,3.2966985,5.0820544,0.8933,0.2680
0.2994935,1.7477184,0.9489405,-0.4131738,0.0498378,3.3727686,5.0718803,0.9025,0.2952
0.3494090,1.7673932,0.9940459,-0.4088676,0.1217822,3.4470132,4.3147229,0.9117,0.3224
0.3993246,1.7876621,1.0412969,-0.4011035,0.1772064,3.5089377,3.5712093,0.9102,0.3380
0.4492402,1.8065972,1.0865305,-0.3915211,0.2101441,3.5593766,3.0835893,0.8986,0.3427
0.4991558,1.8250380,1.1318847,-0.3806495,0.2329668,3.6023603,2.7165561,0.8870,0.3474
0.5490713,1.8436346,1.1791895,-0.3683235,0.2512403,3.6398072,2.4058464,0.8755,0.3521
0.5989869,1.8617122,1.2269586,-0.3551357,0.2620255,3.6726523,2.1952131,0.8591,0.3517
0.6489025,1.8782442,1.2724176,-0.3424634,0.2620708,3.7023676,2.1327747,0.8413,0.3498
0.6988181,1.8946446,1.3193868,-0.3294069,0.2629350,3.7310110,2.0606748,0.8235,0.3479
0.7487336,1.9108367,1.3678126,-0.3159427,0.2645466,3.7584788,1.9796925,0.8057,0.3460
0.7986492,1.9261844,1.4158474,-0.3025878,0.2629967,3.7846793,1.9456464,0.7918,0.3564
0.8485648,1.9404570,1.4626149,-0.2898653,0.2576912,3.8102538,1.9676931,0.7783,0.3677
0.8984804,1.9543883,1.5104351,-0.2771273,0.2540615,3.8359446,1.9665430,0.7647,0.3790
0.9483960,1.9679328,1.5592391,-0.2643195,0.2519294,3.8614496,1.9445200,0.7511,0.3902
0.9983115,1.9808853,1.6083371,-0.2515587,0.2499007,3.8865044,1.9223651,0.7237,0.4036
1.0482271,1.9928256,1.6560001,-0.2394116,0.2447782,3.9111160,1.9489155,0.6961,0.4170
1.0981427,2.0043185,1.7043518,-0.2273447,0.2410488,3.9359105,1.9551620,0.6685,0.4304
1.1480583,2.0153384,1.7533285,-0.2153104,0.2386037,3.9606284,1.9425548,0.6409,0.4438
1.1979738,2.0258600,1.8028669,-0.2032631,0.2373598,3.9850351,1.9121476,0.6143,0.4543
1.2478894,2.0356188,1.8516670,-0.1915085,0.2345430,4.0089146,1.9082791,0.5879,0.4644
1.2978050,2.0447922,1.9004951,-0.1799262,0.2318727,4.0326049,1.9032008,0.5616,0.4745
1.3477206,2.0534463,1.9496842,-0.1683924,0.2301406,4.0560943,1.8838316,0.5352,0.4846
1.3976361,2.0615679,1.9991826,-0.1568730,0.2293110,4.0792115,1.8505831,0.5126,0.4957
1.4475517,2.0691296,2.0488407,-0.1453584,0.2289677,4.1017938,1.8102901,0.4920,0.5073
1.4974673,2.0760649,2.0981718,-0.1339980,0.2272358,4.1237647,1.7947390,0.4714,0.5188
