# MPC Raceline Trajectory — generated by Raceline-Optimization
# s_m [m], x_m [m], y_m [m], psi_rad [rad], kappa_radpm [rad/m], vx_mps [m/s], ax_mps2 [m/s^2], w_tr_right_m [m], w_tr_left_m [m]
s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,w_tr_right_m,w_tr_left_m
0.0000000,2.2436715,2.3462922,0.1007386,-0.1097613,3.5476586,4.3661668,0.1361,0.6082
0.0499477,2.2387639,2.3961617,0.0955565,-0.0969922,3.6086065,4.4758261,0.1481,0.5895
0.0998953,2.2341116,2.4459119,0.0910368,-0.0838513,3.6700348,4.6004902,0.1601,0.5707
0.1498430,2.2296781,2.4955622,0.0871911,-0.0703929,3.7321204,4.7401977,0.1721,0.5519
0.1997907,2.2254071,2.5453513,0.0841607,-0.0456512,3.7950292,5.0111849,0.1809,0.5318
0.2497384,2.2212411,2.5952426,0.0827498,-0.0106388,3.8604197,5.0011462,0.1825,0.5090
0.2996860,2.2171137,2.6449890,0.0831017,0.0248604,3.9245932,4.9911277,0.1842,0.4862
0.3496337,2.2129355,2.6946008,0.0852370,0.0603182,3.9876086,3.8953698,0.1859,0.4633
0.3995814,2.2085704,2.7446622,0.0889374,0.0871127,4.0361060,-4.4993842,0.1828,0.4429
0.4495291,2.2040104,2.7944453,0.0939794,0.1147852,3.9800357,-4.0953109,0.1775,0.4236
0.4994767,2.1991931,2.8439179,0.1003929,0.1434815,3.9283052,-3.8010498,0.1721,0.4042
0.5494244,2.1939765,2.8937940,0.1082111,0.1661449,3.8796745,-3.5515864,0.1669,0.3851
0.5993721,2.1883449,2.9436217,0.1170506,0.1866452,3.8336781,-3.2926445,0.1618,0.3672
0.6493198,2.1822963,2.9930064,0.1268735,0.2084808,3.7905366,-3.0872714,0.1567,0.3494
0.6992674,2.1757197,3.0424417,0.1378073,0.2272212,3.7496351,-2.9850018,0.1516,0.3315
0.7492151,2.1685128,3.0922748,0.1495427,0.2391416,3.7096598,-2.8695724,0.1519,0.3190
0.7991628,2.1607906,3.1414997,0.1617817,0.2523686,3.6708199,-2.7642047,0.1548,0.3093
0.8491104,2.1525007,3.1903345,0.1746343,0.2652120,3.6330136,-2.7633113,0.1577,0.2995
0.8990581,2.1433798,3.2400738,0.1881056,0.2676951,3.5948221,-2.7990616,0.1604,0.2908
0.9490058,2.1337207,3.2890273,0.2015395,0.2708989,3.5557183,-2.8278322,0.1626,0.2841
0.9989535,2.1235318,3.3372453,0.2149848,0.2744418,3.5157709,-2.8512182,0.1647,0.2774
1.0489011,2.1123755,3.3866988,0.2287019,0.2665380,3.4750283,-3.0190101,0.1673,0.2712
1.0988488,2.1007426,3.4352257,0.2417879,0.2577546,3.4313608,-3.1965985,0.1750,0.2716
1.1487965,2.0886430,3.4829978,0.2542541,0.2476821,3.3845105,-3.3864370,0.1827,0.2720
1.1987442,2.0756205,3.5318747,0.2663756,0.2310377,3.3341599,-3.6483498,0.1904,0.2724
1.2486918,2.0622413,3.5798490,0.2774054,0.2113273,3.2790500,-3.9380727,0.2024,0.2767
1.2986395,2.0484406,3.6274021,0.2873398,0.1922299,3.2185049,-4.2131886,0.2145,0.2812
1.3485872,2.0339948,3.6754470,0.2967111,0.1806928,3.1524428,-4.4000745,0.2267,0.2858
1.3985348,2.0192377,3.7229695,0.3053387,0.1654754,3.0819391,-4.6183823,0.2402,0.2948
1.4484825,2.0041340,3.7702266,0.3133964,0.1702763,3.0061593,-4.5142544,0.2539,0.3042
1.4984302,1.9885897,3.8174759,0.3224573,0.1930955,2.9301947,-4.4554935,0.2676,0.3136
1.5483779,1.9724538,3.8649787,0.3325915,0.2097740,2.8532364,-3.8495155,0.2863,0.3323
1.5983255,1.9560736,3.9115446,0.3447015,0.2973061,2.7850331,-3.2030759,0.3051,0.3511
1.6482732,1.9388675,3.9582526,0.3620201,0.3961643,2.7269831,-2.6883871,0.3243,0.3706
1.6982209,1.9203818,4.0055156,0.3843697,0.4820608,2.6772896,-2.1793146,0.3487,0.3974
1.7481686,1.9013770,4.0508531,0.4102273,0.5697785,2.6363187,-1.7110063,0.3730,0.4242
1.7981162,1.8807990,4.0963033,0.4407534,0.6527180,2.6037002,-1.2756091,0.3985,0.4503
1.8480639,1.8583471,4.1418487,0.4758975,0.7302931,2.5791136,-0.9502246,0.4294,0.4730
1.8980116,1.8349085,4.1853257,0.5134662,0.7901998,2.5606453,-0.5929557,0.4602,0.4957
1.9479593,1.8095340,4.2282694,0.5544198,0.8522047,2.5490529,-0.1864735,0.4587,0.4834
1.9979069,1.7820278,4.2705781,0.5990638,0.9173352,2.5453964,-0.1296676,0.3535,0.3584
2.0478546,1.7530258,4.3110166,0.6452993,0.9279179,2.5428507,-0.1296676,0.2483,0.2335
2.0978023,1.7221520,4.3501153,0.6914656,0.9262341,2.5403024,-0.1065229,0.1854,0.1665
2.1477499,1.6892518,4.3880278,0.7380357,0.9299225,2.5382071,-0.1202160,0.2718,0.3045
2.1976976,1.6547565,4.4242257,0.7845478,0.9237560,2.5358403,-0.0691539,0.3583,0.4425
2.2476453,1.6187942,4.4586398,0.8301058,0.9072984,2.5344779,0.0430828,0.4301,0.5664
2.2975930,1.5811098,4.4915651,0.8751822,0.8947488,2.5353268,0.1197588,0.3989,0.5904
2.3475406,1.5419027,4.5228355,0.9198120,0.8835563,2.5376850,0.1808932,0.3677,0.6144
2.3974883,1.5016800,4.5521113,0.9632806,0.8643260,2.5412429,0.2887521,0.3365,0.6384
2.4474360,1.4600667,4.5797376,1.0060358,0.8480001,2.5469120,0.3691445,0.3112,0.6498
2.4973837,1.4171607,4.6056683,1.0482037,0.8346143,2.5541410,0.4244580,0.2862,0.6604
2.5473313,1.3734608,4.6296520,1.0893104,0.8126044,2.5624281,0.5327370,0.2611,0.6711
2.5972790,1.3287878,4.6518635,1.1292796,0.7899639,2.5727914,0.6382880,0.2411,0.6731
2.6472267,1.2831422,4.6723532,1.1682885,0.7696587,2.5851533,0.7223395,0.2232,0.6713
2.6971743,1.2367700,4.6910593,1.2062695,0.7465167,2.5990722,0.8216837,0.2054,0.6695
2.7471220,1.1898645,4.7079775,1.2427483,0.7168621,2.6148152,0.9615176,0.1905,0.6687
2.7970697,1.1422842,4.7232383,1.2778681,0.6891038,2.6331178,1.0831932,0.1807,0.6699
2.8470174,1.0941204,4.7368744,1.3117121,0.6634183,2.6535854,1.1873230,0.1709,0.6710
2.8969650,1.0456802,4.7488732,1.3439539,0.6282530,2.6758407,1.3580455,0.1611,0.6722
2.9469127,0.9968486,4.7593549,1.3744695,0.5939845,2.7010713,1.5201106,0.1579,0.6745
2.9968604,0.9476943,4.7683888,1.4033364,0.5614737,2.7290361,1.6689960,0.1547,0.6767
3.0468081,0.8982981,4.7760411,1.4305692,0.5258237,2.7594135,1.8434929,0.1516,0.6790
3.0967557,0.8487301,4.7823916,1.4558439,0.4858038,2.7925829,2.0550626,0.1482,0.6790
3.1467034,0.7990489,4.7875344,1.4791263,0.4466052,2.8291006,2.2649528,0.1446,0.6773
3.1966511,0.7493071,4.7915646,1.5004547,0.4083312,2.8688096,2.4743645,0.1411,0.6756
3.2465988,0.6993435,4.7945870,1.5200044,0.3728057,2.9115711,2.6696357,0.1379,0.6721
3.2965464,0.6494148,4.7966738,1.5377510,0.3374665,2.9570138,2.8738705,0.1374,0.6569
3.3464941,0.5995550,4.7979167,1.5537057,0.3023280,3.0051650,3.0885678,0.1368,0.6417
3.3964418,0.5495590,4.7984043,1.5683226,0.2935114,3.0560678,3.0714454,0.1363,0.6266
3.4463894,0.4995183,4.7981561,1.5832800,0.3043673,3.1058611,2.8705163,0.1387,0.6187
3.4963371,0.4496309,4.7971497,1.5987476,0.3156845,3.1516860,2.6650729,0.1424,0.6140
3.5462848,0.3998310,4.7953604,1.6147751,0.3284962,3.1936426,-2.6601482,0.1462,0.6093
3.5962325,0.3497690,4.7927364,1.6317115,0.3473063,3.1517640,-2.6474337,0.1481,0.6045
3.6461801,0.2999349,4.7892547,1.6495450,0.3667816,3.1095257,-2.5460841,0.1456,0.5992
3.6961278,0.2503545,4.7848783,1.6682992,0.3869134,3.0683559,-2.4661451,0.1431,0.5940
3.7460755,0.2005555,4.7795115,1.6881540,0.4054899,3.0279451,-2.3910913,0.1405,0.5888
3.7960232,0.1509339,4.7731424,1.7089052,0.4242050,2.9882424,-2.3152295,0.1391,0.5823
3.8459708,0.1016631,4.7657545,1.7305217,0.4436725,2.9492901,-2.2043735,0.1379,0.5756
3.8959185,0.0524621,4.7572594,1.7532202,0.4677510,2.9117187,-2.0483310,0.1366,0.5690
3.9458662,0.0033005,4.7475807,1.7774023,0.4976839,2.8763670,-1.8878476,0.1417,0.5609
3.9958139,-0.0453835,4.7367311,1.8029947,0.5286748,2.8433958,-1.7291535,0.1515,0.5517
