# MPC Raceline Trajectory — generated by Raceline-Optimization
# s_m [m], x_m [m], y_m [m], psi_rad [rad], kappa_radpm [rad/m], vx_mps [m/s], ax_mps2 [m/s^2], w_tr_right_m [m], w_tr_left_m [m]
s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,w_tr_right_m,w_tr_left_m
0.0000000,-0.0303470,1.1807517,1.3072013,-0.5958036,2.8669291,-0.5738838,0.1945,1.0091
0.0991360,-0.1247300,1.2094089,1.2432918,-0.6894900,2.8470156,-0.5073213,0.2033,0.9761
0.1982720,-0.2170739,1.2443825,1.1740411,-0.7062172,2.8292950,-0.4130754,0.1982,0.9449
0.2974080,-0.3071455,1.2859141,1.1031517,-0.7252054,2.8147840,-0.2676483,0.1883,0.9173
0.3965439,-0.3942929,1.3339973,1.0296534,-0.7484390,2.8053416,-0.1571947,0.1802,0.8947
0.4956799,-0.4773534,1.3882376,0.9546644,-0.7654258,2.7997811,-0.1571947,0.1759,0.8802
0.5948159,-0.5558298,1.4483791,0.8795002,-0.7490725,2.7942096,-0.0050332,0.1765,0.8682
0.6939519,-0.6299350,1.5144598,0.8059714,-0.7289035,2.7940310,0.1531856,0.1807,0.8487
0.7930879,-0.6991160,1.5857852,0.7346425,-0.7084553,2.7994609,0.2906901,0.1885,0.8167
0.8922239,-0.7628146,1.6614220,0.6655217,-0.6901968,2.8097361,0.3928461,0.2032,0.7648
0.9913599,-0.8213972,1.7415213,0.5976407,-0.6767722,2.8235629,0.4445518,0.2213,0.7044
1.0904958,-0.8744732,1.8253827,0.5310564,-0.6661524,2.8391283,0.4687344,0.2404,0.6396
1.1896318,-0.9217933,1.9123625,0.4656479,-0.6548808,2.8554486,0.4968648,0.2590,0.5725
1.2887678,-0.9634500,2.0024131,0.4010332,-0.6464125,2.8726470,0.5002555,0.2747,0.5090
1.3879038,-0.9992227,2.0948760,0.3374070,-0.6379828,2.8898595,0.5045498,0.2891,0.4515
1.4870398,-1.0290763,2.1894023,0.2745813,-0.6286141,2.9071164,0.5178987,0.3018,0.4013
1.5861758,-1.0529889,2.2856462,0.2125827,-0.6211010,2.9247240,0.5155582,0.3114,0.3640
1.6853118,-1.0709289,2.3831436,0.1515122,-0.6117083,2.9421474,0.5313242,0.3187,0.3406
1.7844477,-1.0829295,2.4815957,0.0912390,-0.6023076,2.9599963,0.5471346,0.3243,0.3253
1.8835837,-1.0890227,2.5804707,0.0319809,-0.5943764,2.9782645,0.5499705,0.3281,0.3166
1.9827197,-1.0892890,2.6797096,-0.0264341,-0.5835486,2.9965152,0.5801945,0.3290,0.3175
2.0818557,-1.0838128,2.7787349,-0.0838957,-0.5739008,3.0156491,0.5984970,0.3287,0.3251
2.1809917,-1.0727397,2.8770728,-0.1402218,-0.5651660,3.0352602,0.6084869,0.3267,0.3392
2.2801277,-1.0561119,2.9750458,-0.1958218,-0.5541047,3.0550696,0.6411233,0.3223,0.3602
2.3792637,-1.0341708,3.0717312,-0.2503304,-0.5445185,3.0758035,0.6588292,0.3116,0.3898
2.4783996,-1.0071203,3.1668436,-0.3037009,-0.5355319,3.0969654,0.6712722,0.2985,0.4260
2.5775356,-0.9748772,3.2609293,-0.3564251,-0.5246657,3.1183793,0.3507529,0.2841,0.4701
2.6766716,-0.9378877,3.3529283,-0.4079900,-0.5153145,3.1295101,-1.1295831,0.2699,0.5239
2.7758076,-0.8964136,3.4425761,-0.4585113,-0.5077962,3.0935205,-1.3049322,0.2574,0.5899
2.8749436,-0.8502041,3.5305743,-0.5083361,-0.4938284,3.0514157,-1.5792725,0.2446,0.6592
2.9740796,-0.7998501,3.6159819,-0.5572562,-0.5002995,2.9996687,-1.6785939,0.2309,0.7295
3.0732156,-0.7454358,3.6986308,-0.6075002,-0.5185846,2.9436701,-1.5801097,0.2161,0.7987
3.1723515,-0.6868482,3.7783694,-0.6603399,-0.5492611,2.8899658,-1.4296018,0.2005,0.8633
3.2714875,-0.6237985,3.8550404,-0.7167088,-0.5865064,2.8405022,-1.2292845,0.1870,0.9170
3.3706235,-0.5564787,3.9278198,-0.7769111,-0.6297514,2.7972701,-0.9656562,0.1786,0.9567
3.4697595,-0.4847987,3.9962084,-0.8416889,-0.6795811,2.7628350,-0.6239248,0.1750,0.9840
3.5688955,-0.4087084,4.0595894,-0.9117938,-0.7359519,2.7403559,-0.2445882,0.1755,1.0010
3.6680315,-0.3281181,4.1173207,-0.9874793,-0.7914473,2.7314933,-0.1490276,0.1797,1.0031
3.7671675,-0.2432492,4.1686094,-1.0671003,-0.8073732,2.7260791,-0.1490276,0.1902,0.9892
3.8663034,-0.1545944,4.2129366,-1.1468837,-0.7897322,2.7206542,0.0059992,0.2022,0.9628
3.9654394,-0.0627711,4.2501890,-1.2232633,-0.7513787,2.7208728,0.2889728,0.2136,0.9265
4.0645754,0.0315186,4.2804891,-1.2958885,-0.7158886,2.7313814,0.5095452,0.2231,0.8832
4.1637114,0.1278021,4.3040552,-1.3649568,-0.6754398,2.7498132,0.7410465,0.2283,0.8368
4.2628474,0.2253935,4.3210826,-1.4309959,-0.6614975,2.7764008,0.7463316,0.2309,0.7947
4.3619834,0.3239494,4.3316890,-1.4960581,-0.6540890,2.8029231,0.7036817,0.2330,0.7608
4.4611194,0.4230774,4.3358768,-1.5610955,-0.6529174,2.8277020,0.6189933,0.2368,0.7391
4.5602553,0.5221884,4.3336384,-1.6256112,-0.6476767,2.8493205,0.5789478,0.2446,0.7360
4.6593913,0.6208658,4.3250650,-1.6891491,-0.6378390,2.8693931,0.5832974,0.2516,0.7586
4.7585273,0.7190799,4.3102525,-1.7514965,-0.6189844,2.8894754,0.6646295,0.2526,0.7917
4.8576633,0.8162064,4.2894386,-1.8118203,-0.5924281,2.9121891,0.8056387,0.2467,0.8328
4.9567993,0.9119001,4.2629620,-1.8689717,-0.5538454,2.9394865,1.0411800,0.2350,0.8804
5.0559353,1.0059051,4.2313033,-1.9213338,-0.4939674,2.9743937,1.4524482,0.2210,0.9341
5.1550713,1.0982286,4.1951128,-1.9658684,-0.3992285,3.0224159,2.1698600,0.2093,0.9979
5.2542072,1.1888909,4.1553959,-1.9994447,-0.2724598,3.0927690,-2.2370057,0.1994,1.0690
5.3533432,1.2779915,4.1134396,-2.0225746,-0.2826151,3.0202127,-1.8535260,0.1899,1.1409
5.4524792,1.3659445,4.0689321,-2.0595952,-0.4937098,2.9587467,-0.5251263,0.1809,1.2059
5.5516152,1.4519745,4.0200995,-2.1171453,-0.6529821,2.9410992,-0.1727769,0.1750,1.2460
5.6507512,1.5347540,3.9658671,-2.1850380,-0.6963944,2.9352696,-0.1727769,0.1769,1.2386
5.7498872,1.6136833,3.9060349,-2.2535197,-0.6795705,2.9294284,-0.0038590,0.1895,1.1783
5.8490232,1.6886094,3.8408419,-2.3197457,-0.6542248,2.9292978,0.2141628,0.2109,1.0725
5.9481591,1.7594012,3.7706376,-2.3840066,-0.6353114,2.9365368,0.3486260,0.2377,0.9496
6.0472951,1.8250632,3.6967438,-2.4459682,-0.6201061,2.9482827,0.4354957,0.2707,0.8226
