# x_m,y_m,w_tr_right_m,w_tr_left_m
2.5392,4.8100,0.6008,0.6008
2.5400,4.8900,0.6004,0.6004
2.5400,4.9700,0.5968,0.5968
2.5400,5.0500,0.5912,0.5912
2.5400,5.1300,0.5924,0.5924
2.5400,5.2100,0.5981,0.5981
2.5401,5.2900,0.6004,0.6004
2.5354,5.3700,0.6046,0.6046
2.5311,5.4500,0.6093,0.6093
2.5281,5.5300,0.6114,0.6114
2.5230,5.6100,0.6123,0.6123
2.5153,5.6900,0.6141,0.6141
2.5107,5.7700,0.6098,0.6098
2.5104,5.8500,0.6010,0.6010
2.5089,5.9300,0.6008,0.6008
2.5023,6.0100,0.6124,0.6124
2.4837,6.0900,0.6355,0.6355
2.4531,6.1700,0.6734,0.6734
2.4101,6.2500,0.7056,0.7056
2.3556,6.3300,0.7064,0.7064
2.3039,6.4100,0.6957,0.6957
2.2579,6.4900,0.7009,0.7009
2.1991,6.5707,0.7076,0.7076
2.1212,6.6504,0.7014,0.7014
2.0400,6.7128,0.6907,0.6907
1.9600,6.7542,0.6798,0.6798
1.8800,6.7930,0.6739,0.6739
1.8000,6.8312,0.6788,0.6788
1.7200,6.8413,0.6629,0.6629
1.6400,6.8181,0.6110,0.6110
1.5600,6.7967,0.5584,0.5584
1.4800,6.7824,0.5187,0.5187
1.4000,6.7690,0.4877,0.4877
1.3200,6.7557,0.4662,0.4662
1.2400,6.7495,0.4591,0.4591
1.1600,6.7468,0.4568,0.4568
1.0800,6.7375,0.4475,0.4475
1.0000,6.7309,0.4409,0.4409
0.9200,6.7293,0.4392,0.4392
0.8400,6.7300,0.4405,0.4405
0.7600,6.7300,0.4412,0.4412
0.6800,6.7300,0.4407,0.4407
0.6000,6.7307,0.4392,0.4392
0.5200,6.7295,0.4403,0.4403
0.4400,6.7204,0.4510,0.4510
0.3600,6.7060,0.4658,0.4658
0.2800,6.6956,0.4678,0.4678
0.2000,6.6855,0.4550,0.4550
0.1200,6.6739,0.4448,0.4448
0.0400,6.6615,0.4450,0.4450
-0.0400,6.6539,0.4514,0.4514
-0.1200,6.6446,0.4456,0.4456
-0.2000,6.6307,0.4304,0.4304
-0.2800,6.6171,0.4246,0.4246
-0.3600,6.6096,0.4353,0.4353
-0.4400,6.6035,0.4423,0.4423
-0.5200,6.5921,0.4368,0.4368
-0.6000,6.5738,0.4229,0.4229
-0.6800,6.5618,0.4115,0.4115
-0.7600,6.5547,0.4088,0.4088
-0.8400,6.5418,0.4113,0.4113
-0.9200,6.5282,0.4234,0.4234
-1.0000,6.5090,0.4394,0.4394
-1.0800,6.4726,0.4389,0.4389
-1.1600,6.4270,0.4197,0.4197
-1.2400,6.3915,0.4083,0.4083
-1.3220,6.3547,0.4190,0.4190
-1.3950,6.2916,0.4243,0.4243
-1.4534,6.2136,0.4290,0.4290
-1.5148,6.1387,0.4616,0.4616
-1.5842,6.0607,0.5150,0.5150
-1.6330,5.9800,0.5461,0.5461
-1.6670,5.9000,0.5546,0.5546
-1.7025,5.8200,0.5699,0.5699
-1.7364,5.7400,0.5964,0.5964
-1.7609,5.6600,0.6241,0.6241
-1.7503,5.5800,0.6237,0.6237
-1.7110,5.5000,0.5954,0.5954
-1.6628,5.4200,0.5556,0.5556
-1.6044,5.3400,0.5087,0.5087
-1.5305,5.2587,0.4514,0.4514
-1.4500,5.1841,0.3924,0.3924
-1.3700,5.1285,0.3581,0.3581
-1.2900,5.0878,0.3488,0.3488
-1.2100,5.0494,0.3428,0.3428
-1.1300,5.0090,0.3353,0.3353
-1.0500,4.9663,0.3355,0.3355
-0.9700,4.9136,0.3449,0.3449
-0.8892,4.8517,0.3616,0.3616
-0.8115,4.7857,0.3841,0.3841
-0.7374,4.7158,0.4021,0.4021
-0.6671,4.6434,0.4145,0.4145
-0.6015,4.5687,0.4188,0.4188
-0.5617,4.4907,0.4090,0.4090
-0.5417,4.4100,0.3946,0.3946
-0.5184,4.3300,0.3968,0.3968
-0.5024,4.2500,0.4071,0.4071
-0.5042,4.1700,0.4056,0.4056
-0.5093,4.0900,0.4000,0.4000
-0.5119,4.0100,0.4030,0.4030
-0.5167,3.9300,0.4111,0.4111
-0.5222,3.8500,0.4171,0.4171
-0.5352,3.7700,0.4259,0.4259
-0.5542,3.6900,0.4321,0.4321
-0.5698,3.6100,0.4251,0.4251
-0.5903,3.5300,0.4250,0.4250
-0.6238,3.4500,0.4546,0.4546
-0.6649,3.3700,0.5015,0.5015
-0.7077,3.2900,0.5374,0.5374
-0.7605,3.2100,0.5531,0.5531
-0.8295,3.1293,0.5525,0.5525
-0.9096,3.0498,0.5444,0.5444
-0.9900,2.9842,0.5396,0.5396
-1.0700,2.9311,0.5402,0.5402
-1.1500,2.8817,0.5445,0.5445
-1.2300,2.8418,0.5434,0.5434
-1.3100,2.8077,0.5413,0.5413
-1.3900,2.7777,0.5441,0.5441
-1.4700,2.7526,0.5506,0.5506
-1.5500,2.7241,0.5634,0.5634
-1.6300,2.6952,0.5763,0.5763
-1.7100,2.6706,0.5845,0.5845
-1.7900,2.6506,0.5929,0.5929
-1.8700,2.6247,0.6105,0.6105
-1.9500,2.5888,0.6365,0.6365
-2.0311,2.5444,0.6754,0.6754
-2.1128,2.4846,0.7363,0.7363
-2.1541,2.4117,0.8118,0.8118
-2.1452,2.3300,0.8451,0.8451
-2.1238,2.2500,0.8173,0.8173
-2.1061,2.1700,0.7750,0.7750
-2.0854,2.0900,0.7338,0.7338
-2.0640,2.0100,0.6945,0.6945
-2.0453,1.9300,0.6669,0.6669
-2.0241,1.8500,0.6438,0.6438
-1.9951,1.7700,0.6150,0.6150
-1.9599,1.6900,0.5798,0.5798
-1.9282,1.6100,0.5478,0.5478
-1.8955,1.5300,0.5195,0.5195
-1.8639,1.4500,0.5043,0.5043
-1.8373,1.3700,0.5066,0.5066
-1.8112,1.2900,0.5145,0.5145
-1.7730,1.2100,0.5033,0.5033
-1.7300,1.1300,0.4865,0.4865
-1.6962,1.0500,0.4902,0.4902
-1.6597,0.9700,0.4909,0.4909
-1.6230,0.8900,0.4781,0.4781
-1.6041,0.8100,0.4684,0.4684
-1.5934,0.7300,0.4639,0.4639
-1.5829,0.6500,0.4556,0.4556
-1.5711,0.5700,0.4557,0.4557
-1.5525,0.4900,0.4662,0.4662
-1.5261,0.4100,0.4869,0.4869
-1.5002,0.3300,0.5038,0.5038
-1.4613,0.2500,0.5307,0.5307
-1.4012,0.1685,0.5635,0.5635
-1.3269,0.0929,0.5820,0.5820
-1.2505,0.0275,0.5700,0.5700
-1.1700,-0.0255,0.5508,0.5508
-1.0900,-0.0629,0.5421,0.5421
-1.0100,-0.0847,0.5386,0.5386
-0.9300,-0.1052,0.5318,0.5318
-0.8500,-0.1261,0.5314,0.5314
-0.7700,-0.1334,0.5227,0.5227
-0.6900,-0.1307,0.5038,0.5038
-0.6100,-0.1300,0.4896,0.4896
-0.5300,-0.1300,0.4826,0.4826
-0.4500,-0.1300,0.4775,0.4775
-0.3700,-0.1300,0.4726,0.4726
-0.2900,-0.1300,0.4695,0.4695
-0.2100,-0.1300,0.4700,0.4700
-0.1300,-0.1300,0.4700,0.4700
-0.0500,-0.1300,0.4697,0.4697
0.0300,-0.1301,0.4706,0.4706
0.1100,-0.1267,0.4790,0.4790
0.1900,-0.1177,0.4975,0.4975
0.2700,-0.1012,0.5326,0.5326
0.3500,-0.0542,0.5570,0.5570
0.4300,0.0162,0.5452,0.5452
0.5100,0.0778,0.5169,0.5169
0.5900,0.1196,0.4846,0.4846
0.6700,0.1399,0.4585,0.4585
0.7500,0.1408,0.4503,0.4503
0.8300,0.1400,0.4383,0.4383
0.9100,0.1400,0.4303,0.4303
0.9900,0.1400,0.4296,0.4296
1.0700,0.1400,0.4300,0.4300
1.1500,0.1400,0.4298,0.4298
1.2300,0.1393,0.4295,0.4295
1.3100,0.1408,0.4361,0.4361
1.3900,0.1491,0.4479,0.4479
1.4700,0.1676,0.4621,0.4621
1.5500,0.1931,0.4829,0.4829
1.6300,0.2237,0.5068,0.5068
1.7100,0.2516,0.5176,0.5176
1.8064,0.2875,0.5278,0.5278
1.8791,0.3145,0.5381,0.5381
