# x_m,y_m,w_tr_right_m,w_tr_left_m
45.1566,-6.3619,1.1186,1.1186
45.7159,-6.4318,1.1207,1.1207
46.2752,-6.5017,1.1207,1.1207
46.8345,-6.5717,1.1273,1.1273
47.3938,-6.6416,1.1273,1.1273
47.9530,-6.7115,1.1207,1.1207
48.5123,-6.8513,1.1054,1.1054
49.0716,-6.9212,1.1054,1.1054
49.6309,-6.9911,1.1186,1.1186
50.1902,-7.0610,1.1186,1.1186
50.7494,-7.1309,1.1207,1.1207
51.3087,-7.2008,1.1207,1.1207
51.8680,-7.2708,1.1273,1.1273
52.4273,-7.3407,1.1273,1.1273
52.9866,-7.4106,1.1207,1.1207
53.5458,-7.5504,1.1054,1.1054
54.1051,-7.6203,1.1054,1.1054
54.6644,-7.6902,1.1186,1.1186
55.2237,-7.7601,1.1186,1.1186
55.7830,-7.8300,1.1207,1.1207
56.3422,-7.8999,1.1207,1.1207
56.9015,-7.9699,1.1273,1.1273
57.4608,-8.0398,1.1273,1.1273
58.0201,-8.1097,1.1207,1.1207
58.5794,-8.2495,1.1054,1.1054
59.1386,-8.3194,1.1054,1.1054
59.6979,-8.3893,1.1186,1.1186
60.2572,-8.4592,1.1186,1.1186
60.8165,-8.5291,1.1207,1.1207
61.3758,-8.5990,1.1207,1.1207
61.9350,-8.6690,1.1273,1.1273
62.4943,-8.7389,1.1273,1.1273
63.0536,-8.8088,1.1207,1.1207
63.6129,-8.9486,1.1054,1.1054
64.1722,-9.0185,1.1054,1.1054
64.7314,-9.0884,1.1186,1.1186
65.2907,-9.1583,1.1186,1.1186
65.8500,-9.2282,1.1207,1.1207
66.4093,-9.2981,1.1207,1.1207
66.9686,-9.3681,1.1273,1.1273
67.5278,-9.4380,1.1273,1.1273
68.0871,-9.5079,1.1207,1.1207
68.6464,-9.6477,1.1054,1.1054
69.2057,-9.7176,1.1054,1.1054
69.7650,-9.7875,1.1186,1.1186
70.3242,-9.8574,1.1186,1.1186
70.8835,-9.9273,1.1207,1.1207
71.4428,-9.9972,1.1207,1.1207
72.0021,-10.0672,1.1273,1.1273
72.5614,-10.1371,1.1273,1.1273
73.1206,-10.2070,1.1207,1.1207
73.6799,-10.3468,1.1054,1.1054
74.2392,-10.4167,1.1054,1.1054
74.7985,-10.4866,1.1186,1.1186
75.3578,-10.5565,1.1186,1.1186
75.9170,-10.6264,1.1207,1.1207
76.4763,-10.6963,1.1207,1.1207
77.0356,-10.7663,1.1273,1.1273
77.5949,-10.8362,1.1273,1.1273
78.1542,-10.9760,1.0853,1.0853
78.7134,-11.0459,1.1186,1.1186
79.2727,-11.1158,1.1207,1.1207
79.8320,-11.2556,1.0694,1.0694
80.3913,-11.3954,1.1273,1.1273
80.8107,-11.8848,1.0943,1.0943
80.8806,-12.4441,1.0487,1.0487
80.8806,-13.0034,1.0579,1.0579
80.8806,-13.5627,1.1186,1.1186
80.8107,-14.1219,1.1186,1.1186
80.8107,-14.6812,1.1273,1.1273
80.7408,-15.2405,1.1186,1.1186
80.6709,-15.7998,1.1186,1.1186
80.6010,-16.3591,1.1186,1.1186
80.6010,-16.9183,1.1054,1.1054
80.5311,-17.4776,1.1186,1.1186
80.5311,-18.0369,1.1186,1.1186
80.6010,-18.5962,1.0510,1.0510
80.7408,-19.1555,1.1054,1.1054
81.1603,-19.5749,1.1273,1.1273
81.7196,-19.8546,1.1294,1.1294
82.2788,-20.1342,1.1273,1.1273
82.8381,-20.4138,1.1054,1.1054
83.3974,-20.6236,1.1273,1.1273
83.8868,-21.1129,1.1054,1.1054
84.0266,-21.6722,1.0510,1.0510
84.0266,-22.2315,1.1186,1.1186
83.9567,-22.7908,1.1207,1.1207
