# x_m,y_m,w_tr_right_m,w_tr_left_m
62.9488,12.8363,0.9707,0.9707
63.1105,13.4834,0.9841,0.9841
63.1914,14.1305,0.9841,0.9841
63.2723,14.7776,1.0006,1.0006
63.3532,15.4248,1.0232,1.0232
63.4341,16.0719,1.0006,1.0006
63.5959,16.7190,1.0006,1.0006
63.7577,17.3661,1.0232,1.0232
64.0003,18.0132,1.0135,1.0135
64.3239,18.6604,0.9874,0.9874
64.8092,19.3075,1.0135,1.0135
65.2946,19.9546,1.0296,1.0296
65.9417,20.6017,1.0135,1.0135
66.5888,21.0871,1.0296,1.0296
67.2359,21.4915,0.9874,0.9874
67.8831,21.8960,1.0135,1.0135
68.5302,22.2195,1.0135,1.0135
69.1773,22.5431,1.0232,1.0232
69.8244,22.7049,0.9468,0.9468
70.4715,22.9475,1.0232,1.0232
71.1187,23.0284,0.9740,0.9740
71.7658,23.0284,0.9707,0.9707
72.4129,23.0284,0.9707,0.9707
73.0600,22.9475,0.9707,0.9707
73.7071,22.8666,1.0006,1.0006
74.3543,22.6240,0.9774,0.9774
75.0014,22.3813,1.0135,1.0135
75.6485,22.1386,1.0006,1.0006
76.2956,21.8151,1.0135,1.0135
76.9427,21.4915,1.0135,1.0135
77.5899,21.1679,0.9774,0.9774
78.2370,20.9253,1.0135,1.0135
78.8841,20.6017,1.0006,1.0006
79.5312,20.3590,1.0135,1.0135
80.1783,20.0355,0.9774,0.9774
80.8255,19.7928,1.0135,1.0135
81.4726,19.6310,0.9774,0.9774
82.1197,19.5501,0.9707,0.9707
82.7668,19.6310,1.0006,1.0006
83.4139,19.9546,1.0135,1.0135
84.0611,20.3590,1.0135,1.0135
84.7082,20.8444,1.0135,1.0135
85.3553,21.3297,1.0296,1.0296
86.0024,21.8960,1.0296,1.0296
86.6495,22.5431,1.0296,1.0296
87.2158,23.1902,1.0135,1.0135
87.7820,23.8373,1.0135,1.0135
88.2673,24.4844,1.0135,1.0135
88.6718,25.1316,1.0135,1.0135
89.1571,25.7787,1.0296,1.0296
89.8042,26.3449,1.0296,1.0296
90.4514,26.6685,0.9774,0.9774
91.0985,26.9111,1.0006,1.0006
91.7456,26.9920,0.9707,0.9707
92.3927,26.9920,0.9707,0.9707
93.0398,26.9920,0.9707,0.9707
93.6870,26.9111,1.0232,1.0232
94.3341,26.6685,1.0135,1.0135
94.9812,26.2640,1.0135,1.0135
95.6283,25.6978,1.0296,1.0296
96.1137,25.0507,1.0135,1.0135
96.5181,24.4035,1.0135,1.0135
97.0035,23.7564,0.9874,0.9874
97.6506,23.5138,0.9774,0.9774
98.2977,23.4329,0.9707,0.9707
98.9448,23.4329,0.9707,0.9707
99.5919,23.5138,0.9774,0.9774
100.2391,23.5946,0.9841,0.9841
100.8862,23.7564,0.9841,0.9841
101.5333,23.9182,1.0006,1.0006
102.1804,24.0800,1.0232,1.0232
102.8275,24.2418,1.0006,1.0006
103.4747,24.4035,0.9841,0.9841
104.1218,24.4844,0.9841,0.9841
104.7689,24.6462,1.0006,1.0006
105.4160,24.8080,1.0232,1.0232
106.0631,24.9698,1.0232,1.0232
106.7103,25.1316,1.0006,1.0006
107.3574,25.2933,0.9841,0.9841
108.0045,25.3742,0.9841,0.9841
108.6516,25.5360,1.0006,1.0006
109.2987,25.6978,1.0232,1.0232
109.9459,25.8596,1.0006,1.0006
110.5930,26.0213,0.9841,0.9841
111.2401,26.1022,0.9841,0.9841
111.8872,26.3449,0.9841,0.9841
112.5343,26.5876,1.0135,1.0135
113.1815,27.1538,1.0296,1.0296
113.7477,27.8009,1.0135,1.0135
114.3139,28.4480,1.0135,1.0135
114.7993,29.0952,1.0296,1.0296
115.2846,29.7423,0.9874,0.9874
115.8508,30.3894,1.0296,1.0296
116.3362,31.0365,0.9874,0.9874
116.9024,31.6836,1.0296,1.0296
117.3877,32.3308,1.0135,1.0135
117.9540,32.9779,1.0296,1.0296
118.4393,33.6250,1.0135,1.0135
119.0055,34.2721,1.0135,1.0135
119.4909,34.9192,1.0296,1.0296
120.0571,35.5664,1.0135,1.0135
120.5424,36.2135,1.0296,1.0296
121.0278,36.8606,0.9874,0.9874
121.5940,37.5077,1.0296,1.0296
122.0794,38.1548,0.9874,0.9874
122.6456,38.8020,1.0296,1.0296
123.1309,39.4491,1.0135,1.0135
123.6972,40.0962,1.0296,1.0296
124.1825,40.7433,1.0135,1.0135
124.7487,41.3904,1.0135,1.0135
125.2341,42.0376,1.0296,1.0296
125.8003,42.6847,1.0135,1.0135
126.2856,43.3318,1.0296,1.0296
126.7710,43.9789,0.9874,0.9874
127.3372,44.6260,1.0296,1.0296
127.8225,45.2732,1.0135,1.0135
128.3888,45.9203,1.0296,1.0296
128.8741,46.5674,1.0135,1.0135
129.3595,47.2145,0.9874,0.9874
129.8448,47.8616,1.0135,1.0135
130.2492,48.5088,0.9874,0.9874
130.6537,49.1559,0.9874,0.9874
130.8155,49.8030,0.8935,0.8935
130.8155,50.4501,0.9223,0.9223
130.4919,51.0164,0.9874,0.9874
129.8448,51.1781,0.9707,0.9707
129.1977,51.1781,0.9707,0.9707
128.5506,51.0972,0.9841,0.9841
127.9034,50.9355,1.0006,1.0006
127.2563,50.6928,0.9774,0.9774
126.6092,50.4501,0.9774,0.9774
125.9621,50.2883,1.0135,1.0135
125.3150,50.0457,1.0006,1.0006
124.6678,49.8030,0.9774,0.9774
124.0207,49.6412,1.0232,1.0232
123.3736,49.3986,1.0006,1.0006
122.7265,49.1559,0.9774,0.9774
122.0794,48.9941,1.0232,1.0232
121.4322,48.7514,0.9774,0.9774
120.7851,48.5897,1.0232,1.0232
120.1380,48.3470,1.0006,1.0006
119.4909,48.1043,0.9774,0.9774
118.8438,47.9425,1.0232,1.0232
118.1966,47.6999,1.0006,1.0006
117.5495,47.5381,1.0006,1.0006
116.9024,47.2954,1.0006,1.0006
116.2553,47.1336,1.0006,1.0006
115.6082,46.8910,1.0006,1.0006
114.9610,46.7292,1.0006,1.0006
114.3139,46.4865,0.9841,0.9841
113.6668,46.3247,1.0232,1.0232
113.0197,46.1630,1.0006,1.0006
112.3726,45.9203,1.0006,1.0006
111.7254,45.7585,1.0232,1.0232
111.0783,45.5967,1.0006,1.0006
110.4312,45.3541,1.0006,1.0006
109.7841,45.1923,1.0232,1.0232
109.1370,45.0305,1.0006,1.0006
108.4898,44.7878,1.0006,1.0006
107.8427,44.6260,1.0232,1.0232
107.1956,44.4643,1.0006,1.0006
106.5485,44.2216,0.9841,0.9841
105.9014,44.0598,1.0006,1.0006
105.2542,43.8980,1.0232,1.0232
104.6071,43.7363,1.0006,1.0006
103.9600,43.5745,1.0006,1.0006
103.3129,43.4127,1.0006,1.0006
102.6658,43.2509,0.9841,0.9841
102.0186,43.0082,0.9841,0.9841
101.3715,42.8465,0.9841,0.9841
100.7244,42.6847,0.9841,0.9841
100.0773,42.5229,0.9841,0.9841
99.4302,42.3611,0.9841,0.9841
98.7830,42.1993,0.9841,0.9841
98.1359,42.0376,0.9841,0.9841
97.4888,41.8758,0.9841,0.9841
96.8417,41.7140,0.9841,0.9841
96.1946,41.5522,0.9841,0.9841
95.5474,41.3904,0.9841,0.9841
94.9003,41.3096,0.9841,0.9841
94.2532,41.1478,1.0006,1.0006
93.6061,40.9860,1.0006,1.0006
92.9590,40.8242,1.0006,1.0006
92.3118,40.6624,1.0232,1.0232
91.6647,40.5007,1.0006,1.0006
91.0176,40.3389,0.9841,0.9841
90.3705,40.2580,1.0006,1.0006
89.7234,40.0962,1.0232,1.0232
89.0762,39.9344,1.0006,1.0006
88.4291,39.7726,0.9740,0.9740
87.7820,39.6918,1.0006,1.0006
87.1349,39.5300,1.0232,1.0232
86.4878,39.3682,0.9841,0.9841
85.8406,39.2873,1.0006,1.0006
85.1935,39.1255,1.0232,1.0232
84.5464,38.9637,0.9841,0.9841
83.8993,38.8829,1.0006,1.0006
83.2522,38.7211,1.0006,1.0006
82.6050,38.5593,0.9740,0.9740
81.9579,38.4784,1.0232,1.0232
81.3108,38.3166,0.9740,0.9740
80.6637,38.2357,1.0232,1.0232
80.0166,38.0740,0.9740,0.9740
79.3694,37.9931,1.0232,1.0232
78.7223,37.8313,0.9740,0.9740
78.0752,37.7504,1.0006,1.0006
77.4281,37.5886,0.9707,0.9707
76.7810,37.5077,0.9841,0.9841
76.1338,37.4268,1.0232,1.0232
75.4867,37.2651,0.9707,0.9707
74.8396,37.1842,0.9841,0.9841
74.1925,37.1033,1.0232,1.0232
73.5454,36.9415,0.9707,0.9707
72.8982,36.8606,0.9740,0.9740
72.2511,36.7797,1.0006,1.0006
71.6040,36.6988,1.0232,1.0232
70.9569,36.5370,0.9707,0.9707
70.3098,36.4562,0.9740,0.9740
69.6626,36.3753,0.9841,0.9841
69.0155,36.2944,1.0232,1.0232
68.3684,36.2135,1.0516,1.0516
67.7213,36.1326,1.0232,1.0232
67.0742,35.9708,0.9707,0.9707
66.4270,35.8899,0.9707,0.9707
65.7799,35.8090,0.9707,0.9707
65.1328,35.7281,0.9740,0.9740
64.4857,35.6473,0.9740,0.9740
63.8386,35.5664,0.9740,0.9740
63.1914,35.4855,0.9740,0.9740
62.5443,35.4046,0.9740,0.9740
61.8972,35.3237,0.9740,0.9740
61.2501,35.2428,0.9740,0.9740
60.6030,35.1619,0.9740,0.9740
59.9558,35.0810,0.9740,0.9740
59.3087,35.0001,0.9740,0.9740
58.6616,34.9192,0.9707,0.9707
58.0145,34.8384,0.9707,0.9707
57.3674,34.7575,0.9740,0.9740
56.7202,34.6766,0.9740,0.9740
56.0731,34.5957,0.9740,0.9740
55.4260,34.5148,0.9740,0.9740
54.7789,34.4339,0.9740,0.9740
54.1318,34.3530,0.9740,0.9740
53.4846,34.2721,0.9740,0.9740
52.8375,34.1912,0.9707,0.9707
52.1904,34.1103,0.9707,0.9707
51.5433,34.1103,0.9841,0.9841
50.8962,34.0295,1.0006,1.0006
50.2490,33.9486,1.0006,1.0006
49.6019,33.8677,1.0232,1.0232
48.9548,33.7868,1.0232,1.0232
48.3077,33.7059,1.0232,1.0232
47.6606,33.6250,1.0516,1.0516
47.0134,33.5441,1.0516,1.0516
46.3663,33.4632,1.0516,1.0516
45.7192,33.3823,1.0232,1.0232
45.0721,33.3014,1.0006,1.0006
44.4250,33.2206,0.9841,0.9841
43.7778,33.1397,0.9707,0.9707
43.1307,33.0588,0.9841,0.9841
42.4836,32.8970,1.0135,1.0135
41.9983,32.3308,0.9774,0.9774
41.9174,31.6836,0.9707,0.9707
42.0791,31.0365,1.0135,1.0135
42.5645,30.3894,1.0296,1.0296
43.0498,29.7423,1.0296,1.0296
43.5352,29.0952,0.9874,0.9874
44.1014,28.4480,1.0296,1.0296
44.5867,27.8009,1.0135,1.0135
45.1530,27.1538,1.0135,1.0135
45.6383,26.5067,1.0296,1.0296
46.1236,25.8596,1.0296,1.0296
46.6090,25.2124,1.0296,1.0296
47.0943,24.5653,1.0135,1.0135
47.4988,23.9182,1.0135,1.0135
47.9841,23.2711,1.0135,1.0135
48.3886,22.6240,1.0135,1.0135
48.7930,21.9768,1.0135,1.0135
49.1975,21.3297,1.0135,1.0135
49.6019,20.6826,1.0135,1.0135
50.0064,20.0355,1.0135,1.0135
50.2490,19.3884,0.9223,0.9223
50.4108,18.7412,0.9707,0.9707
