# x_m,y_m,w_tr_right_m,w_tr_left_m
62.3736,12.9446,0.9969,0.9969
62.6818,13.5265,0.9977,0.9977
62.9687,14.1302,0.9985,0.9985
63.2356,14.7610,1.0028,1.0028
63.4927,15.4122,1.0032,1.0032
63.7525,16.0843,1.0062,1.0062
64.0209,16.7664,1.0092,1.0092
64.3037,17.4409,1.0098,1.0098
64.6069,18.1005,1.0096,1.0096
64.9364,18.7335,1.0088,1.0088
65.2980,19.3353,1.0076,1.0076
65.6977,19.8971,1.0043,1.0043
66.1413,20.4213,1.0043,1.0043
66.6347,20.9043,1.0042,1.0042
67.1746,21.3434,1.0040,1.0040
67.7505,21.7337,1.0036,1.0036
68.3567,22.0677,1.0008,1.0008
68.9904,22.3471,0.9989,0.9989
69.6439,22.5663,0.9963,0.9963
70.3120,22.7287,0.9960,0.9960
70.9889,22.8307,0.9951,0.9951
71.6685,22.8710,0.9950,0.9950
72.3485,22.8502,0.9948,0.9948
73.0229,22.7678,0.9942,0.9942
73.6896,22.6227,0.9930,0.9930
74.3476,22.4251,0.9908,0.9908
75.0014,22.1863,0.9901,0.9901
75.6485,21.9225,0.9901,0.9901
76.2956,21.6468,0.9902,0.9902
76.9427,21.3644,0.9918,0.9918
77.5932,21.0869,0.9927,0.9927
78.2458,20.8292,0.9950,0.9950
78.9027,20.6011,0.9978,0.9978
79.5651,20.4156,1.0015,1.0015
80.2264,20.2761,1.0008,1.0008
80.8782,20.2001,1.0040,1.0040
81.5211,20.1976,1.0073,1.0073
82.1561,20.2700,1.0085,1.0085
82.7837,20.4239,1.0105,1.0105
83.4047,20.6551,1.0113,1.0113
84.0198,20.9584,1.0129,1.0129
84.6299,21.3225,1.0104,1.0104
85.2356,21.7445,1.0102,1.0102
85.8376,22.2193,1.0095,1.0095
86.4368,22.7344,1.0090,1.0090
87.0404,23.2755,1.0097,1.0097
87.6501,23.8236,1.0086,1.0086
88.2601,24.3649,1.0102,1.0102
88.8624,24.8614,1.0114,1.0114
89.4582,25.2992,1.0130,1.0130
90.0490,25.6621,1.0122,1.0122
90.6361,25.9430,1.0123,1.0123
91.2207,26.1402,1.0099,1.0099
91.8041,26.2497,1.0064,1.0064
92.3877,26.2775,1.0031,1.0031
92.9728,26.2371,0.9995,0.9995
93.5607,26.1363,0.9973,0.9973
94.1527,25.9848,0.9960,0.9960
94.7500,25.7924,0.9955,0.9955
95.3541,25.5660,0.9944,0.9944
95.9662,25.3189,0.9930,0.9930
96.5830,25.0615,0.9915,0.9915
97.2045,24.8046,0.9915,0.9915
97.8260,24.5596,0.9924,0.9924
98.4413,24.3417,0.9933,0.9933
99.0520,24.1587,0.9945,0.9945
99.6653,24.0191,0.9954,0.9954
100.2817,23.9209,0.9952,0.9952
100.9018,23.8682,0.9967,0.9967
101.5263,23.8623,0.9965,0.9965
102.1556,23.8954,0.9956,0.9956
102.7903,23.9719,0.9929,0.9929
103.4311,24.0782,0.9922,0.9922
104.0817,24.2092,0.9926,0.9926
104.7417,24.3608,0.9934,0.9934
105.4137,24.5255,0.9950,0.9950
106.0870,24.6966,0.9983,0.9983
106.7495,24.8692,1.0000,1.0000
107.4048,25.0374,1.0026,1.0026
108.0543,25.2167,1.0026,1.0026
108.7010,25.4144,1.0030,1.0030
109.3400,25.6349,1.0024,1.0024
109.9743,25.8833,1.0028,1.0028
110.5994,26.1608,1.0032,1.0032
111.2187,26.4726,1.0028,1.0028
111.8277,26.8202,1.0040,1.0040
112.4300,27.2043,1.0057,1.0057
113.0249,27.6254,1.0086,1.0086
113.6083,28.0835,1.0083,1.0083
114.1843,28.5733,1.0097,1.0097
114.7492,29.0970,1.0096,1.0096
115.3071,29.6531,1.0116,1.0116
115.8547,30.2393,1.0132,1.0132
116.3964,30.8531,1.0147,1.0147
116.9290,31.4914,1.0152,1.0152
