# x_m,y_m,w_tr_right_m,w_tr_left_m
-1.2024,0.5400,0.3926,0.3926
-1.1807,0.4600,0.3990,0.3990
-1.1511,0.3800,0.4164,0.4164
-1.1205,0.2993,0.4300,0.4300
-1.0719,0.2231,0.4594,0.4594
-1.0057,0.1534,0.5130,0.5130
-0.9355,0.0799,0.5594,0.5594
-0.8614,0.0058,0.5842,0.5842
-0.7800,-0.0523,0.5929,0.5929
-0.7000,-0.0901,0.5824,0.5824
-0.6200,-0.1211,0.5749,0.5749
-0.5400,-0.1620,0.5879,0.5879
-0.4600,-0.2079,0.6142,0.6142
-0.3800,-0.2396,0.6239,0.6239
-0.3000,-0.2588,0.6138,0.6138
-0.2200,-0.2714,0.5993,0.5993
-0.1400,-0.2845,0.5933,0.5933
-0.0600,-0.2997,0.6004,0.6004
0.0200,-0.3136,0.6132,0.6132
0.1000,-0.3318,0.6317,0.6317
0.1800,-0.3541,0.6538,0.6538
0.2600,-0.3824,0.6854,0.6854
0.3400,-0.4092,0.7234,0.7234
0.4200,-0.4354,0.7674,0.7674
0.5000,-0.4615,0.8107,0.8107
0.5800,-0.4811,0.8307,0.8307
0.6600,-0.4859,0.8414,0.8414
0.7400,-0.4826,0.8479,0.8479
0.8200,-0.4774,0.8470,0.8470
0.9000,-0.4572,0.8569,0.8569
0.9800,-0.4235,0.8758,0.8758
1.0600,-0.3925,0.8817,0.8817
1.1400,-0.3712,0.8924,0.8924
1.2200,-0.3510,0.9066,0.9066
1.3000,-0.3157,0.9109,0.9109
1.3800,-0.2725,0.9151,0.9151
1.4607,-0.2323,0.9172,0.9172
1.5395,-0.1773,0.8845,0.8845
1.6126,-0.1019,0.8228,0.8228
1.6734,-0.0200,0.7732,0.7732
1.7250,0.0600,0.7402,0.7402
1.7650,0.1400,0.7257,0.7257
1.7953,0.2200,0.7304,0.7304
1.8222,0.3000,0.7403,0.7403
1.8555,0.3891,0.7323,0.7323
1.8961,0.4764,0.7052,0.7052
