# x_m,y_m,w_tr_right_m,w_tr_left_m
7.8200,4.7680,0.7884,0.7884
7.9000,4.7587,0.7804,0.7804
7.9800,4.7388,0.7840,0.7840
8.0600,4.7072,0.7986,0.7986
8.1400,4.6710,0.8172,0.8172
8.2200,4.6409,0.8193,0.8193
8.3000,4.6090,0.8194,0.8194
8.3800,4.5738,0.8224,0.8224
8.4600,4.5355,0.8274,0.8274
8.5400,4.4960,0.8340,0.8340
8.6200,4.4554,0.8317,0.8317
8.7000,4.4115,0.8286,0.8286
8.7800,4.3560,0.8429,0.8429
8.8601,4.2980,0.8592,0.8592
8.9354,4.2362,0.8757,0.8757
9.0107,4.1685,0.9018,0.9018
9.0869,4.0971,0.9355,0.9355
9.1548,4.0232,0.9669,0.9669
9.2235,3.9528,0.9980,0.9980
9.2970,3.8805,1.0340,1.0340
9.3651,3.8000,1.0501,1.0501
9.4143,3.7200,1.0374,1.0374
9.4445,3.6400,1.0127,1.0127
9.4710,3.5600,0.9801,0.9801
9.4973,3.4800,0.9449,0.9449
9.5181,3.4000,0.9217,0.9217
9.5333,3.3200,0.9063,0.9063
9.5446,3.2400,0.8962,0.8962
9.5502,3.1600,0.8969,0.8969
9.5500,3.0800,0.9105,0.9105
9.5495,3.0000,0.9203,0.9203
9.5534,2.9200,0.9191,0.9191
9.5627,2.8400,0.9136,0.9136
9.5734,2.7600,0.9158,0.9158
9.5843,2.6800,0.9245,0.9245
9.5904,2.6000,0.9290,0.9290
9.5954,2.5200,0.9269,0.9269
9.6001,2.4400,0.9172,0.9172
9.6000,2.3600,0.9014,0.9014
9.6000,2.2800,0.8928,0.8928
9.6000,2.2000,0.8836,0.8836
9.6000,2.1200,0.8707,0.8707
9.6000,2.0400,0.8615,0.8615
9.6000,1.9600,0.8602,0.8602
9.6000,1.8800,0.8651,0.8651
9.6000,1.8000,0.8695,0.8695
9.6000,1.7200,0.8704,0.8704
9.6000,1.6400,0.8742,0.8742
9.6000,1.5600,0.8792,0.8792
9.6000,1.4800,0.8848,0.8848
9.6000,1.4000,0.8937,0.8937
9.6005,1.3200,0.9009,0.9009
9.5962,1.2400,0.9131,0.9131
9.5853,1.1600,0.9335,0.9335
9.5729,1.0800,0.9486,0.9486
9.5613,1.0000,0.9582,0.9582
9.5433,0.9200,0.9787,0.9787
9.5149,0.8393,1.0137,1.0137
9.4651,0.7608,1.0688,1.0688
9.3917,0.6907,1.1418,1.1418
9.3100,0.6190,1.1660,1.1660
9.2300,0.5473,1.1199,1.1199
9.1500,0.4845,1.0569,1.0569
9.0700,0.4400,1.0113,1.0113
8.9900,0.4175,0.9879,0.9879
8.9100,0.3928,0.9671,0.9671
8.8300,0.3606,0.9468,0.9468
8.7500,0.3392,0.9390,0.9390
8.6700,0.3277,0.9390,0.9390
8.5900,0.3134,0.9395,0.9395
8.5100,0.2997,0.9485,0.9485
8.4300,0.2890,0.9696,0.9696
8.3500,0.2754,0.9723,0.9723
8.2700,0.2528,0.9394,0.9394
8.1900,0.2410,0.9104,0.9104
8.1100,0.2363,0.8978,0.8978
8.0300,0.2220,0.8819,0.8819
7.9500,0.2108,0.8757,0.8757
7.8700,0.2010,0.8767,0.8767
7.7900,0.1838,0.8750,0.8750
7.7100,0.1721,0.8856,0.8856
7.6300,0.1693,0.9079,0.9079
7.5500,0.1700,0.9220,0.9220
7.4700,0.1700,0.9183,0.9183
7.3900,0.1701,0.8999,0.8999
7.3100,0.1638,0.8799,0.8799
7.2300,0.1601,0.8648,0.8648
7.1500,0.1738,0.8399,0.8399
7.0700,0.1888,0.8218,0.8218
6.9900,0.1908,0.8200,0.8200
6.9100,0.1900,0.8201,0.8201
6.8300,0.1901,0.8214,0.8214
6.7500,0.1854,0.8347,0.8347
6.6700,0.1795,0.8375,0.8375
6.5900,0.1810,0.8236,0.8236
6.5100,0.1968,0.8218,0.8218
6.4300,0.2158,0.8229,0.8229
6.3500,0.2216,0.8062,0.8062
6.2700,0.2172,0.7905,0.7905
6.1900,0.2076,0.7866,0.7866
6.1100,0.1937,0.7740,0.7740
6.0300,0.1789,0.7418,0.7418
5.9500,0.1718,0.7101,0.7101
5.8700,0.1661,0.6910,0.6910
5.7900,0.1572,0.6769,0.6769
5.7100,0.1450,0.6654,0.6654
5.6300,0.1331,0.6608,0.6608
5.5500,0.1197,0.6658,0.6658
5.4700,0.1070,0.6772,0.6772
5.3900,0.0939,0.6804,0.6804
5.3100,0.0782,0.6722,0.6722
5.2300,0.0454,0.6535,0.6535
5.1500,0.0119,0.6432,0.6432
5.0700,-0.0046,0.6569,0.6569
4.9900,-0.0138,0.6658,0.6658
4.9100,-0.0295,0.6586,0.6586
4.8300,-0.0535,0.6541,0.6541
4.7500,-0.0883,0.6713,0.6713
4.6700,-0.1198,0.6900,0.6900
4.5900,-0.1438,0.6791,0.6791
4.5100,-0.1644,0.6574,0.6574
4.4300,-0.1719,0.6523,0.6523
4.3500,-0.1700,0.6609,0.6609
4.2700,-0.1700,0.6617,0.6617
4.1900,-0.1700,0.6628,0.6628
4.1100,-0.1700,0.6687,0.6687
4.0300,-0.1695,0.6705,0.6705
3.9500,-0.1775,0.6778,0.6778
3.8700,-0.1938,0.6937,0.6937
3.7900,-0.1992,0.6989,0.6989
3.7100,-0.1887,0.6897,0.6897
3.6300,-0.1776,0.6870,0.6870
3.5500,-0.1725,0.6988,0.6988
3.4700,-0.1689,0.7102,0.7102
3.3900,-0.1653,0.7150,0.7150
3.3100,-0.1590,0.7111,0.7111
3.2300,-0.1500,0.7045,0.7045
3.1500,-0.1375,0.6970,0.6970
3.0700,-0.1301,0.6899,0.6899
2.9900,-0.1186,0.6845,0.6845
2.9100,-0.1100,0.6893,0.6893
2.8300,-0.1096,0.6950,0.6950
2.7500,-0.1100,0.6911,0.6911
2.6700,-0.1105,0.6849,0.6849
2.5900,-0.1062,0.6791,0.6791
2.5100,-0.0965,0.6782,0.6782
2.4300,-0.0899,0.6803,0.6803
2.3500,-0.0826,0.6877,0.6877
2.2700,-0.0656,0.7043,0.7043
2.1900,-0.0501,0.7196,0.7196
2.1100,-0.0410,0.7338,0.7338
2.0300,-0.0331,0.7453,0.7453
1.9500,-0.0293,0.7357,0.7357
1.8700,-0.0253,0.7156,0.7156
1.7900,-0.0186,0.7073,0.7073
1.7100,-0.0130,0.7073,0.7073
1.6300,-0.0044,0.7154,0.7154
1.5500,0.0002,0.7202,0.7202
1.4700,0.0067,0.7267,0.7267
1.3900,0.0197,0.7397,0.7397
1.3100,0.0308,0.7508,0.7508
1.2300,0.0427,0.7627,0.7627
1.1500,0.0559,0.7754,0.7754
1.0700,0.0665,0.7853,0.7853
0.9900,0.0701,0.7893,0.7893
0.9100,0.0700,0.7903,0.7903
0.8300,0.0703,0.7910,0.7910
0.7500,0.0754,0.7924,0.7924
0.6700,0.0793,0.7871,0.7871
0.5900,0.0821,0.7792,0.7792
0.5100,0.0909,0.7819,0.7819
0.4300,0.1042,0.7959,0.7959
0.3500,0.1252,0.8269,0.8269
0.2700,0.1552,0.8595,0.8595
0.1900,0.1802,0.8733,0.8733
0.1100,0.2021,0.8854,0.8854
0.0300,0.2223,0.8999,0.8999
-0.0519,0.2380,0.9012,0.9012
-0.1301,0.2587,0.9009,0.9009
-0.1751,0.3107,0.9032,0.9032
-0.1867,0.3885,0.8956,0.8956
-0.1904,0.4700,0.8916,0.8916
-0.1881,0.5500,0.8947,0.8947
-0.1768,0.6300,0.9036,0.9036
-0.1590,0.7100,0.9051,0.9051
-0.1337,0.7900,0.8737,0.8737
-0.0972,0.8700,0.8103,0.8103
-0.0558,0.9500,0.7488,0.7488
-0.0221,1.0300,0.6946,0.6946
0.0069,1.1100,0.6427,0.6427
0.0357,1.1900,0.5946,0.5946
0.0702,1.2700,0.5507,0.5507
0.1040,1.3500,0.5183,0.5183
0.1365,1.4300,0.4934,0.4934
0.1666,1.5100,0.4702,0.4702
0.1956,1.5900,0.4475,0.4475
0.2245,1.6700,0.4344,0.4344
0.2434,1.7500,0.4351,0.4351
0.2647,1.8300,0.4385,0.4385
0.2919,1.9100,0.4385,0.4385
0.3179,1.9900,0.4427,0.4427
0.3412,2.0700,0.4436,0.4436
0.3704,2.1500,0.4509,0.4509
0.4047,2.2300,0.4694,0.4694
0.4354,2.3100,0.4881,0.4881
0.4593,2.3900,0.4944,0.4944
0.4847,2.4700,0.4969,0.4969
0.5080,2.5500,0.5001,0.5001
0.5310,2.6300,0.5024,0.5024
0.5561,2.7100,0.5081,0.5081
0.5855,2.7900,0.5192,0.5192
0.6244,2.8700,0.5412,0.5412
0.6685,2.9500,0.5673,0.5673
0.7179,3.0300,0.5978,0.5978
0.7715,3.1100,0.6207,0.6207
0.8244,3.1900,0.6334,0.6334
0.8854,3.2700,0.6483,0.6483
0.9548,3.3500,0.6613,0.6613
1.0102,3.4300,0.6558,0.6558
1.0536,3.5100,0.6487,0.6487
1.1078,3.5900,0.6619,0.6619
1.1736,3.6700,0.6789,0.6789
1.2373,3.7500,0.6796,0.6796
1.3023,3.8300,0.6699,0.6699
1.3643,3.9100,0.6553,0.6553
1.4417,4.0155,0.6458,0.6458
