# x_m,y_m,w_tr_right_m,w_tr_left_m
3.7500,-2.7348,0.6053,0.6053
3.8300,-2.7414,0.5996,0.5996
3.9100,-2.7468,0.5871,0.5871
3.9900,-2.7507,0.5660,0.5660
4.0700,-2.7500,0.5528,0.5528
4.1500,-2.7500,0.5495,0.5495
4.2300,-2.7500,0.5503,0.5503
4.3100,-2.7500,0.5510,0.5510
4.3900,-2.7500,0.5508,0.5508
4.4700,-2.7500,0.5541,0.5541
4.5500,-2.7500,0.5590,0.5590
4.6300,-2.7508,0.5596,0.5596
4.7100,-2.7481,0.5689,0.5689
4.7900,-2.7433,0.5839,0.5839
4.8700,-2.7383,0.5973,0.5973
4.9500,-2.7260,0.6136,0.6136
5.0300,-2.7120,0.6283,0.6283
5.1100,-2.7092,0.6308,0.6308
5.1900,-2.7100,0.6300,0.6300
5.2700,-2.7112,0.6288,0.6288
5.3500,-2.7022,0.6378,0.6378
5.4300,-2.6802,0.6598,0.6598
5.5100,-2.6480,0.6988,0.6988
5.5917,-2.5912,0.7353,0.7353
5.6602,-2.5107,0.7251,0.7251
5.6996,-2.4300,0.6812,0.6812
5.7165,-2.3500,0.6635,0.6635
5.7278,-2.2700,0.6522,0.6522
5.7411,-2.1900,0.6389,0.6389
5.7491,-2.1100,0.6309,0.6309
5.7514,-2.0300,0.6286,0.6286
5.7561,-1.9500,0.6235,0.6235
5.7605,-1.8700,0.6211,0.6211
5.7600,-1.7900,0.6306,0.6306
5.7592,-1.7100,0.6345,0.6345
5.7619,-1.6300,0.6332,0.6332
5.7661,-1.5500,0.6310,0.6310
5.7741,-1.4700,0.6344,0.6344
5.7946,-1.3900,0.6593,0.6593
5.8237,-1.3100,0.6885,0.6885
5.8510,-1.2300,0.7029,0.7029
5.8870,-1.1500,0.7178,0.7178
5.9296,-1.0692,0.7397,0.7397
5.9849,-0.9925,0.7775,0.7775
6.0583,-0.9162,0.7972,0.7972
6.1400,-0.8465,0.7611,0.7611
6.2200,-0.7995,0.7098,0.7098
6.3000,-0.7634,0.6734,0.6734
6.3800,-0.7276,0.6372,0.6372
6.4600,-0.7074,0.6190,0.6190
6.5400,-0.6918,0.6102,0.6102
6.6200,-0.6701,0.6009,0.6009
6.7000,-0.6508,0.6031,0.6031
6.7800,-0.6384,0.6161,0.6161
6.8600,-0.6247,0.6178,0.6178
6.9400,-0.6034,0.6083,0.6083
7.0200,-0.5734,0.6025,0.6025
7.1000,-0.5437,0.5911,0.5911
7.1800,-0.5213,0.5750,0.5750
7.2600,-0.5005,0.5616,0.5616
7.3400,-0.4781,0.5502,0.5502
7.4200,-0.4599,0.5464,0.5464
7.5000,-0.4387,0.5469,0.5469
7.5800,-0.4117,0.5455,0.5455
7.6600,-0.3750,0.5359,0.5359
7.7400,-0.3365,0.5298,0.5298
7.8200,-0.2994,0.5336,0.5336
7.9007,-0.2457,0.5408,0.5408
7.9782,-0.1738,0.5484,0.5484
8.0488,-0.0975,0.5574,0.5574
